quiz,submission_id,submission_date,submission_time,coursera_user_id,Q01v1,Q01v2,Q01v3,Q01_corr,Q02v1,Q02v2,Q02_corr,Q03v1,Q03v2,Q03v3,Q03v4,Q03_corr,Q04v1,Q04v2,Q04v3,Q04v4,Q04v5,Q04v6,Q04v7,Q04_corr,Q05,Q05_corr,Q06v1,Q06v2,Q06_corr,Q07v1,Q07v2,Q07v3,Q07v4,Q07v5,Q07_corr,Q08v1,Q08v2,Q08v3,Q08v4,Q08_corr,Q09v1,Q09v2,Q09v3,Q09_corr,Q10v1,Q10v2,Q10_corr,Q11v1,Q11v2,Q11v3,Q11_corr,Q12v1,Q12v2,Q12v3,Q12_corr,Q13,Q13_corr,Q14,Q14_corr,Q15v1,Q15v2,Q15v3,Q15_corr,Q16,Q16_corr,Q17,Q17_corr,Q18v1,Q18v2,Q18_corr,Q19,Q19_corr,Q20,Q20_corr
W04Q01,19176,20-Sep-13,7:56:00 AM,58127,2,9997,9997,0,5,9997,0,9997,9997,9997,5,0,9997,9997,4,9997,9997,9997,9997,0,5,0,9997,5,0,9997,9997,3,9997,9997,0,9997,9997,9997,2,0,9997,3,9997,0,9997,2,0,9999,9999,9999,0,3,9997,9997,0,2,0,2,0,1,9997,9997,1,1,1,5,0,9997,4,0,1,1,1,1
W04Q01,19178,20-Sep-13,8:26:00 AM,4193515,9997,1,9997,1,1,9997,1,1,9997,9997,9997,1,9997,9997,9997,9997,9997,1,9997,1,1,1,9997,1,1,1,9997,9997,9997,9997,1,9997,9997,1,9997,1,9997,1,9997,1,1,9997,1,9997,1,9997,1,9997,1,9997,1,1,1,1,1,1,9997,9997,1,1,1,1,1,9997,1,1,2,1,1,1
W04Q01,19179,20-Sep-13,8:27:00 AM,4013463,9997,9997,1,1,9997,1,1,9997,1,9997,9997,1,9997,9997,9997,1,9997,9997,9997,1,2,0,9997,1,1,9997,9997,1,9997,9997,1,9997,9997,9997,1,1,9997,1,9997,1,9997,1,1,1,9997,9997,1,9997,9997,1,1,1,1,1,1,9997,1,9997,1,1,1,1,1,9997,1,1,5,1,4,0
W04Q01,19181,20-Sep-13,8:33:00 AM,138605,9997,1,9997,1,1,9997,1,9997,1,9997,9997,1,9997,9997,9997,9997,1,9997,9997,1,1,1,9997,1,1,9997,9997,1,9997,9997,1,9997,9997,1,9997,1,1,9997,9997,1,9997,1,1,1,9997,9997,1,9997,1,9997,1,1,1,2,0,9997,1,9997,1,1,1,1,1,9997,1,1,1,1,3,0
W04Q01,19182,20-Sep-13,8:41:00 AM,4504653,9997,9997,1,1,9997,1,1,9997,9997,9997,4,0,4,9997,9997,9997,9997,9997,9997,0,4,0,3,9997,0,2,9997,9997,9997,9997,0,9997,9997,9997,5,0,9997,9997,2,0,9997,4,0,9997,9997,5,0,9997,1,9997,1,4,0,3,0,9997,1,9997,1,1,1,2,0,5,9997,0,2,1,2,0
W04Q01,19183,20-Sep-13,8:43:00 AM,3789041,9997,9997,1,1,1,9997,1,9997,9997,1,9997,1,9997,9997,9997,9997,9997,1,9997,1,1,1,9997,1,1,1,9997,9997,9997,9997,1,2,9997,9997,9997,0,1,9997,9997,1,9997,3,0,9997,2,9997,0,9997,1,9997,1,2,0,1,1,9997,9997,3,0,1,1,1,1,2,9997,0,1,1,2,0
W04Q01,19187,20-Sep-13,9:06:00 AM,4457051,1,9997,9997,1,1,9997,1,9997,9997,1,9997,1,9997,9997,1,9997,9997,9997,9997,1,1,1,9997,1,1,1,9997,9997,9997,9997,1,9997,9997,9997,1,1,9997,1,9997,1,9997,1,1,4,9997,9997,0,9997,9997,1,1,1,1,1,1,1,9997,9997,1,1,1,1,1,2,9997,0,3,1,4,0
W04Q01,19188,20-Sep-13,9:15:00 AM,4438853,9997,1,9997,1,1,9997,1,9997,9997,1,9997,1,2,9997,9997,9997,9997,9997,9997,0,1,1,3,9997,0,1,9997,9997,9997,9997,1,4,9997,9997,9997,0,1,9997,9997,1,9997,4,0,3,9997,9997,0,5,9997,9997,0,1,1,1,1,1,9997,9997,1,1,1,2,0,5,9997,0,2,1,2,0
W04Q01,19189,20-Sep-13,9:22:00 AM,3129885,9997,9997,1,1,9997,1,1,1,9997,9997,9997,1,9997,9997,9997,9997,1,9997,9997,1,1,1,9997,1,1,9997,1,9997,9997,9997,1,9997,1,9997,9997,1,9997,9997,1,1,1,9997,1,9997,1,9997,1,9997,1,9997,1,1,1,1,1,9997,1,9997,1,1,1,1,1,9997,1,1,2,1,1,1
W04Q01,19190,20-Sep-13,9:33:00 AM,1328257,1,9997,9997,1,9997,1,1,9997,1,9997,9997,1,9997,9997,9997,9997,9997,1,9997,1,1,1,9997,1,1,9997,9997,9997,9997,1,1,9997,9997,9997,1,1,9997,1,9997,1,5,9997,0,2,9997,9997,0,9997,9997,2,0,5,0,1,1,9997,1,9997,1,1,1,2,0,4,9997,0,3,1,3,0
W04Q01,19191,20-Sep-13,9:34:00 AM,4197510,1,9997,9997,1,9997,1,1,9997,9997,1,9997,1,9997,9997,1,9997,9997,9997,9997,1,1,1,9997,1,1,9997,9997,1,9997,9997,1,1,9997,9997,9997,1,1,9997,9997,1,9997,1,1,1,9997,9997,1,9997,9997,1,1,1,1,1,1,9997,9997,4,0,1,1,1,1,9997,1,1,2,1,2,0
W04Q01,19194,20-Sep-13,10:03:00 AM,4222295,9997,1,9997,1,9997,1,1,9997,9997,9997,1,1,1,9997,9997,9997,9997,9997,9997,1,1,1,9997,1,1,9997,9997,9997,1,9997,1,9997,9997,9997,5,0,9997,9997,3,0,2,9997,0,2,9997,9997,0,9997,1,9997,1,1,1,1,1,9997,9997,4,0,1,1,1,1,9997,1,1,2,1,1,1
W04Q01,19199,20-Sep-13,10:46:00 AM,1382711,1,9997,9997,1,9997,1,1,9997,9997,9997,1,1,9997,9997,9997,9997,9997,1,9997,1,1,1,9997,1,1,9997,9997,9997,9997,1,1,2,9997,9997,9997,0,9997,1,9997,1,1,9997,1,9997,9997,1,1,9997,9997,1,1,1,1,1,1,9997,9997,1,1,1,1,1,1,2,9997,0,1,1,3,0
W04Q01,19201,20-Sep-13,11:09:00 AM,3395118,3,9997,9997,0,9997,1,1,1,9997,9997,9997,1,9997,9997,9997,9997,9997,1,9997,1,1,1,1,9997,1,3,9997,9997,9997,9997,0,9997,9997,9997,5,0,9997,1,9997,1,9997,4,0,9997,9997,1,1,9997,9997,1,1,1,1,1,1,9997,1,9997,1,1,1,1,1,9997,1,1,1,1,2,0
W04Q01,19205,20-Sep-13,11:56:00 AM,4128563,9997,9997,1,1,1,9997,1,9997,9997,1,9997,1,9997,9997,1,9997,9997,9997,9997,1,1,1,9997,1,1,9997,9997,9997,9997,1,1,9997,9997,9997,5,0,9997,9997,2,0,4,9997,0,9997,9997,5,0,9997,9997,2,0,1,1,1,1,9997,1,9997,1,1,1,1,1,9997,1,1,1,1,3,0
W04Q01,19206,20-Sep-13,11:56:00 AM,4303976,9997,9997,1,1,1,9997,1,9997,1,9997,9997,1,9997,1,9997,9997,9997,9997,9997,1,1,1,9997,1,1,1,9997,9997,9997,9997,1,3,9997,9997,9997,0,1,9997,9997,1,9997,1,1,1,9997,9997,1,9997,1,9997,1,1,1,1,1,9997,9997,1,1,1,1,1,1,9997,1,1,2,1,1,1
W04Q01,19207,20-Sep-13,12:17:00 PM,2401487,4,9997,9997,0,9997,1,1,9997,1,9997,9997,1,1,9997,9997,9997,9997,9997,9997,1,5,0,1,9997,1,9997,9997,9997,9997,2,0,3,9997,9997,9997,0,9997,1,9997,1,9997,4,0,9997,4,9997,0,5,9997,9997,0,1,1,2,0,3,9997,9997,0,1,1,2,0,9997,3,0,1,1,5,0
W04Q01,19214,20-Sep-13,12:42:00 PM,3943037,1,9997,9997,1,1,9997,1,1,9997,9997,9997,1,9997,1,9997,9997,9997,9997,9997,1,1,1,1,9997,1,1,9997,9997,9997,9997,1,1,9997,9997,9997,1,1,9997,9997,1,9997,4,0,1,9997,9997,1,1,9997,9997,1,1,1,1,1,1,9997,9997,1,1,1,1,1,1,9997,1,2,1,3,0
W04Q01,19215,20-Sep-13,12:49:00 PM,2562916,9997,9997,1,1,9997,1,1,1,9997,9997,9997,1,3,9997,9997,9997,9997,9997,9997,0,5,0,5,9997,0,9997,9997,9997,1,9997,1,9997,9997,3,9997,0,9997,9997,1,1,9997,4,0,2,9997,9997,0,9997,1,9997,1,4,0,3,0,9997,9997,1,1,1,1,3,0,9997,1,1,4,1,3,0
W04Q01,19217,20-Sep-13,12:52:00 PM,20949,9997,9997,1,1,1,9997,1,1,9997,9997,9997,1,9997,9997,9997,9997,9997,1,9997,1,1,1,9997,1,1,9997,9997,9997,1,9997,1,1,9997,9997,9997,1,1,9997,9997,1,2,9997,0,1,9997,9997,1,1,9997,9997,1,1,1,1,1,1,9997,9997,1,1,1,1,1,1,9997,1,1,1,4,0
W04Q01,19218,20-Sep-13,12:53:00 PM,4470047,9997,9997,1,1,1,9997,1,9997,1,9997,9997,1,9997,9997,9997,9997,9997,9997,1,1,1,1,1,9997,1,9997,9997,9997,9997,1,1,9997,9997,1,9997,1,1,9997,9997,1,1,9997,1,1,9997,9997,1,9997,1,9997,1,1,1,2,0,9997,9997,1,1,1,1,2,0,1,9997,1,1,1,3,0
W04Q01,19220,20-Sep-13,12:58:00 PM,2909204,9997,1,9997,1,9997,1,1,9997,9997,9997,5,0,9997,9997,9997,9997,9997,1,9997,1,1,1,9997,1,1,9997,9997,9997,1,9997,1,9997,1,9997,9997,1,9997,9997,3,0,9997,1,1,9997,9997,1,1,9997,1,9997,1,1,1,1,1,9997,9997,1,1,1,1,2,0,9997,5,0,1,1,5,0
W04Q01,19221,20-Sep-13,1:15:00 PM,2659407,9997,1,9997,1,3,9997,0,9997,3,9997,9997,0,9997,9997,1,9997,9997,9997,9997,1,1,1,9997,1,1,9997,9997,1,9997,9997,1,9997,9997,9997,1,1,9997,1,9997,1,9997,1,1,9997,1,9997,1,9997,1,9997,1,1,1,1,1,9997,1,9997,1,1,1,1,1,9997,1,1,1,1,1,1
W04Q01,19222,20-Sep-13,1:16:00 PM,2174382,9997,9997,1,1,1,9997,1,9997,1,9997,9997,1,1,9997,9997,9997,9997,9997,9997,1,1,1,9997,2,0,9997,9997,1,9997,9997,1,9997,9997,9997,5,0,9997,9997,1,1,9997,1,1,9997,1,9997,1,1,9997,9997,1,1,1,1,1,9997,9997,1,1,1,1,1,1,9997,1,1,1,1,4,0
W04Q01,19223,20-Sep-13,1:20:00 PM,4481093,9997,9997,1,1,1,9997,1,1,9997,9997,9997,1,9997,9997,9997,9997,1,9997,9997,1,1,1,9997,1,1,9997,1,9997,9997,9997,1,1,9997,9997,9997,1,9997,1,9997,1,9997,1,1,1,9997,9997,1,1,9997,9997,1,1,1,1,1,9997,9997,1,1,1,1,1,1,1,9997,1,1,1,3,0
W04Q01,19228,20-Sep-13,1:33:00 PM,178319,9997,9997,1,1,1,9997,1,9997,9997,1,9997,1,9997,9997,9997,3,9997,9997,9997,0,1,1,9997,1,1,1,9997,9997,9997,9997,1,3,9997,9997,9997,0,9997,1,9997,1,1,9997,1,9997,1,9997,1,9997,9997,1,1,1,1,1,1,1,9997,9997,1,1,1,1,1,9997,1,1,1,1,1,1
W04Q01,19229,20-Sep-13,1:48:00 PM,1368587,9997,9997,5,0,1,9997,1,9997,1,9997,9997,1,9997,9997,9997,9997,2,9997,9997,0,1,1,5,9997,0,1,9997,9997,9997,9997,1,9997,1,9997,9997,1,9997,1,9997,1,9997,1,1,9997,1,9997,1,9997,1,9997,1,1,1,1,1,9997,9997,1,1,3,0,4,0,9997,1,1,2,1,4,0
W04Q01,19233,20-Sep-13,2:17:00 PM,2001874,9997,9997,1,1,9997,4,0,5,9997,9997,9997,0,9997,9997,9997,9997,9997,9997,1,1,1,1,3,9997,0,9997,9997,4,9997,9997,0,5,9997,9997,9997,0,9997,1,9997,1,9997,2,0,9997,3,9997,0,9997,9997,1,1,1,1,3,0,9997,3,9997,0,1,1,2,0,9997,5,0,3,1,2,0
W04Q01,19234,20-Sep-13,2:19:00 PM,9378,9997,1,9997,1,9997,1,1,1,9997,9997,9997,1,9997,9997,9997,9997,1,9997,9997,1,1,1,9997,1,1,1,9997,9997,9997,9997,1,9997,3,9997,9997,0,9997,9997,1,1,9997,4,0,1,9997,9997,1,9997,1,9997,1,1,1,1,1,1,9997,9997,1,1,1,1,1,1,9997,1,1,1,5,0
W04Q01,19238,20-Sep-13,2:29:00 PM,4070542,9997,9997,1,1,9997,1,1,1,9997,9997,9997,1,9997,9997,9997,9997,9997,9997,5,0,1,1,9997,1,1,1,9997,9997,9997,9997,1,1,9997,9997,9997,1,9997,9997,1,1,1,9997,1,1,9997,9997,1,9997,1,9997,1,1,1,1,1,9997,3,9997,0,1,1,1,1,5,9997,0,3,1,1,1
W04Q01,19239,20-Sep-13,2:44:00 PM,3665302,1,9997,9997,1,1,9997,1,9997,9997,9997,1,1,9997,9997,9997,9997,9997,1,9997,1,1,1,1,9997,1,9997,9997,9997,1,9997,1,9997,9997,9997,5,0,1,9997,9997,1,9997,1,1,1,9997,9997,1,9997,1,9997,1,1,1,1,1,9997,1,9997,1,1,1,1,1,4,9997,0,3,1,4,0
W04Q01,19240,20-Sep-13,2:45:00 PM,4161618,9999,9999,9999,0,5,9997,0,9999,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,9999,0,9999,0,9999,9999,0,9999,9999,9999,9999,9999,0,9997,1,9997,9997,1,9997,1,9997,1,9999,9999,0,9997,1,9997,1,9999,9999,9999,0,1,1,9999,0,9999,9999,9999,0,1,1,9999,0,9999,9999,0,9999,0,9999,0
W04Q01,19244,20-Sep-13,2:52:00 PM,4466188,9997,9997,1,1,1,9997,1,1,9997,9997,9997,1,9997,9997,9997,9997,1,9997,9997,1,1,1,1,9997,1,9997,9997,9997,9997,1,1,9997,9997,3,9997,0,9997,1,9997,1,2,9997,0,9997,1,9997,1,1,9997,9997,1,1,1,1,1,1,9997,9997,1,1,1,1,1,2,9997,0,3,1,4,0
W04Q01,19245,20-Sep-13,2:55:00 PM,1584915,1,9997,9997,1,9997,4,0,9997,9997,9997,1,1,9997,9997,5,9997,9997,9997,9997,0,1,1,9997,2,0,9997,9997,9997,9997,1,1,9997,1,9997,9997,1,9997,1,9997,1,2,9997,0,1,9997,9997,1,1,9997,9997,1,1,1,1,1,9997,9997,1,1,1,1,1,1,2,9997,0,4,1,4,0
W04Q01,19247,20-Sep-13,3:00:00 PM,3010421,1,9997,9997,1,1,9997,1,9997,1,9997,9997,1,9997,9997,1,9997,9997,9997,9997,1,1,1,1,9997,1,9997,9997,9997,5,9997,0,9997,9997,1,9997,1,4,9997,9997,0,4,9997,0,1,9997,9997,1,9997,5,9997,0,1,1,1,1,1,9997,9997,1,1,1,1,1,1,9997,1,2,1,3,0
W04Q01,19248,20-Sep-13,3:04:00 PM,2252766,9997,9997,1,1,1,9997,1,9997,1,9997,9997,1,4,9997,9997,9997,9997,9997,9997,0,1,1,9997,1,1,9997,1,9997,9997,9997,1,9997,1,9997,9997,1,9997,9997,1,1,9997,2,0,1,9997,9997,1,9997,1,9997,1,1,1,1,1,1,9997,9997,1,1,1,1,1,9997,5,0,1,1,1,1
W04Q01,19249,20-Sep-13,3:04:00 PM,4270200,9997,1,9997,1,1,9997,1,1,9997,9997,9997,1,9997,9997,9997,3,9997,9997,9997,0,1,1,9997,1,1,1,9997,9997,9997,9997,1,9997,9997,9997,1,1,9997,1,9997,1,9997,4,0,9997,9997,5,0,9997,9997,1,1,1,1,1,1,9997,9997,1,1,1,1,1,1,1,9997,1,2,1,1,1
W04Q01,19250,20-Sep-13,3:10:00 PM,4300750,1,9997,9997,1,9997,1,1,9997,9997,1,9997,1,9997,9997,9997,9997,1,9997,9997,1,1,1,9997,1,1,1,9997,9997,9997,9997,1,9997,9997,1,9997,1,9997,1,9997,1,9997,1,1,1,9997,9997,1,9997,9997,1,1,1,1,1,1,9997,1,9997,1,1,1,1,1,1,9997,1,1,1,4,0
W04Q01,19252,20-Sep-13,3:18:00 PM,4573205,1,9997,9997,1,1,9997,1,1,9997,9997,9997,1,9997,9997,9997,1,9997,9997,9997,1,1,1,9997,1,1,9997,9997,9997,9997,1,1,4,9997,9997,9997,0,9997,9997,3,0,2,9997,0,9997,9997,2,0,1,9997,9997,1,1,1,2,0,1,9997,9997,1,1,1,1,1,4,9997,0,3,1,4,0
W04Q01,19254,20-Sep-13,3:27:00 PM,4103080,1,9997,9997,1,1,9997,1,1,9997,9997,9997,1,9997,9997,9997,9997,9997,1,9997,1,1,1,9997,1,1,9997,9997,1,9997,9997,1,4,9997,9997,9997,0,9997,1,9997,1,1,9997,1,1,9997,9997,1,1,9997,9997,1,1,1,1,1,9997,3,9997,0,1,1,1,1,2,9997,0,3,1,3,0
W04Q01,19255,20-Sep-13,3:33:00 PM,4437904,9997,1,9997,1,9997,1,1,9997,1,9997,9997,1,9997,9997,9997,9997,9997,9997,1,1,1,1,9997,1,1,9997,1,9997,9997,9997,1,9997,9997,1,9997,1,9997,9997,3,0,9997,1,1,9997,1,9997,1,9997,9997,1,1,1,1,2,0,9997,1,9997,1,4,0,2,0,9997,1,1,1,1,4,0
W04Q01,19257,20-Sep-13,3:40:00 PM,4403949,9997,1,9997,1,1,9997,1,1,9997,9997,9997,1,9997,9997,9997,9997,1,9997,9997,1,1,1,9997,1,1,1,9997,9997,9997,9997,1,9997,9997,9997,5,0,1,9997,9997,1,9997,5,0,9997,9997,5,0,1,9997,9997,1,1,1,1,1,9997,1,9997,1,1,1,5,0,3,9997,0,1,1,3,0
W04Q01,19258,20-Sep-13,3:49:00 PM,4381579,9997,1,9997,1,1,9997,1,9997,1,9997,9997,1,9997,9997,9997,1,9997,9997,9997,1,1,1,1,9997,1,1,9997,9997,9997,9997,1,9997,3,9997,9997,0,9997,1,9997,1,9997,4,0,9997,9997,5,0,1,9997,9997,1,1,1,1,1,9997,1,9997,1,1,1,1,1,1,9997,1,1,1,4,0
W04Q01,19259,20-Sep-13,3:51:00 PM,2829611,1,9997,9997,1,9997,1,1,9997,9997,1,9997,1,9999,9999,9999,9999,9999,9999,9999,0,1,1,1,9997,1,9997,9997,9997,9997,1,1,9997,1,9997,9997,1,9997,9997,1,1,9997,4,0,9997,9997,5,0,2,9997,9997,0,1,1,2,0,1,9997,9997,1,2,0,1,1,2,9997,0,4,1,2,0
W04Q01,19264,20-Sep-13,4:04:00 PM,4563397,9997,1,9997,1,9997,1,1,9997,9997,1,9997,1,9997,9997,9997,9997,9997,9997,1,1,1,1,9997,3,0,9997,9997,9997,9997,1,1,9997,9997,9997,5,0,1,9997,9997,1,9997,1,1,9997,3,9997,0,9997,9997,1,1,1,1,1,1,9997,9997,1,1,1,1,1,1,1,9997,1,3,1,5,0
W04Q01,19267,20-Sep-13,4:18:00 PM,3955316,1,9997,9997,1,1,9997,1,1,9997,9997,9997,1,9997,9997,9997,9997,9997,1,9997,1,1,1,9997,1,1,9997,9997,9997,5,9997,0,9997,9997,9997,1,1,1,9997,9997,1,9997,4,0,1,9997,9997,1,9997,1,9997,1,1,1,1,1,9997,1,9997,1,1,1,1,1,1,9997,1,1,1,1,1
W04Q01,19269,20-Sep-13,4:34:00 PM,4276921,9997,2,9997,0,1,9997,1,9997,1,9997,9997,1,9999,9999,9999,9999,9999,9999,9999,0,1,1,9997,4,0,9997,9997,9997,9997,1,1,3,9997,9997,9997,0,9997,1,9997,1,9997,5,0,9997,2,9997,0,9997,9997,1,1,1,1,2,0,3,9997,9997,0,1,1,1,1,4,9997,0,1,1,2,0
W04Q01,19271,20-Sep-13,4:52:00 PM,3499327,9997,9997,1,1,9997,1,1,9997,9997,1,9997,1,9997,9997,9997,3,9997,9997,9997,0,1,1,1,9997,1,9997,9997,1,9997,9997,1,9997,9997,1,9997,1,1,9997,9997,1,9997,2,0,9997,9997,2,0,1,9997,9997,1,4,0,1,1,9997,9997,2,0,1,1,4,0,2,9997,0,1,1,2,0
W04Q01,19272,20-Sep-13,5:17:00 PM,4186395,9997,1,9997,1,9997,1,1,1,9997,9997,9997,1,9997,9997,9997,2,9997,9997,9997,0,4,0,9997,1,1,9997,1,9997,9997,9997,1,3,9997,9997,9997,0,1,9997,9997,1,4,9997,0,9997,9997,1,1,2,9997,9997,0,1,1,2,0,9997,1,9997,1,1,1,5,0,2,9997,0,1,1,3,0
W04Q01,19273,20-Sep-13,5:20:00 PM,4288658,9997,1,9997,1,9997,1,1,9997,1,9997,9997,1,9997,9997,1,9997,9997,9997,9997,1,1,1,1,9997,1,9997,9997,9997,9997,2,0,9997,1,9997,9997,1,9997,1,9997,1,4,9997,0,9997,1,9997,1,1,9997,9997,1,1,1,2,0,9997,9997,1,1,1,1,1,1,9997,5,0,1,1,2,0
W04Q01,19277,20-Sep-13,5:41:00 PM,4199941,1,9997,9997,1,1,9997,1,1,9997,9997,9997,1,4,9997,9997,9997,9997,9997,9997,0,1,1,1,9997,1,9997,9997,9997,1,9997,1,9997,1,9997,9997,1,4,9997,9997,0,9997,1,1,1,9997,9997,1,9997,1,9997,1,1,1,1,1,9997,9997,1,1,1,1,1,1,2,9997,0,1,1,2,0
W04Q01,19278,20-Sep-13,5:43:00 PM,4546760,9997,9997,1,1,3,9997,0,9997,1,9997,9997,1,9997,9997,1,9997,9997,9997,9997,1,1,1,9997,2,0,9997,9997,1,9997,9997,1,4,9997,9997,9997,0,1,9997,9997,1,9997,4,0,1,9997,9997,1,9997,1,9997,1,1,1,4,0,9997,1,9997,1,1,1,1,1,1,9997,1,3,1,2,0
W04Q01,19281,20-Sep-13,6:01:00 PM,2442486,9997,9997,1,1,1,9997,1,9997,9997,9997,4,0,9997,9997,9997,9997,9997,1,9997,1,1,1,9997,1,1,9997,9997,9997,9997,4,0,9997,9997,1,9997,1,1,9997,9997,1,1,9997,1,1,9997,9997,1,9997,9997,1,1,1,1,1,1,9997,9997,1,1,1,1,1,1,9997,1,1,1,1,1,1
W04Q01,19284,20-Sep-13,6:25:00 PM,4501672,9997,1,9997,1,9997,1,1,1,9997,9997,9997,1,9997,9997,9997,9997,9997,1,9997,1,1,1,1,9997,1,9997,9997,1,9997,9997,1,9997,1,9997,9997,1,9997,9997,1,1,9997,4,0,9997,1,9997,1,9997,1,9997,1,1,1,1,1,9997,1,9997,1,1,1,1,1,9997,1,1,3,1,4,0
W04Q01,19285,20-Sep-13,6:25:00 PM,2969843,9997,1,9997,1,1,9997,1,9997,9997,9997,1,1,9997,9997,1,9997,9997,9997,9997,1,1,1,9997,1,1,3,9997,9997,9997,9997,0,9997,9997,1,9997,1,9997,1,9997,1,9997,1,1,9997,9997,4,0,1,9997,9997,1,1,1,1,1,9997,1,9997,1,1,1,2,0,1,9997,1,1,1,4,0
W04Q01,19289,20-Sep-13,6:59:00 PM,4367889,1,9997,9997,1,9997,1,1,1,9997,9997,9997,1,2,9997,9997,9997,9997,9997,9997,0,1,1,9997,1,1,9997,9997,9997,9997,2,0,9997,9997,9997,5,0,9997,9997,1,1,4,9997,0,9997,1,9997,1,9997,2,9997,0,4,0,1,1,3,9997,9997,0,1,1,1,1,3,9997,0,3,1,2,0
W04Q01,19294,20-Sep-13,7:18:00 PM,2307809,9997,9997,1,1,1,9997,1,9997,9997,9997,1,1,9997,9997,1,9997,9997,9997,9997,1,1,1,1,9997,1,9997,9997,9997,1,9997,1,9997,9997,9997,1,1,1,9997,9997,1,9997,1,1,9997,9997,1,1,9997,9997,1,1,1,1,2,0,1,9997,9997,1,1,1,1,1,9997,1,1,1,1,4,0
W04Q01,19296,20-Sep-13,7:22:00 PM,1025733,1,9997,9997,1,1,9997,1,9997,2,9997,9997,0,2,9997,9997,9997,9997,9997,9997,0,4,0,1,9997,1,9997,9997,9997,1,9997,1,1,9997,9997,9997,1,9997,1,9997,1,5,9997,0,9997,4,9997,0,9997,1,9997,1,1,1,3,0,9997,1,9997,1,1,1,1,1,5,9997,0,4,1,4,0
W04Q01,19297,20-Sep-13,7:24:00 PM,4448112,9997,1,9997,1,1,9997,1,9997,9997,1,9997,1,9997,9997,9997,1,9997,9997,9997,1,1,1,1,9997,1,9997,1,9997,9997,9997,1,9997,1,9997,9997,1,9997,1,9997,1,1,9997,1,4,9997,9997,0,1,9997,9997,1,1,1,1,1,1,9997,9997,1,1,1,1,1,9997,1,1,2,1,2,0
W04Q01,19299,20-Sep-13,7:25:00 PM,4453733,9997,9997,1,1,9997,1,1,9997,9997,1,9997,1,9997,9997,9997,1,9997,9997,9997,1,1,1,9997,1,1,9997,1,9997,9997,9997,1,9997,9997,1,9997,1,9997,1,9997,1,9997,1,1,1,9997,9997,1,9997,1,9997,1,1,1,1,1,1,9997,9997,1,1,1,1,1,1,9997,1,4,1,2,0
W04Q01,19302,20-Sep-13,7:39:00 PM,3096293,9997,9997,1,1,1,9997,1,1,9997,9997,9997,1,9997,9997,9997,3,9997,9997,9997,0,1,1,1,9997,1,9997,9997,9997,1,9997,1,1,9997,9997,9997,1,1,9997,9997,1,9997,1,1,9997,9997,5,0,1,9997,9997,1,1,1,1,1,1,9997,9997,1,1,1,1,1,1,9997,1,1,1,1,1
W04Q01,19303,20-Sep-13,7:42:00 PM,4482261,9997,1,9997,1,9997,1,1,9997,1,9997,9997,1,9997,9997,1,9997,9997,9997,9997,1,1,1,9997,1,1,9997,9997,1,9997,9997,1,9997,9997,9997,5,0,9997,1,9997,1,9997,4,0,9997,2,9997,0,9997,1,9997,1,1,1,1,1,9997,9997,1,1,1,1,2,0,9997,5,0,1,1,2,0
W04Q01,19304,20-Sep-13,7:42:00 PM,4485009,1,9997,9997,1,1,9997,1,1,9997,9997,9997,1,9997,9997,9997,9997,1,9997,9997,1,4,0,9997,1,1,9997,9997,9997,1,9997,1,2,9997,9997,9997,0,9997,1,9997,1,1,9997,1,1,9997,9997,1,9997,4,9997,0,1,1,4,0,9997,1,9997,1,1,1,1,1,9997,1,1,2,1,2,0
W04Q01,19306,20-Sep-13,7:45:00 PM,268759,1,9997,9997,1,9997,1,1,9997,9997,1,9997,1,2,9997,9997,9997,9997,9997,9997,0,1,1,3,9997,0,9997,1,9997,9997,9997,1,9997,9997,3,9997,0,9997,9997,1,1,9997,2,0,1,9997,9997,1,9997,9997,2,0,1,1,1,1,9997,1,9997,1,1,1,1,1,9997,1,1,1,1,3,0
W04Q01,19308,20-Sep-13,8:01:00 PM,4468733,1,9997,9997,1,9997,1,1,1,9997,9997,9997,1,9997,9997,9997,9997,9997,9997,4,0,1,1,9997,1,1,9997,9997,9997,9997,2,0,2,9997,9997,9997,0,1,9997,9997,1,9997,4,0,1,9997,9997,1,1,9997,9997,1,1,1,1,1,1,9997,9997,1,1,1,1,1,1,9997,1,1,1,3,0
W04Q01,19309,20-Sep-13,8:12:00 PM,2091949,1,9997,9997,1,9997,1,1,9997,1,9997,9997,1,9997,9997,9997,9997,9997,9997,5,0,1,1,1,9997,1,9997,9997,1,9997,9997,1,2,9997,9997,9997,0,9997,9997,3,0,9997,1,1,9997,9997,1,1,9997,5,9997,0,1,1,1,1,9997,1,9997,1,1,1,1,1,1,9997,1,3,1,1,1
W04Q01,19311,20-Sep-13,8:25:00 PM,4404870,9997,9997,2,0,4,9997,0,9997,9997,9997,4,0,4,9997,9997,9997,9997,9997,9997,0,3,0,9997,1,1,9997,9997,9997,1,9997,1,9997,2,9997,9997,0,9997,2,9997,0,1,9997,1,9997,9997,2,0,5,9997,9997,0,4,0,2,0,9997,3,9997,0,1,1,3,0,5,9997,0,3,1,2,0
