quiz,submission_date,submission_time,submission_id,coursera_user_id,Q01,Q01_corr,Q02,Q02_corr,Q03,Q03_corr,Q04,Q04_corr,Q05v1,Q05v2,Q05v3,Q05_corr,Q06v1,Q06v2,Q06_corr,Q07,Q07_corr,Q08v1,Q08v2,Q08_corr,Q09,Q09_corr,Q10,Q10_corr,Q11,Q11_corr,Q12v1,Q12v2,Q12v3,Q12_corr,Q13,Q13_corr,Q14v1,Q14v2,Q14v3,Q14_corr,Q15v1,Q15v2,Q15v3,Q15v4,Q15_corr,Q16,Q16_corr,Q17,Q17_corr,Q18,Q18_corr,Q19,Q19_corr,Q20,Q20_corr
W02Q01,08-Sep-13,4:24:00 PM,13482,4202065,1,1,1,1,1,1,1,1,1,9997,9997,1,9997,4,0,1,1,9997,1,1,1,1,1,1,2,0,9997,9997,1,1,1,1,9997,1,9997,1,5,9997,9997,9997,0,1,1,1,1,1,1,5,0,1,1
W02Q01,08-Sep-13,4:26:00 PM,13485,4330827,1,1,1,1,1,1,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,1,1,1,1,1,5,0,9997,5,9997,0,3,0,9997,1,9997,1,9997,4,9997,9997,0,1,1,1,1,1,1,1,1,1,1
W02Q01,08-Sep-13,4:30:00 PM,13489,3061137,1,1,1,1,4,0,1,1,9997,9997,1,1,1,9997,1,1,1,9997,1,1,1,1,1,1,1,1,9997,9997,4,0,1,1,9997,1,9997,1,4,9997,9997,9997,0,1,1,5,0,1,1,1,1,5,0
W02Q01,08-Sep-13,4:31:00 PM,13491,4124173,1,1,1,1,4,0,1,1,2,9997,9997,0,9997,1,1,1,1,9999,9999,0,1,1,1,1,1,1,9997,5,9997,0,3,0,1,9997,9997,1,9997,9997,9997,1,1,3,0,1,1,1,1,1,1,1,1
W02Q01,08-Sep-13,4:33:00 PM,13494,1364804,1,1,1,1,1,1,1,1,9997,9997,1,1,1,9997,1,4,0,9997,1,1,1,1,1,1,1,1,9997,4,9997,0,5,0,5,9997,9997,0,9997,9997,1,9997,1,1,1,1,1,1,1,1,1,1,1
W02Q01,08-Sep-13,4:35:00 PM,13495,1840697,1,1,1,1,1,1,1,1,1,9997,9997,1,9997,1,1,1,1,9997,1,1,1,1,1,1,2,0,9997,1,9997,1,1,1,9997,9997,2,0,9997,9997,3,9997,0,1,1,3,0,1,1,5,0,1,1
W02Q01,08-Sep-13,4:37:00 PM,13500,2343337,1,1,1,1,1,1,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,1,1,1,1,1,5,0,9997,9997,5,0,4,0,1,9997,9997,1,9997,9997,1,9997,1,1,1,1,1,1,1,1,1,1,1
W02Q01,08-Sep-13,4:44:00 PM,13506,3166644,1,1,4,0,4,0,1,1,1,9997,9997,1,1,9997,1,1,1,1,9997,1,1,1,3,0,1,1,4,9997,9997,0,4,0,1,9997,9997,1,9997,9997,1,9997,1,3,0,2,0,5,0,3,0,5,0
W02Q01,08-Sep-13,4:47:00 PM,13511,2352122,1,1,1,1,4,0,1,1,9997,9997,1,1,9997,1,1,1,1,1,9997,1,1,1,1,1,1,1,9997,9997,5,0,1,1,9997,1,9997,1,9997,9997,9997,1,1,1,1,5,0,1,1,1,1,1,1
W02Q01,08-Sep-13,4:48:00 PM,13514,4432705,1,1,1,1,4,0,1,1,9997,9997,5,0,9997,1,1,1,1,9997,1,1,1,1,1,1,2,0,9997,1,9997,1,3,0,9997,1,9997,1,1,9997,9997,9997,1,2,0,1,1,1,1,5,0,1,1
W02Q01,08-Sep-13,4:52:00 PM,13519,4641353,1,1,3,0,4,0,1,1,9997,1,9997,1,9997,1,1,1,1,1,9997,1,1,1,1,1,2,0,9997,9997,3,0,1,1,9997,9997,1,1,9997,9997,9997,1,1,1,1,2,0,1,1,1,1,1,1
W02Q01,08-Sep-13,4:57:00 PM,13527,4454251,1,1,1,1,4,0,1,1,9997,9997,1,1,1,9997,1,1,1,9997,2,0,1,1,1,1,2,0,9997,5,9997,0,1,1,9997,1,9997,1,9997,9997,9997,4,0,1,1,1,1,1,1,2,0,1,1
W02Q01,08-Sep-13,4:59:00 PM,13529,4305737,1,1,2,0,1,1,1,1,9997,1,9997,1,1,9997,1,5,0,9997,1,1,4,0,4,0,1,1,4,9997,9997,0,3,0,9997,9997,1,1,9997,9997,9997,5,0,2,0,1,1,1,1,1,1,1,1
W02Q01,08-Sep-13,5:01:00 PM,13530,1161754,1,1,3,0,1,1,1,1,1,9997,9997,1,9997,1,1,1,1,9997,1,1,1,1,1,1,2,0,2,9997,9997,0,1,1,9997,9997,1,1,9997,9997,1,9997,1,1,1,5,0,2,0,1,1,1,1
W02Q01,08-Sep-13,5:03:00 PM,13533,4148889,1,1,1,1,4,0,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,1,1,1,5,0,1,1,2,9997,9997,0,3,0,1,9997,9997,1,9997,4,9997,9997,0,1,1,1,1,1,1,3,0,1,1
W02Q01,08-Sep-13,5:03:00 PM,13535,3055623,1,1,1,1,1,1,1,1,5,9997,9997,0,1,9997,1,1,1,9997,1,1,1,1,1,1,1,1,9997,5,9997,0,2,0,9997,1,9997,1,4,9997,9997,9997,0,1,1,1,1,3,0,1,1,1,1
W02Q01,08-Sep-13,5:05:00 PM,13537,3418947,1,1,3,0,4,0,2,0,9997,3,9997,0,9997,1,1,5,0,4,9997,0,1,1,1,1,1,1,1,9997,9997,1,4,0,9997,9997,1,1,9997,9997,9997,5,0,3,0,1,1,2,0,1,1,1,1
W02Q01,08-Sep-13,5:05:00 PM,13538,1241217,1,1,1,1,1,1,1,1,1,9997,9997,1,1,9997,1,1,1,1,9997,1,1,1,1,1,1,1,9997,9997,1,1,3,0,1,9997,9997,1,9997,9997,9997,5,0,1,1,1,1,1,1,1,1,1,1
W02Q01,08-Sep-13,5:07:00 PM,13541,896699,1,1,1,1,4,0,1,1,9997,2,9997,0,9997,1,1,4,0,1,9997,1,3,0,1,1,5,0,9997,9997,5,0,1,1,9997,9997,1,1,9997,9997,9997,1,1,4,0,1,1,3,0,4,0,5,0
W02Q01,08-Sep-13,5:08:00 PM,13542,4011816,1,1,1,1,1,1,1,1,9997,9997,2,0,9997,1,1,1,1,9997,1,1,4,0,2,0,1,1,3,9997,9997,0,1,1,1,9997,9997,1,9997,9997,1,9997,1,1,1,1,1,1,1,1,1,1,1
W02Q01,08-Sep-13,5:08:00 PM,13543,3058301,1,1,1,1,1,1,1,1,9997,9997,1,1,9997,1,1,1,1,1,9997,1,1,1,1,1,1,1,9997,1,9997,1,4,0,1,9997,9997,1,1,9997,9997,9997,1,1,1,1,1,1,1,1,1,1,1
W02Q01,08-Sep-13,5:09:00 PM,13544,1795775,1,1,1,1,4,0,1,1,9997,9997,2,0,1,9997,1,1,1,9997,1,1,1,1,1,1,1,1,9997,9997,1,1,1,1,9997,1,9997,1,9997,1,9997,9997,1,1,1,1,1,1,1,3,0,1,1
W02Q01,08-Sep-13,5:11:00 PM,13545,2300319,1,1,1,1,4,0,1,1,9997,9997,1,1,9997,1,1,1,1,9997,1,1,1,1,1,1,2,0,1,9997,9997,1,2,0,9997,1,9997,1,9997,9997,9997,4,0,1,1,1,1,3,0,1,1,1,1
W02Q01,08-Sep-13,5:14:00 PM,13548,3070168,1,1,3,0,1,1,1,1,9997,9997,2,0,1,9997,1,1,1,9997,1,1,1,1,1,1,1,1,9997,1,9997,1,3,0,9997,2,9997,0,9997,9997,1,9997,1,1,1,1,1,1,1,1,1,1,1
W02Q01,08-Sep-13,5:15:00 PM,13549,4474753,1,1,3,0,1,1,1,1,1,9997,9997,1,9997,1,1,1,1,9997,1,1,4,0,1,1,1,1,9997,1,9997,1,5,0,9997,1,9997,1,9997,9997,1,9997,1,1,1,1,1,1,1,1,1,1,1
W02Q01,08-Sep-13,5:19:00 PM,13550,3567303,1,1,4,0,1,1,1,1,1,9997,9997,1,9997,1,1,4,0,1,9997,1,1,1,1,1,5,0,5,9997,9997,0,3,0,9997,1,9997,1,1,9997,9997,9997,1,1,1,4,0,1,1,1,1,1,1
W02Q01,08-Sep-13,5:21:00 PM,13554,920332,1,1,1,1,4,0,1,1,9997,9997,1,1,1,9997,1,1,1,9997,1,1,1,1,1,1,1,1,9997,5,9997,0,5,0,9997,1,9997,1,9997,9997,9997,5,0,3,0,1,1,1,1,1,1,1,1
W02Q01,08-Sep-13,5:22:00 PM,13557,4290009,1,1,1,1,1,1,1,1,1,9997,9997,1,9997,4,0,1,1,1,9997,1,1,1,1,1,1,1,9997,9997,5,0,4,0,9997,3,9997,0,9997,9997,1,9997,1,1,1,1,1,1,1,1,1,1,1
W02Q01,08-Sep-13,5:23:00 PM,13561,523057,1,1,1,1,1,1,1,1,1,9997,9997,1,1,9997,1,1,1,9997,1,1,1,1,1,1,2,0,3,9997,9997,0,1,1,9997,9997,1,1,1,9997,9997,9997,1,1,1,1,1,1,1,1,1,1,1
W02Q01,08-Sep-13,5:24:00 PM,13563,4139885,1,1,1,1,1,1,1,1,9997,9997,4,0,9997,4,0,3,0,3,9997,0,1,1,4,0,1,1,9997,5,9997,0,3,0,1,9997,9997,1,9997,1,9997,9997,1,4,0,4,0,3,0,3,0,1,1
W02Q01,08-Sep-13,5:27:00 PM,13567,860598,1,1,1,1,4,0,1,1,9997,1,9997,1,9997,1,1,1,1,9997,1,1,4,0,4,0,5,0,9997,9997,1,1,3,0,9997,9997,1,1,9997,9997,1,9997,1,1,1,1,1,1,1,3,0,4,0
W02Q01,08-Sep-13,5:30:00 PM,13571,4193139,1,1,1,1,1,1,1,1,1,9997,9997,1,1,9997,1,1,1,9997,1,1,4,0,1,1,5,0,9997,5,9997,0,1,1,9997,1,9997,1,1,9997,9997,9997,1,1,1,5,0,1,1,1,1,1,1
W02Q01,08-Sep-13,5:31:00 PM,13572,2827325,1,1,1,1,1,1,2,0,9997,4,9997,0,1,9997,1,1,1,9997,1,1,1,1,1,1,1,1,9997,5,9997,0,5,0,9997,9997,1,1,9997,9997,1,9997,1,4,0,1,1,1,1,1,1,1,1
W02Q01,08-Sep-13,5:35:00 PM,13578,3548185,1,1,1,1,4,0,1,1,9997,9997,3,0,2,9997,0,1,1,1,9997,1,9999,0,4,0,3,0,9997,9997,1,1,1,1,9997,9997,1,1,9997,1,9997,9997,1,3,0,4,0,1,1,1,1,1,1
W02Q01,08-Sep-13,5:39:00 PM,13583,4013015,1,1,3,0,1,1,1,1,9997,9997,4,0,1,9997,1,5,0,1,9997,1,2,0,5,0,1,1,3,9997,9997,0,1,1,9997,9997,1,1,9997,9997,9997,1,1,1,1,5,0,1,1,3,0,5,0
W02Q01,08-Sep-13,5:44:00 PM,13588,4414458,1,1,2,0,4,0,4,0,9997,9997,4,0,1,9997,1,4,0,1,9997,1,4,0,1,1,1,1,4,9997,9997,0,9999,0,4,9997,9997,0,9997,9997,9997,5,0,3,0,1,1,1,1,1,1,1,1
W02Q01,08-Sep-13,5:45:00 PM,13589,976208,1,1,1,1,4,0,1,1,9997,9997,1,1,1,9997,1,1,1,1,9997,1,1,1,1,1,1,1,5,9997,9997,0,1,1,9997,9997,1,1,9997,9997,9997,4,0,4,0,5,0,1,1,1,1,5,0
W02Q01,08-Sep-13,5:45:00 PM,13590,4650012,1,1,1,1,4,0,1,1,9997,5,9997,0,9997,1,1,1,1,5,9997,0,2,0,3,0,3,0,3,9997,9997,0,1,1,1,9997,9997,1,9997,1,9997,9997,1,3,0,5,0,4,0,1,1,1,1
W02Q01,08-Sep-13,5:46:00 PM,13591,1423071,1,1,2,0,1,1,1,1,9997,9997,1,1,9997,4,0,2,0,9997,1,1,1,1,1,1,1,1,9997,1,9997,1,1,1,1,9997,9997,1,1,9997,9997,9997,1,1,1,5,0,1,1,5,0,1,1
W02Q01,08-Sep-13,5:53:00 PM,13596,2977246,1,1,1,1,4,0,1,1,1,9997,9997,1,9997,1,1,1,1,1,9997,1,1,1,1,1,5,0,1,9997,9997,1,1,1,9997,9997,1,1,4,9997,9997,9997,0,1,1,1,1,1,1,3,0,1,1
W02Q01,08-Sep-13,5:58:00 PM,13601,4560939,1,1,1,1,4,0,1,1,9997,9997,4,0,9997,2,0,1,1,1,9997,1,1,1,4,0,1,1,1,9997,9997,1,4,0,9997,9997,1,1,4,9997,9997,9997,0,1,1,5,0,1,1,3,0,5,0
W02Q01,08-Sep-13,5:59:00 PM,13603,3256325,5,0,3,0,1,1,1,1,5,9997,9997,0,1,9997,1,4,0,1,9997,1,1,1,1,1,3,0,5,9997,9997,0,3,0,1,9997,9997,1,9997,3,9997,9997,0,1,1,5,0,1,1,3,0,5,0
W02Q01,08-Sep-13,6:01:00 PM,13606,2350520,1,1,1,1,4,0,1,1,9997,1,9997,1,9997,1,1,1,1,9997,1,1,1,1,1,1,1,1,4,9997,9997,0,9999,0,1,9997,9997,1,9997,9997,9997,1,1,1,1,5,0,1,1,1,1,1,1
W02Q01,08-Sep-13,6:01:00 PM,13607,4114441,1,1,3,0,4,0,1,1,9997,1,9997,1,1,9997,1,1,1,1,9997,1,1,1,1,1,2,0,1,9997,9997,1,1,1,9997,9997,1,1,9997,9997,1,9997,1,1,1,4,0,1,1,1,1,1,1
W02Q01,08-Sep-13,6:01:00 PM,13609,2904349,5,0,5,0,1,1,1,1,9997,9997,5,0,9997,1,1,4,0,1,9997,1,2,0,4,0,5,0,4,9997,9997,0,2,0,9997,4,9997,0,9997,9997,1,9997,1,3,0,4,0,2,0,5,0,1,1
W02Q01,08-Sep-13,6:02:00 PM,13610,4089443,1,1,1,1,5,0,1,1,1,9997,9997,1,1,9997,1,1,1,1,9997,1,4,0,1,1,2,0,1,9997,9997,1,3,0,9997,9997,1,1,9997,9997,1,9997,1,4,0,1,1,1,1,1,1,1,1
W02Q01,08-Sep-13,6:03:00 PM,13612,1629517,1,1,1,1,1,1,1,1,9997,9997,1,1,9997,1,1,5,0,9997,1,1,1,1,1,1,2,0,9997,9997,1,1,3,0,1,9997,9997,1,1,9997,9997,9997,1,1,1,1,1,1,1,3,0,1,1
W02Q01,08-Sep-13,6:03:00 PM,13613,4385343,1,1,1,1,1,1,1,1,9997,9997,2,0,1,9997,1,1,1,9997,1,1,1,1,1,1,1,1,9997,9997,4,0,1,1,9997,9997,1,1,1,9997,9997,9997,1,1,1,1,1,3,0,1,1,1,1
W02Q01,08-Sep-13,6:03:00 PM,13614,4410871,1,1,1,1,4,0,1,1,1,9997,9997,1,9997,2,0,1,1,9997,1,1,4,0,1,1,2,0,9997,9997,5,0,2,0,9997,9997,1,1,9997,9997,9997,5,0,1,1,2,0,1,1,1,1,1,1
W02Q01,08-Sep-13,6:03:00 PM,13615,1032085,1,1,1,1,1,1,1,1,1,9997,9997,1,9997,1,1,1,1,1,9997,1,1,1,1,1,1,1,9997,5,9997,0,5,0,1,9997,9997,1,9997,9997,9997,1,1,1,1,5,0,1,1,1,1,1,1
W02Q01,08-Sep-13,6:03:00 PM,13616,4391252,1,1,3,0,1,1,1,1,9997,1,9997,1,1,9997,1,4,0,9997,1,1,4,0,1,1,1,1,9997,5,9997,0,1,1,1,9997,9997,1,1,9997,9997,9997,1,1,1,2,0,1,1,1,1,1,1
W02Q01,08-Sep-13,6:05:00 PM,13621,2944654,1,1,3,0,5,0,1,1,9997,1,9997,1,2,9997,0,1,1,1,9997,1,1,1,3,0,1,1,9997,9997,5,0,2,0,9997,1,9997,1,9997,9997,1,9997,1,3,0,1,1,1,1,5,0,5,0
W02Q01,08-Sep-13,6:06:00 PM,13622,4409034,1,1,1,1,1,1,1,1,9997,1,9997,1,9997,1,1,1,1,1,9997,1,1,1,1,1,2,0,1,9997,9997,1,1,1,9997,9997,1,1,9997,9997,9997,1,1,1,1,1,1,1,1,1,1,1,1
W02Q01,08-Sep-13,6:07:00 PM,13624,1768108,1,1,3,0,1,1,2,0,1,9997,9997,1,2,9997,0,1,1,4,9997,0,1,1,1,1,5,0,9997,9997,1,1,1,1,1,9997,9997,1,9997,9997,1,9997,1,1,1,1,1,1,1,1,1,1,1
W02Q01,08-Sep-13,6:09:00 PM,13625,108412,1,1,1,1,4,0,1,1,9997,5,9997,0,1,9997,1,1,1,9997,1,1,1,1,4,0,3,0,1,9997,9997,1,3,0,1,9997,9997,1,9997,1,9997,9997,1,5,0,1,1,1,1,2,0,2,0
W02Q01,08-Sep-13,6:10:00 PM,13627,3585583,1,1,1,1,1,1,1,1,1,9997,9997,1,1,9997,1,1,1,9997,1,1,1,1,1,1,1,1,4,9997,9997,0,1,1,9997,9997,1,1,9997,9997,9997,1,1,1,1,1,1,1,1,1,1,1,1
W02Q01,08-Sep-13,6:11:00 PM,13631,4559042,1,1,1,1,1,1,1,1,5,9997,9997,0,9997,1,1,1,1,1,9997,1,1,1,1,1,5,0,9997,9997,1,1,1,1,9997,3,9997,0,1,9997,9997,9997,1,3,0,1,1,1,1,1,1,1,1
W02Q01,08-Sep-13,6:11:00 PM,13632,2348206,1,1,1,1,1,1,1,1,9997,9997,5,0,1,9997,1,1,1,5,9997,0,1,1,3,0,1,1,9997,9997,4,0,2,0,9997,1,9997,1,9997,9997,1,9997,1,1,1,1,1,1,1,1,1,1,1
W02Q01,08-Sep-13,6:13:00 PM,13635,4394953,1,1,1,1,4,0,1,1,9997,1,9997,1,9997,1,1,1,1,9997,1,1,1,1,1,1,1,1,9997,5,9997,0,1,1,9997,9997,1,1,9997,1,9997,9997,1,1,1,1,1,1,1,1,1,1,1
W02Q01,08-Sep-13,6:15:00 PM,13639,2616193,1,1,1,1,4,0,1,1,9997,1,9997,1,1,9997,1,4,0,3,9997,0,1,1,5,0,2,0,9997,1,9997,1,4,0,1,9997,9997,1,9997,9997,1,9997,1,1,1,1,1,1,1,2,0,5,0
W02Q01,08-Sep-13,6:16:00 PM,13640,4347068,1,1,1,1,1,1,1,1,9997,9997,1,1,1,9997,1,1,1,9997,1,1,1,1,1,1,1,1,9997,9997,1,1,1,1,9997,9997,1,1,9997,9997,9997,1,1,1,1,1,1,1,1,1,1,1,1
W02Q01,08-Sep-13,6:18:00 PM,13641,4525641,1,1,1,1,4,0,1,1,5,9997,9997,0,2,9997,0,1,1,1,9997,1,1,1,5,0,1,1,9997,2,9997,0,2,0,1,9997,9997,1,9997,9997,1,9997,1,3,0,5,0,3,0,2,0,1,1
W02Q01,08-Sep-13,6:19:00 PM,13642,3951875,1,1,1,1,1,1,2,0,9997,9997,1,1,1,9997,1,4,0,1,9997,1,1,1,1,1,2,0,9997,9997,5,0,4,0,9997,9997,1,1,9997,9997,9997,1,1,1,1,5,0,1,1,1,1,1,1
W02Q01,08-Sep-13,6:20:00 PM,13643,4574024,1,1,1,1,1,1,1,1,1,9997,9997,1,1,9997,1,1,1,1,9997,1,1,1,4,0,2,0,1,9997,9997,1,1,1,9997,9997,1,1,9997,9997,9997,1,1,1,1,5,0,2,0,3,0,3,0
W02Q01,08-Sep-13,6:20:00 PM,13644,3945714,1,1,1,1,1,1,1,1,9997,1,9997,1,1,9997,1,1,1,5,9997,0,1,1,1,1,1,1,9997,4,9997,0,3,0,1,9997,9997,1,9997,4,9997,9997,0,3,0,5,0,5,0,1,1,5,0
W02Q01,08-Sep-13,6:21:00 PM,13646,1907767,1,1,3,0,4,0,1,1,9997,9997,1,1,1,9997,1,1,1,9997,1,1,1,1,1,1,1,1,9997,9997,2,0,4,0,9997,9997,3,0,9997,9997,9997,1,1,1,1,1,1,1,1,1,1,1,1
W02Q01,08-Sep-13,6:22:00 PM,13651,2699261,1,1,3,0,1,1,1,1,9997,1,9997,1,2,9997,0,1,1,2,9997,0,4,0,5,0,1,1,9997,9997,5,0,1,1,9997,3,9997,0,9997,9997,1,9997,1,3,0,1,1,2,0,5,0,4,0
W02Q01,08-Sep-13,6:23:00 PM,13652,3516720,1,1,1,1,4,0,1,1,1,9997,9997,1,9997,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,9997,9997,1,1,1,9997,9997,1,1,9997,9997,9997,2,0,1,1,1,1,5,0,1,1,1,1
W02Q01,08-Sep-13,6:26:00 PM,13656,4492951,1,1,4,0,1,1,1,1,9997,3,9997,0,9997,4,0,1,1,9997,1,1,3,0,1,1,2,0,9997,1,9997,1,1,1,1,9997,9997,1,1,9997,9997,9997,1,1,1,1,1,1,1,3,0,1,1
W02Q01,08-Sep-13,6:26:00 PM,13657,4246582,1,1,1,1,4,0,1,1,9997,9997,5,0,1,9997,1,1,1,1,9997,1,1,1,1,1,1,1,9997,1,9997,1,3,0,9997,1,9997,1,9997,9997,1,9997,1,2,0,1,1,3,0,1,1,1,1
W02Q01,08-Sep-13,6:31:00 PM,13660,2065745,1,1,1,1,1,1,1,1,1,9997,9997,1,2,9997,0,1,1,9997,1,1,1,1,1,1,1,1,1,9997,9997,1,1,1,9997,9997,3,0,9997,1,9997,9997,1,3,0,5,0,1,1,3,0,1,1
W02Q01,08-Sep-13,6:32:00 PM,13661,3129885,1,1,1,1,4,0,1,1,1,9997,9997,1,1,9997,1,5,0,1,9997,1,1,1,1,1,1,1,9997,9997,1,1,1,1,1,9997,9997,1,9997,9997,9997,5,0,1,1,5,0,1,1,1,1,1,1
W02Q01,08-Sep-13,6:33:00 PM,13664,4421847,1,1,1,1,3,0,1,1,1,9997,9997,1,9997,4,0,1,1,9997,1,1,4,0,1,1,2,0,5,9997,9997,0,2,0,1,9997,9997,1,9997,9997,3,9997,0,3,0,2,0,1,1,1,1,4,0
W02Q01,08-Sep-13,6:33:00 PM,13665,4089432,1,1,1,1,4,0,2,0,9997,9997,1,1,1,9997,1,1,1,9997,1,1,1,1,5,0,1,1,1,9997,9997,1,1,1,1,9997,9997,1,4,9997,9997,9997,0,3,0,5,0,1,1,1,1,1,1
W02Q01,08-Sep-13,6:38:00 PM,13671,4354694,1,1,1,1,4,0,1,1,9997,9997,2,0,9997,1,1,1,1,9997,1,1,1,1,1,1,1,1,9997,9997,4,0,5,0,9997,3,9997,0,9997,4,9997,9997,0,1,1,5,0,5,0,3,0,1,1
W02Q01,08-Sep-13,6:38:00 PM,13672,4491849,1,1,1,1,4,0,1,1,1,9997,9997,1,9997,1,1,1,1,9997,1,1,1,1,4,0,2,0,9997,5,9997,0,1,1,9997,9997,1,1,9997,9997,1,9997,1,2,0,5,0,2,0,5,0,1,1
W02Q01,08-Sep-13,6:39:00 PM,13674,4306762,1,1,1,1,4,0,1,1,9999,9999,9999,0,1,9997,1,1,1,1,9997,1,1,1,1,1,1,1,1,9997,9997,1,1,1,1,9997,9997,1,9997,9997,1,9997,1,1,1,1,1,1,1,1,1,1,1
W02Q01,08-Sep-13,6:43:00 PM,13678,2725767,1,1,1,1,4,0,1,1,9997,9997,5,0,1,9997,1,1,1,1,9997,1,1,1,1,1,1,1,9997,3,9997,0,5,0,1,9997,9997,1,1,9997,9997,9997,1,3,0,4,0,1,1,1,1,1,1
W02Q01,08-Sep-13,6:45:00 PM,13681,4342784,1,1,3,0,4,0,1,1,1,9997,9997,1,9997,5,0,1,1,9997,1,1,1,1,1,1,1,1,9997,9997,1,1,2,0,1,9997,9997,1,9997,9997,1,9997,1,3,0,1,1,3,0,1,1,1,1
W02Q01,08-Sep-13,6:48:00 PM,13684,1937723,1,1,1,1,1,1,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,1,1,1,1,1,1,1,5,9997,9997,0,1,1,1,9997,9997,1,9997,4,9997,9997,0,1,1,4,0,1,1,1,1,1,1
W02Q01,08-Sep-13,6:49:00 PM,13685,4463275,1,1,1,1,1,1,1,1,9997,5,9997,0,1,9997,1,1,1,1,9997,1,1,1,1,1,2,0,1,9997,9997,1,1,1,9997,9997,1,1,5,9997,9997,9997,0,1,1,4,0,1,1,1,1,5,0
W02Q01,08-Sep-13,6:50:00 PM,13686,4458841,1,1,1,1,1,1,1,1,1,9997,9997,1,9997,1,1,1,1,9997,1,1,1,1,1,1,2,0,9997,9997,5,0,1,1,9997,9997,1,1,9997,9997,9997,5,0,1,1,1,1,1,1,1,1,1,1
W02Q01,08-Sep-13,6:51:00 PM,13689,4079733,1,1,1,1,1,1,1,1,1,9997,9997,1,2,9997,0,1,1,9997,1,1,1,1,1,1,1,1,9997,5,9997,0,1,1,9997,1,9997,1,4,9997,9997,9997,0,3,0,1,1,1,1,1,1,1,1
W02Q01,08-Sep-13,6:52:00 PM,13691,1190827,1,1,4,0,1,1,2,0,9997,1,9997,1,9997,1,1,1,1,9997,1,1,1,1,4,0,1,1,4,9997,9997,0,3,0,9997,9997,1,1,9997,9997,9997,4,0,3,0,5,0,1,1,4,0,1,1
W02Q01,08-Sep-13,6:53:00 PM,13693,2829611,1,1,1,1,1,1,1,1,2,9997,9997,0,9997,1,1,1,1,1,9997,1,1,1,1,1,1,1,9997,9997,5,0,1,1,9997,1,9997,1,9997,5,9997,9997,0,3,0,4,0,1,1,1,1,1,1
W02Q01,08-Sep-13,6:56:00 PM,13694,3494519,1,1,1,1,4,0,1,1,9997,9997,1,1,9997,1,1,1,1,1,9997,1,1,1,1,1,1,1,9997,9997,2,0,3,0,1,9997,9997,1,9997,1,9997,9997,1,1,1,1,1,1,1,1,1,1,1
W02Q01,08-Sep-13,6:59:00 PM,13699,4027968,1,1,1,1,1,1,1,1,9997,9997,1,1,1,9997,1,1,1,1,9997,1,1,1,1,1,1,1,9997,5,9997,0,1,1,1,9997,9997,1,9997,9997,9997,5,0,3,0,5,0,1,1,1,1,1,1
W02Q01,08-Sep-13,7:00:00 PM,13700,4316842,1,1,1,1,1,1,1,1,9997,1,9997,1,1,9997,1,1,1,1,9997,1,1,1,1,1,1,1,9997,5,9997,0,1,1,9997,1,9997,1,1,9997,9997,9997,1,1,1,1,1,1,1,1,1,1,1
W02Q01,08-Sep-13,7:02:00 PM,13703,1901903,1,1,3,0,1,1,1,1,1,9997,9997,1,1,9997,1,1,1,9997,1,1,1,1,1,1,1,1,9997,9997,1,1,1,1,9997,9997,1,1,9997,9997,1,9997,1,2,0,1,1,2,0,1,1,4,0
W02Q01,08-Sep-13,7:03:00 PM,13704,3556558,1,1,1,1,1,1,1,1,9997,1,9997,1,9997,1,1,4,0,9997,1,1,1,1,1,1,2,0,9997,5,9997,0,4,0,9997,1,9997,1,9997,4,9997,9997,0,1,1,5,0,1,1,1,1,1,1
W02Q01,08-Sep-13,7:04:00 PM,13706,3409586,1,1,3,0,1,1,1,1,9997,9997,5,0,1,9997,1,1,1,9997,1,1,1,1,1,1,1,1,4,9997,9997,0,2,0,9997,9997,1,1,9997,4,9997,9997,0,4,0,5,0,1,1,4,0,1,1
W02Q01,08-Sep-13,7:06:00 PM,13707,3436973,1,1,1,1,1,1,1,1,9997,3,9997,0,1,9997,1,1,1,9997,1,1,1,1,4,0,1,1,1,9997,9997,1,1,1,3,9997,9997,0,9997,9997,1,9997,1,3,0,1,1,1,1,1,1,1,1
W02Q01,08-Sep-13,7:07:00 PM,13708,4311151,1,1,1,1,1,1,4,0,9997,9997,4,0,9997,2,0,5,0,9997,5,0,4,0,5,0,3,0,9997,1,9997,1,5,0,9997,5,9997,0,9997,9997,9997,2,0,4,0,3,0,3,0,2,0,1,1
W02Q01,08-Sep-13,7:09:00 PM,13714,3491224,1,1,1,1,1,1,1,1,9997,9997,1,1,1,9997,1,4,0,9997,1,1,1,1,1,1,2,0,9997,9997,2,0,3,0,9997,9997,1,1,9997,9997,9997,5,0,1,1,1,1,1,1,1,1,1,1
W02Q01,08-Sep-13,7:10:00 PM,13716,2613737,1,1,1,1,4,0,1,1,1,9997,9997,1,1,9997,1,1,1,9997,1,1,1,1,4,0,5,0,9997,9997,5,0,3,0,1,9997,9997,1,9997,1,9997,9997,1,1,1,5,0,3,0,3,0,5,0
