quiz,submission_id,submission_date,submission_time,coursera_user_id,Q01,Q01_corr,Q02v1,Q02v2,Q02_corr,Q03,Q03_corr,Q04,Q04_corr,Q05v1,Q05v2,Q05_corr,Q06v1,Q06v2,Q06_corr,Q07,Q07_corr,Q08v1,Q08v2,Q08_corr,Q09v1,Q09v2,Q09_corr,Q10v1,Q10v2,Q10_corr,Q11v1,Q11v2,Q11_corr,Q12v1,Q12v2,Q12_corr,Q13v1,Q13v2,Q13_corr,Q14v1,Q14v2,Q14_corr,Q15,Q15_corr,Q16,Q16_corr,Q17,Q17_corr,Q18,Q18_corr,Q19,Q19_corr,Q20,Q20_corr
W06Q01,24926,06-Oct-13,7:00:00 PM,4431682,1,1,9997,1,1,1,1,1,1,1,9997,1,5,9997,0,3,0,5,9997,0,1,9997,1,2,9997,0,9997,3,0,1,9997,1,9997,1,1,9997,1,1,3,0,5,0,1,1,5,0,2,0,1,1
W06Q01,24929,06-Oct-13,7:02:00 PM,2977246,1,1,1,9997,1,1,1,1,1,1,9997,1,9997,1,1,1,1,5,9997,0,1,9997,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,4,0,2,0,1,1,5,0,1,1,1,1
W06Q01,24930,06-Oct-13,7:04:00 PM,2478606,1,1,9997,1,1,1,1,1,1,9997,1,1,1,9997,1,1,1,1,9997,1,9997,5,0,9997,1,1,9997,1,1,1,9997,1,9997,1,1,9997,1,1,1,1,2,0,4,0,2,0,1,1,1,1
W06Q01,24931,06-Oct-13,7:04:00 PM,4326037,1,1,1,9997,1,1,1,5,0,9997,1,1,1,9997,1,5,0,1,9997,1,1,9997,1,9997,1,1,9997,3,0,9997,1,1,9997,2,0,4,9997,0,1,1,5,0,1,1,3,0,5,0,2,0
W06Q01,24933,06-Oct-13,7:05:00 PM,2955108,1,1,1,9997,1,5,0,5,0,9997,3,0,3,9997,0,2,0,3,9997,0,2,9997,0,9997,4,0,3,9997,0,9997,5,0,5,9997,0,4,9997,0,2,0,1,1,4,0,5,0,1,1,4,0
W06Q01,24934,06-Oct-13,7:06:00 PM,3691409,1,1,9997,4,0,1,1,1,1,1,9997,1,1,9997,1,1,1,9997,3,0,1,9997,1,1,9997,1,9997,1,1,9997,1,1,9997,4,0,1,9997,1,1,1,4,0,5,0,1,1,1,1,2,0
W06Q01,24936,06-Oct-13,7:08:00 PM,3964049,1,1,9997,1,1,2,0,5,0,4,9997,0,1,9997,1,1,1,9997,1,1,1,9997,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,2,0
W06Q01,24937,06-Oct-13,7:09:00 PM,4230289,1,1,9997,1,1,1,1,1,1,9997,1,1,9997,1,1,1,1,1,9997,1,9997,1,1,1,9997,1,9997,3,0,9997,1,1,9997,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,2,0
W06Q01,24939,06-Oct-13,7:10:00 PM,1500887,1,1,9997,1,1,1,1,1,1,1,9997,1,9997,1,1,1,1,9997,1,1,9997,1,1,9997,1,1,9997,4,0,1,9997,1,9997,2,0,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W06Q01,24940,06-Oct-13,7:11:00 PM,4220594,1,1,9997,1,1,1,1,1,1,9997,1,1,9997,1,1,1,1,1,9997,1,9997,1,1,1,9997,1,9997,4,0,1,9997,1,1,9997,1,1,9997,1,3,0,1,1,1,1,1,1,1,1,2,0
W06Q01,24942,06-Oct-13,7:11:00 PM,2625998,1,1,9999,9999,0,1,1,5,0,9997,1,1,4,9997,0,1,1,3,9997,0,9997,1,1,1,9997,1,9997,1,1,4,9997,0,1,9997,1,1,9997,1,1,1,1,1,1,1,2,0,1,1,4,0
W06Q01,24946,06-Oct-13,7:20:00 PM,4342784,1,1,9997,1,1,1,1,1,1,9997,1,1,4,9997,0,1,1,1,9997,1,1,9997,1,9997,1,1,9997,4,0,9997,1,1,9997,2,0,9997,1,1,1,1,4,0,1,1,1,1,3,0,5,0
W06Q01,24956,06-Oct-13,7:31:00 PM,3010421,1,1,1,9997,1,1,1,1,1,4,9997,0,9997,1,1,1,1,1,9997,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,9997,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,2,0
W06Q01,24960,06-Oct-13,7:32:00 PM,4391252,1,1,1,9997,1,1,1,1,1,4,9997,0,1,9997,1,1,1,9997,1,1,1,9997,1,9997,1,1,1,9997,1,9997,1,1,1,9997,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,2,0
W06Q01,24964,06-Oct-13,7:38:00 PM,3794894,1,1,1,9997,1,1,1,1,1,1,9997,1,1,9997,1,2,0,9997,1,1,9997,1,1,1,9997,1,9997,4,0,9997,4,0,9997,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,2,0
W06Q01,24967,06-Oct-13,7:41:00 PM,4413704,1,1,1,9997,1,1,1,1,1,4,9997,0,4,9997,0,1,1,9997,1,1,9997,2,0,5,9997,0,2,9997,0,9997,1,1,1,9997,1,9997,4,0,1,1,1,1,1,1,5,0,1,1,2,0
W06Q01,24968,06-Oct-13,7:41:00 PM,1961019,1,1,1,9997,1,1,1,1,1,1,9997,1,9997,1,1,1,1,1,9997,1,9997,1,1,1,9997,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,1,1,5,0,1,1,1,1,1,1,1,1
W06Q01,24969,06-Oct-13,7:44:00 PM,3943037,1,1,3,9997,0,1,1,4,0,1,9997,1,9997,1,1,1,1,9997,1,1,1,9997,1,1,9997,1,9997,1,1,4,9997,0,1,9997,1,9997,1,1,1,1,1,1,1,1,2,0,1,1,4,0
W06Q01,24972,06-Oct-13,7:47:00 PM,3879579,1,1,9997,5,0,1,1,1,1,9997,1,1,1,9997,1,1,1,9997,1,1,1,9997,1,9997,1,1,9997,4,0,9997,1,1,9997,1,1,9997,1,1,3,0,1,1,1,1,1,1,1,1,2,0
W06Q01,24974,06-Oct-13,7:52:00 PM,4471832,3,0,1,9997,1,1,1,5,0,4,9997,0,3,9997,0,3,0,9997,1,1,1,9997,1,2,9997,0,1,9997,1,9997,1,1,9997,1,1,9997,1,1,1,1,5,0,2,0,3,0,2,0,1,1
W06Q01,24976,06-Oct-13,8:00:00 PM,4338774,1,1,2,9997,0,1,1,1,1,1,9997,1,9997,1,1,1,1,1,9997,1,9997,1,1,1,9997,1,9997,4,0,1,9997,1,9997,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,4,0
W06Q01,24977,06-Oct-13,8:01:00 PM,3803831,1,1,9997,1,1,1,1,1,1,9997,1,1,9997,3,0,1,1,1,9997,1,9997,1,1,1,9997,1,9997,4,0,1,9997,1,9999,9999,0,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1
W06Q01,24978,06-Oct-13,8:02:00 PM,1363199,4,0,9997,1,1,1,1,4,0,4,9997,0,9997,1,1,1,1,2,9997,0,1,9997,1,9997,1,1,9997,4,0,1,9997,1,1,9997,1,2,9997,0,3,0,4,0,1,1,3,0,1,1,1,1
W06Q01,24979,06-Oct-13,8:03:00 PM,4371010,1,1,9997,5,0,2,0,1,1,3,9997,0,3,9997,0,2,0,4,9997,0,1,9997,1,1,9997,1,1,9997,1,9997,1,1,9997,1,1,9997,5,0,1,1,1,1,1,1,4,0,1,1,1,1
W06Q01,24984,06-Oct-13,8:16:00 PM,4345542,1,1,1,9997,1,1,1,1,1,9997,1,1,1,9997,1,5,0,9997,1,1,9997,1,1,9997,1,1,9997,3,0,1,9997,1,9997,1,1,1,9997,1,1,1,1,1,1,1,2,0,1,1,2,0
W06Q01,24985,06-Oct-13,8:17:00 PM,1907767,1,1,9997,5,0,1,1,1,1,9997,1,1,9997,1,1,2,0,9997,1,1,1,9997,1,9997,1,1,9997,4,0,1,9997,1,1,9997,1,4,9997,0,3,0,1,1,1,1,1,1,1,1,4,0
W06Q01,24986,06-Oct-13,8:18:00 PM,4159257,1,1,1,9997,1,1,1,1,1,1,9997,1,9997,3,0,1,1,1,9997,1,9997,1,1,1,9997,1,1,9997,1,9997,4,0,9997,1,1,1,9997,1,5,0,1,1,1,1,1,1,1,1,2,0
W06Q01,24989,06-Oct-13,8:24:00 PM,4293843,1,1,1,9997,1,1,1,5,0,1,9997,1,9997,1,1,1,1,3,9997,0,9997,1,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,4,0
W06Q01,24990,06-Oct-13,8:26:00 PM,4415960,1,1,9997,1,1,1,1,1,1,1,9997,1,5,9997,0,1,1,9997,1,1,1,9997,1,9997,1,1,1,9997,1,9997,1,1,9997,1,1,4,9997,0,1,1,1,1,1,1,1,1,1,1,1,1
W06Q01,24991,06-Oct-13,8:27:00 PM,4316842,1,1,9997,1,1,1,1,1,1,1,9997,1,1,9997,1,1,1,9997,1,1,1,9997,1,1,9997,1,9997,4,0,1,9997,1,9997,1,1,1,9997,1,1,1,2,0,1,1,1,1,1,1,1,1
W06Q01,24993,06-Oct-13,8:29:00 PM,4122988,1,1,1,9997,1,1,1,1,1,1,9997,1,9997,4,0,1,1,1,9997,1,9997,1,1,1,9997,1,9997,1,1,9997,4,0,2,9997,0,9997,1,1,1,1,1,1,1,1,5,0,1,1,1,1
W06Q01,24994,06-Oct-13,8:30:00 PM,1051118,1,1,9997,1,1,2,0,1,1,1,9997,1,9997,1,1,9999,0,9997,1,1,9997,1,1,4,9997,0,1,9997,1,3,9997,0,1,9997,1,5,9997,0,1,1,1,1,1,1,5,0,1,1,1,1
W06Q01,24995,06-Oct-13,8:31:00 PM,2434962,1,1,1,9997,1,1,1,1,1,9997,2,0,9997,1,1,2,0,5,9997,0,1,9997,1,1,9997,1,9997,1,1,1,9997,1,9997,2,0,1,9997,1,1,1,2,0,1,1,1,1,1,1,2,0
W06Q01,24997,06-Oct-13,8:34:00 PM,4138519,1,1,9997,5,0,1,1,1,1,9997,1,1,9997,1,1,1,1,9997,1,1,1,9997,1,9997,1,1,9997,3,0,9997,1,1,9997,5,0,9997,1,1,2,0,2,0,1,1,1,1,1,1,1,1
W06Q01,24998,06-Oct-13,8:35:00 PM,2441667,1,1,3,9997,0,1,1,1,1,1,9997,1,9997,1,1,1,1,1,9997,1,9997,1,1,1,9997,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,1,1,1,1,1,1,3,0,1,1,4,0
W06Q01,25000,06-Oct-13,8:38:00 PM,3388854,1,1,1,9997,1,1,1,5,0,9997,1,1,2,9997,0,1,1,9997,1,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,1,1,5,0,1,1,2,0,1,1,2,0
W06Q01,25001,06-Oct-13,8:39:00 PM,2651263,1,1,1,9997,1,1,1,5,0,1,9997,1,9997,1,1,1,1,9997,1,1,1,9997,1,9997,1,1,9997,4,0,9997,1,1,1,9997,1,1,9997,1,2,0,1,1,1,1,1,1,3,0,1,1
W06Q01,25004,06-Oct-13,8:41:00 PM,4533992,1,1,9997,4,0,4,0,4,0,9997,1,1,4,9997,0,2,0,9997,3,0,9997,1,1,1,9997,1,1,9997,1,4,9997,0,2,9997,0,9997,5,0,1,1,5,0,1,1,5,0,2,0,3,0
W06Q01,25005,06-Oct-13,8:42:00 PM,4299061,1,1,1,9997,1,2,0,1,1,9997,2,0,2,9997,0,1,1,3,9997,0,9997,2,0,9997,4,0,9997,3,0,9997,1,1,9997,1,1,9997,4,0,4,0,2,0,1,1,5,0,1,1,1,1
W06Q01,25006,06-Oct-13,8:42:00 PM,3040352,1,1,4,9997,0,1,1,1,1,9997,1,1,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,9997,1,1,9997,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W06Q01,25007,06-Oct-13,8:43:00 PM,1331737,1,1,1,9997,1,1,1,1,1,9997,1,1,9997,1,1,1,1,9997,1,1,9997,1,1,9997,1,1,9997,2,0,9997,1,1,9997,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,2,0
W06Q01,25008,06-Oct-13,8:43:00 PM,3716034,1,1,1,9997,1,1,1,1,1,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,1,1,9997,1,3,9997,0,1,9997,1,1,9997,1,9997,1,1,1,1,5,0,1,1,1,1,1,1,2,0
W06Q01,25009,06-Oct-13,8:43:00 PM,1953893,1,1,1,9997,1,1,1,1,1,1,9997,1,9997,1,1,1,1,1,9997,1,1,9997,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,3,0,2,0,1,1,1,1,1,1,1,1
W06Q01,25010,06-Oct-13,8:44:00 PM,676568,1,1,9997,1,1,1,1,5,0,2,9997,0,4,9997,0,1,1,9997,1,1,9997,1,1,1,9997,1,9997,1,1,3,9997,0,9997,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W06Q01,25011,06-Oct-13,8:44:00 PM,4466017,1,1,2,9997,0,1,1,1,1,9997,1,1,1,9997,1,1,1,9997,1,1,9997,1,1,1,9997,1,9997,3,0,9997,4,0,1,9997,1,9997,1,1,1,1,3,0,1,1,2,0,1,1,4,0
W06Q01,25015,06-Oct-13,8:51:00 PM,4246404,1,1,9997,1,1,1,1,9999,0,9997,2,0,9997,1,1,1,1,9997,1,1,1,9997,1,9997,1,1,4,9997,0,9997,1,1,1,9997,1,1,9997,1,1,1,5,0,1,1,1,1,1,1,2,0
W06Q01,25016,06-Oct-13,8:51:00 PM,3516770,1,1,9997,1,1,1,1,1,1,9997,2,0,9997,2,0,1,1,9997,1,1,2,9997,0,9997,1,1,1,9997,1,9997,1,1,1,9997,1,9997,1,1,1,1,1,1,1,1,2,0,5,0,4,0
W06Q01,25019,06-Oct-13,8:56:00 PM,4275737,1,1,1,9997,1,1,1,5,0,1,9997,1,3,9997,0,1,1,1,9997,1,1,9997,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,4,0,1,1,1,1,1,1,2,0,1,1
W06Q01,25021,06-Oct-13,8:59:00 PM,4576843,1,1,1,9997,1,1,1,5,0,9997,2,0,4,9997,0,1,1,1,9997,1,1,9997,1,9997,1,1,2,9997,0,1,9997,1,1,9997,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,2,0
W06Q01,25023,06-Oct-13,9:02:00 PM,4184483,1,1,2,9997,0,1,1,1,1,1,9997,1,1,9997,1,1,1,9997,2,0,1,9997,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,9997,1,1,1,1,2,0,1,1,1,1,1,1,1,1
W06Q01,25024,06-Oct-13,9:02:00 PM,602649,1,1,9997,1,1,1,1,5,0,9997,1,1,9997,1,1,1,1,5,9997,0,9997,1,1,4,9997,0,1,9997,1,9997,1,1,1,9997,1,9997,1,1,1,1,1,1,1,1,5,0,2,0,1,1
W06Q01,25025,06-Oct-13,9:02:00 PM,2245130,1,1,9997,1,1,1,1,1,1,1,9997,1,1,9997,1,1,1,1,9997,1,1,9997,1,2,9997,0,9997,4,0,9997,1,1,9997,1,1,9997,4,0,3,0,5,0,1,1,4,0,1,1,1,1
W06Q01,25026,06-Oct-13,9:03:00 PM,2475519,1,1,9997,1,1,2,0,1,1,9997,2,0,1,9997,1,1,1,9997,3,0,9997,1,1,9997,1,1,2,9997,0,9997,1,1,2,9997,0,1,9997,1,4,0,5,0,1,1,2,0,3,0,2,0
W06Q01,25027,06-Oct-13,9:04:00 PM,4318129,1,1,1,9997,1,1,1,1,1,9997,1,1,1,9997,1,1,1,9997,1,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,9997,1,1,1,1,5,0,1,1,1,1,1,1,2,0
W06Q01,25028,06-Oct-13,9:04:00 PM,2810112,1,1,1,9997,1,1,1,1,1,9997,1,1,1,9997,1,1,1,9997,1,1,1,9997,1,9997,1,1,9997,4,0,1,9997,1,1,9997,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W06Q01,25030,06-Oct-13,9:07:00 PM,4493582,1,1,1,9997,1,1,1,5,0,9997,2,0,9997,1,1,1,1,5,9997,0,1,9997,1,1,9997,1,1,9997,1,9997,1,1,9997,2,0,9997,1,1,3,0,5,0,5,0,1,1,1,1,4,0
W06Q01,25032,06-Oct-13,9:09:00 PM,581585,1,1,1,9997,1,1,1,1,1,9997,1,1,9997,2,0,1,1,9997,1,1,1,9997,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,2,0
W06Q01,25033,06-Oct-13,9:09:00 PM,2256444,1,1,9997,5,0,1,1,1,1,9997,1,1,9997,1,1,2,0,9997,1,1,1,9997,1,9997,1,1,9997,3,0,9997,1,1,9997,1,1,9997,1,1,3,0,5,0,1,1,2,0,1,1,1,1
W06Q01,25036,06-Oct-13,9:12:00 PM,3454210,3,0,9997,5,0,2,0,5,0,9997,1,1,9997,1,1,1,1,2,9997,0,9997,1,1,2,9997,0,1,9997,1,9997,1,1,2,9997,0,9997,2,0,2,0,5,0,1,1,3,0,1,1,1,1
W06Q01,25040,06-Oct-13,9:16:00 PM,3377360,1,1,9997,1,1,1,1,1,1,1,9997,1,9997,1,1,1,1,5,9997,0,9997,5,0,5,9997,0,9997,4,0,9997,4,0,2,9997,0,9997,5,0,2,0,4,0,5,0,3,0,2,0,3,0
W06Q01,25046,06-Oct-13,9:24:00 PM,4352166,1,1,9997,4,0,2,0,5,0,9997,1,1,9997,1,1,1,1,9997,1,1,1,9997,1,2,9997,0,1,9997,1,9997,1,1,9997,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1
W06Q01,25050,06-Oct-13,9:26:00 PM,4235023,1,1,1,9997,1,2,0,1,1,9997,1,1,9997,1,1,1,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,9997,1,1,3,0,2,0,1,1,1,1,1,1,1,1
W06Q01,25052,06-Oct-13,9:28:00 PM,4387931,1,1,1,9997,1,1,1,1,1,1,9997,1,9997,1,1,1,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1
W06Q01,25053,06-Oct-13,9:28:00 PM,4137275,1,1,9997,1,1,1,1,1,1,9997,2,0,4,9997,0,4,0,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,2,0,1,1,1,1,1,1,2,0,2,0
W06Q01,25054,06-Oct-13,9:28:00 PM,4355962,1,1,3,9997,0,1,1,5,0,9997,1,1,1,9997,1,1,1,1,9997,1,9997,1,1,9997,1,1,9997,3,0,9997,1,1,9997,2,0,4,9997,0,4,0,5,0,3,0,1,1,3,0,2,0
W06Q01,25055,06-Oct-13,9:30:00 PM,4138121,2,0,9997,1,1,2,0,5,0,3,9997,0,4,9997,0,1,1,4,9997,0,9997,2,0,4,9997,0,2,9997,0,9997,3,0,5,9997,0,9997,1,1,1,1,4,0,1,1,2,0,2,0,1,1
W06Q01,25058,06-Oct-13,9:31:00 PM,3035988,1,1,1,9997,1,1,1,5,0,9997,2,0,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,9997,2,0,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1
W06Q01,25060,06-Oct-13,9:34:00 PM,4285966,1,1,1,9997,1,1,1,1,1,9997,1,1,5,9997,0,1,1,1,9997,1,1,9997,1,1,9997,1,9997,2,0,9997,1,1,1,9997,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,4,0
W06Q01,25063,06-Oct-13,9:35:00 PM,3081299,1,1,9997,1,1,1,1,1,1,1,9997,1,9997,1,1,1,1,9997,1,1,9997,1,1,9997,1,1,9997,4,0,9997,1,1,1,9997,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,2,0
W06Q01,25069,06-Oct-13,9:41:00 PM,10814,1,1,9997,2,0,1,1,1,1,9997,2,0,9997,1,1,1,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,9997,1,1,1,9997,1,5,9997,0,2,0,5,0,1,1,1,1,2,0,2,0
W06Q01,25070,06-Oct-13,9:43:00 PM,2292984,1,1,1,9997,1,1,1,1,1,9997,1,1,1,9997,1,1,1,1,9997,1,1,9997,1,9997,1,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,3,0,3,0,1,1,2,0,1,1,2,0
W06Q01,25071,06-Oct-13,9:44:00 PM,4430010,1,1,1,9997,1,2,0,1,1,1,9997,1,5,9997,0,1,1,1,9997,1,1,9997,1,1,9997,1,9997,1,1,1,9997,1,1,9997,1,9997,1,1,1,1,1,1,1,1,2,0,1,1,4,0
W06Q01,25073,06-Oct-13,9:46:00 PM,2970423,1,1,9997,1,1,1,1,1,1,1,9997,1,1,9997,1,1,1,1,9997,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,2,0
W06Q01,25075,06-Oct-13,9:47:00 PM,2856139,1,1,2,9997,0,1,1,1,1,9997,1,1,9997,1,1,1,1,3,9997,0,9997,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,1,1,2,0,1,1,1,1,5,0,2,0
W06Q01,25076,06-Oct-13,9:48:00 PM,4346600,1,1,1,9997,1,1,1,1,1,1,9997,1,1,9997,1,1,1,1,9997,1,9997,1,1,9997,1,1,2,9997,0,9997,1,1,9997,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,3,0
W06Q01,25077,06-Oct-13,9:49:00 PM,4403371,3,0,9997,1,1,2,0,5,0,9997,1,1,1,9997,1,1,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,9997,4,0,2,9997,0,9999,9999,0,2,0,2,0,1,1,5,0,1,1,5,0
W06Q01,25082,06-Oct-13,9:53:00 PM,4411091,1,1,9997,1,1,1,1,1,1,9997,1,1,9997,1,1,1,1,9997,1,1,9997,1,1,9997,5,0,9997,4,0,1,9997,1,1,9997,1,9997,1,1,1,1,1,1,1,1,2,0,1,1,2,0
W06Q01,25086,06-Oct-13,9:59:00 PM,1009980,1,1,1,9997,1,1,1,1,1,9997,2,0,1,9997,1,1,1,9997,1,1,9997,2,0,1,9997,1,1,9997,1,9997,3,0,1,9997,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W06Q01,25089,06-Oct-13,10:03:00 PM,4351378,1,1,1,9997,1,1,1,1,1,9997,1,1,1,9997,1,1,1,9997,1,1,1,9997,1,1,9997,1,9997,4,0,1,9997,1,9997,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1
W06Q01,25090,06-Oct-13,10:03:00 PM,4229748,1,1,9997,5,0,1,1,1,1,1,9997,1,1,9997,1,1,1,5,9997,0,1,9997,1,9997,1,1,9997,3,0,9997,1,1,1,9997,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1
W06Q01,25091,06-Oct-13,10:03:00 PM,4559042,3,0,9997,1,1,1,1,1,1,1,9997,1,9997,1,1,1,1,3,9997,0,1,9997,1,1,9997,1,9997,3,0,1,9997,1,9997,1,1,9997,2,0,1,1,9999,0,1,1,1,1,2,0,5,0
W06Q01,25096,06-Oct-13,10:10:00 PM,2925858,1,1,9997,1,1,1,1,4,0,9997,1,1,9997,1,1,1,1,9997,1,1,1,9997,1,9997,1,1,1,9997,1,1,9997,1,9997,2,0,5,9997,0,1,1,1,1,1,1,1,1,1,1,2,0
W06Q01,25098,06-Oct-13,10:11:00 PM,3981865,1,1,9997,4,0,1,1,1,1,9997,1,1,9997,1,1,1,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,9997,2,0,9997,1,1,4,0,1,1,1,1,1,1,1,1,3,0
W06Q01,25099,06-Oct-13,10:13:00 PM,2228966,1,1,9997,1,1,1,1,1,1,9997,1,1,1,9997,1,1,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,9997,1,1,1,9997,1,1,9997,1,2,0,5,0,1,1,5,0,1,1,2,0
W06Q01,25103,06-Oct-13,10:15:00 PM,1307850,1,1,9997,1,1,1,1,3,0,9997,1,1,9997,1,1,1,1,9997,1,1,1,9997,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,9997,4,0,1,1,1,1,1,1,1,1,1,1,1,1
W06Q01,25105,06-Oct-13,10:17:00 PM,4306314,1,1,9997,4,0,2,0,5,0,4,9997,0,1,9997,1,1,1,9997,2,0,2,9997,0,9997,1,1,9997,1,1,4,9997,0,4,9997,0,5,9997,0,2,0,3,0,4,0,1,1,2,0,4,0
W06Q01,25106,06-Oct-13,10:17:00 PM,4347688,1,1,9997,1,1,1,1,5,0,9997,1,1,9997,5,0,9999,0,9997,1,1,1,9997,1,9997,1,1,9997,4,0,1,9997,1,9997,1,1,5,9997,0,4,0,5,0,1,1,1,1,1,1,1,1
W06Q01,25108,06-Oct-13,10:20:00 PM,4338602,1,1,1,9997,1,1,1,1,1,9997,1,1,9997,1,1,1,1,1,9997,1,9997,2,0,9997,1,1,1,9997,1,9997,1,1,1,9997,1,1,9997,1,2,0,1,1,1,1,1,1,1,1,2,0
W06Q01,25111,06-Oct-13,10:28:00 PM,4245471,1,1,3,9997,0,1,1,5,0,9997,1,1,1,9997,1,2,0,9997,1,1,1,9997,1,1,9997,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1
W06Q01,25114,06-Oct-13,10:38:00 PM,2339029,1,1,9997,1,1,1,1,5,0,9997,1,1,9997,1,1,1,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,9997,1,1,1,9997,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W06Q01,25115,06-Oct-13,10:39:00 PM,3097270,1,1,1,9997,1,1,1,1,1,9997,1,1,9997,1,1,1,1,1,9997,1,1,9997,1,2,9997,0,1,9997,1,1,9997,1,2,9997,0,1,9997,1,4,0,5,0,1,1,1,1,1,1,2,0
W06Q01,25117,06-Oct-13,10:42:00 PM,3261617,1,1,1,9997,1,2,0,5,0,9997,3,0,9997,4,0,1,1,9997,3,0,9997,4,0,2,9997,0,1,9997,1,4,9997,0,5,9997,0,9997,3,0,3,0,5,0,1,1,4,0,2,0,4,0
W06Q01,25118,06-Oct-13,10:43:00 PM,3286060,1,1,3,9997,0,1,1,5,0,9997,2,0,1,9997,1,4,0,9997,1,1,1,9997,1,2,9997,0,1,9997,1,9997,1,1,1,9997,1,9997,3,0,4,0,5,0,4,0,2,0,3,0,5,0
W06Q01,25119,06-Oct-13,10:43:00 PM,4469306,1,1,9997,1,1,1,1,1,1,1,9997,1,1,9997,1,1,1,9997,1,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,2,0
W06Q01,25120,06-Oct-13,10:45:00 PM,2252534,1,1,1,9997,1,1,1,1,1,1,9997,1,9997,1,1,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,1,1,5,0,1,1,2,0,2,0,2,0
W06Q01,25122,06-Oct-13,10:46:00 PM,3872320,1,1,9997,4,0,1,1,1,1,9997,1,1,1,9997,1,1,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,9997,1,1,9997,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W06Q01,25124,06-Oct-13,10:48:00 PM,4117786,1,1,2,9997,0,1,1,1,1,1,9997,1,1,9997,1,1,1,9999,9999,0,1,9997,1,1,9997,1,9997,1,1,1,9997,1,9997,1,1,5,9997,0,1,1,1,1,1,1,1,1,1,1,1,1
