quiz,submission_id,submission_date,submission_time,coursera_user_id,Q01,Q01_corr,Q02,Q02_corr,Q03,Q03_corr,Q04,Q04_corr,Q05,Q05_corr,Q06,Q06_corr,Q07,Q07_corr,Q08,Q08_corr,Q09v1,Q09v2,Q09v3,Q09_corr,Q10,Q10_corr,Q11,Q11_corr,Q12v1,Q12v2,Q12v3,Q12_corr,Q13v1,Q13v2,Q13v3,Q13v4,Q13_corr,Q14v1,Q14v2,Q14_corr,Q15,Q15_corr,Q16,Q16_corr,Q17v1,Q17v2,Q17_corr,Q18,Q18_corr,Q19,Q19_corr,Q20,Q20_corr
W08Q01,28641,20-Oct-13,1:50:00 AM,1739510,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,9997,1,1,1,1,1,1,9997,9997,1,9999,9997,9997,1,1,9997,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1
W08Q01,28649,20-Oct-13,2:05:00 AM,1136405,1,1,1,1,1,1,1,1,1,1,1,1,5,0,3,0,9997,1,9997,1,1,1,1,1,9997,9997,1,1,9999,9997,5,9997,0,1,9997,1,1,1,1,1,1,9997,1,1,1,1,1,5,0
W08Q01,28650,20-Oct-13,2:05:00 AM,4370407,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,9997,1,9997,1,1,1,1,1,9997,1,9997,1,9999,9997,3,9997,0,9997,1,1,1,1,1,1,5,9997,0,1,1,1,1,2,0
W08Q01,28653,20-Oct-13,2:11:00 AM,459609,1,1,1,1,5,0,4,0,1,1,1,1,9999,0,5,0,9997,9997,1,1,2,0,5,0,9997,9997,5,0,9999,9997,2,9997,0,1,9997,1,1,1,5,0,9997,1,1,1,1,3,0,5,0
W08Q01,28654,20-Oct-13,2:17:00 AM,4344238,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,9997,1,1,2,0,1,1,9997,9997,1,1,9999,9997,3,9997,0,9997,1,1,1,1,1,1,1,9997,1,1,1,2,0,2,0
W08Q01,28656,20-Oct-13,2:30:00 AM,4104762,1,1,1,1,1,1,4,0,1,1,4,0,5,0,1,1,9997,3,9997,0,5,0,5,0,9997,1,9997,1,9999,9997,1,9997,1,1,9997,1,1,1,3,0,4,9997,0,5,0,1,1,1,1
W08Q01,28664,20-Oct-13,2:38:00 AM,2965328,5,0,2,0,1,1,1,1,1,1,1,1,5,0,1,1,9997,9997,1,1,2,0,1,1,9997,9997,1,1,9999,9997,3,9997,0,1,9997,1,3,0,4,0,9997,1,1,1,1,1,1,1,1
W08Q01,28673,20-Oct-13,3:57:00 AM,4387931,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,9997,1,1,1,1,1,1,9997,9997,1,1,9999,1,9997,9997,1,1,9997,1,1,1,1,1,9997,1,1,1,1,1,1,1,1
W08Q01,28674,20-Oct-13,4:09:00 AM,1379640,5,0,2,0,5,0,4,0,1,1,2,0,1,1,4,0,9997,1,9997,1,2,0,1,1,9997,9997,1,1,9999,9997,1,9997,1,1,9997,1,2,0,1,1,1,9997,1,5,0,3,0,4,0
W08Q01,28677,20-Oct-13,4:17:00 AM,3800269,1,1,1,1,1,1,1,1,1,1,2,0,1,1,2,0,4,9997,9997,0,2,0,3,0,9997,1,9997,1,3,9997,9997,9997,0,1,9997,1,2,0,9999,0,1,9997,1,1,1,1,1,1,1
W08Q01,28679,20-Oct-13,4:19:00 AM,3123257,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,9997,1,1,1,5,0,9997,1,9997,1,9999,9997,9997,1,1,1,9997,1,1,1,1,1,9997,1,1,1,1,1,1,1,1
W08Q01,28680,20-Oct-13,4:21:00 AM,4569842,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,1,9997,9997,1,1,1,1,1,1,9997,9997,1,9999,9997,1,9997,1,1,9997,1,1,1,1,1,1,9997,1,5,0,1,1,1,1
W08Q01,28682,20-Oct-13,4:48:00 AM,4464254,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,9997,2,0,1,1,1,1,1,9997,9997,1,9999,9997,1,9997,1,9997,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1
W08Q01,28683,20-Oct-13,4:50:00 AM,4199941,1,1,1,1,1,1,4,0,1,1,1,1,1,1,1,1,9997,9997,1,1,2,0,1,1,9997,5,9997,0,9999,9997,9997,1,1,9997,1,1,3,0,1,1,9997,3,0,5,0,2,0,2,0
W08Q01,28687,20-Oct-13,5:20:00 AM,3485290,5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,2,9997,0,1,1,1,1,9997,9997,1,1,9999,1,9997,9997,1,9997,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1
W08Q01,28689,20-Oct-13,5:36:00 AM,4502104,5,0,2,0,5,0,1,1,2,0,1,1,5,0,1,1,9997,3,9997,0,2,0,1,1,9997,9997,1,1,2,9997,9997,9997,0,1,9997,1,1,1,1,1,3,9997,0,5,0,3,0,1,1
W08Q01,28693,20-Oct-13,5:56:00 AM,4577908,1,1,1,1,1,1,1,1,1,1,1,1,5,0,1,1,9997,3,9997,0,5,0,3,0,2,9997,9997,0,9999,1,9997,9997,1,9997,1,1,1,1,1,1,9997,2,0,5,0,5,0,5,0
W08Q01,28694,20-Oct-13,5:58:00 AM,4342447,1,1,1,1,1,1,4,0,1,1,1,1,1,1,1,1,9997,1,9997,1,1,1,2,0,9997,9997,1,1,3,9997,9997,9997,0,1,9997,1,4,0,2,0,5,9997,0,1,1,1,1,1,1
W08Q01,28695,20-Oct-13,6:16:00 AM,1129453,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,9997,1,1,1,1,1,9997,1,9997,1,9999,1,9997,9997,1,9997,1,1,1,1,4,0,9997,1,1,1,1,1,1,2,0
W08Q01,28696,20-Oct-13,6:21:00 AM,2986314,1,1,1,1,1,1,3,0,1,1,1,1,1,1,1,1,9997,2,9997,0,2,0,2,0,9997,9997,1,1,9999,1,9997,9997,1,9997,1,1,1,1,1,1,3,9997,0,1,1,2,0,1,1
W08Q01,28698,20-Oct-13,6:21:00 AM,1793947,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,9997,1,1,1,1,1,1,9997,9997,5,0,9999,5,9997,9997,0,4,9997,0,1,1,1,1,9997,4,0,1,1,1,1,4,0
W08Q01,28700,20-Oct-13,6:25:00 AM,4088631,1,1,1,1,1,1,1,1,1,1,5,0,5,0,1,1,9997,5,9997,0,1,1,2,0,1,9997,9997,1,9999,9997,9997,1,1,9997,1,1,4,0,2,0,4,9997,0,1,1,2,0,4,0
W08Q01,28701,20-Oct-13,6:27:00 AM,4462411,1,1,1,1,1,1,1,1,2,0,1,1,1,1,1,1,1,9997,9997,1,1,1,1,1,9997,9997,5,0,1,9997,9997,9997,1,1,9997,1,5,0,2,0,1,9997,1,5,0,1,1,1,1
W08Q01,28702,20-Oct-13,6:29:00 AM,4042173,1,1,2,0,1,1,1,1,1,1,1,1,5,0,4,0,9997,1,9997,1,1,1,1,1,9997,1,9997,1,9999,9997,9997,1,1,9997,4,0,2,0,1,1,5,9997,0,1,1,4,0,4,0
W08Q01,28705,20-Oct-13,6:34:00 AM,3317728,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,9997,1,1,1,1,1,1,3,9997,9997,0,9999,9997,9997,1,1,9997,1,1,3,0,4,0,9997,1,1,1,1,4,0,1,1
W08Q01,28707,20-Oct-13,6:47:00 AM,3195471,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,9997,1,1,3,0,3,0,9997,5,9997,0,9999,3,9997,9997,0,1,9997,1,1,1,1,1,4,9997,0,4,0,2,0,1,1
W08Q01,28709,20-Oct-13,6:54:00 AM,2434962,1,1,1,1,1,1,1,1,1,1,1,1,5,0,1,1,1,9997,9997,1,1,1,1,1,1,9997,9997,1,9999,9997,9997,1,1,9997,1,1,1,1,1,1,9997,1,1,1,1,3,0,4,0
W08Q01,28712,20-Oct-13,7:11:00 AM,3827308,1,1,1,1,1,1,1,1,2,0,2,0,1,1,1,1,1,9997,9997,1,1,1,3,0,9997,9997,5,0,9999,9997,2,9997,0,1,9997,1,1,1,1,1,9997,1,1,1,1,2,0,1,1
W08Q01,28714,20-Oct-13,7:18:00 AM,3378727,1,1,1,1,5,0,1,1,1,1,1,1,5,0,1,1,1,9997,9997,1,1,1,3,0,9997,1,9997,1,3,9997,9997,9997,0,9997,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1
W08Q01,28720,20-Oct-13,7:45:00 AM,3022783,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,9997,1,2,0,1,1,9997,9997,5,0,9999,1,9997,9997,1,1,9997,1,1,1,1,1,9997,1,1,1,1,2,0,1,1
W08Q01,28724,20-Oct-13,7:57:00 AM,2245824,2,0,1,1,5,0,1,1,1,1,4,0,3,0,1,1,9997,2,9997,0,3,0,1,1,1,9997,9997,1,9999,9997,2,9997,0,2,9997,0,1,1,3,0,9997,4,0,1,1,4,0,5,0
W08Q01,28725,20-Oct-13,7:59:00 AM,2348206,1,1,1,1,1,1,4,0,1,1,2,0,5,0,1,1,1,9997,9997,1,2,0,3,0,9997,9997,1,1,9999,1,9997,9997,1,1,9997,1,1,1,2,0,9997,1,1,2,0,1,1,1,1
W08Q01,28729,20-Oct-13,8:11:00 AM,2295477,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,9997,1,1,1,1,1,1,9997,1,9997,1,9999,9997,9997,1,1,9997,1,1,1,1,4,0,1,9997,1,1,1,3,0,2,0
W08Q01,28736,20-Oct-13,9:07:00 AM,3391481,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,9997,9997,1,1,5,0,2,0,9997,1,9997,1,9999,9997,9997,1,1,9997,1,1,1,1,1,1,9997,1,1,1,1,3,0,2,0
W08Q01,28742,20-Oct-13,9:24:00 AM,4512149,1,1,1,1,3,0,1,1,1,1,2,0,4,0,4,0,9997,9997,2,0,2,0,3,0,1,9997,9997,1,2,9997,9997,9997,0,9997,4,0,4,0,4,0,4,9997,0,5,0,1,1,1,1
W08Q01,28749,20-Oct-13,9:47:00 AM,2139330,4,0,3,0,1,1,2,0,1,1,4,0,1,1,1,1,9997,2,9997,0,5,0,1,1,5,9997,9997,0,9999,9997,9997,5,0,1,9997,1,3,0,3,0,9997,4,0,4,0,3,0,5,0
W08Q01,28754,20-Oct-13,10:05:00 AM,2001874,1,1,1,1,5,0,2,0,5,0,2,0,2,0,3,0,5,9997,9997,0,5,0,3,0,9997,1,9997,1,4,9997,9997,9997,0,3,9997,0,1,1,4,0,5,9997,0,2,0,2,0,5,0
W08Q01,28756,20-Oct-13,10:11:00 AM,1795775,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,9997,1,1,1,1,1,9997,1,9997,1,3,9997,9997,9997,0,1,9997,1,1,1,1,1,9997,1,1,1,1,2,0,4,0
W08Q01,28758,20-Oct-13,10:19:00 AM,4355962,1,1,1,1,3,0,1,1,1,1,1,1,1,1,1,1,9997,1,9997,1,5,0,1,1,9997,9997,1,1,2,9997,9997,9997,0,9997,4,0,1,1,1,1,9997,1,1,1,1,1,1,1,1
W08Q01,28760,20-Oct-13,10:24:00 AM,4394720,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,9997,1,1,1,1,1,9997,1,9997,1,1,9997,9997,9997,1,9997,1,1,1,1,1,1,9997,5,0,1,1,4,0,1,1
W08Q01,28761,20-Oct-13,10:24:00 AM,2223470,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,9997,1,1,5,0,1,1,9997,1,9997,1,9999,1,9997,9997,1,1,9997,1,1,1,1,1,1,9997,1,1,1,1,1,2,0
W08Q01,28763,20-Oct-13,10:36:00 AM,4523837,1,1,1,1,5,0,2,0,1,1,1,1,1,1,1,1,1,9997,9997,1,2,0,3,0,9997,9997,1,1,9999,3,9997,9997,0,9997,2,0,1,1,5,0,9997,5,0,5,0,2,0,5,0
W08Q01,28769,20-Oct-13,10:52:00 AM,1679775,1,1,2,0,1,1,1,1,1,1,1,1,5,0,1,1,9997,9997,3,0,3,0,5,0,1,9997,9997,1,9999,9997,1,9997,1,9997,1,1,1,1,1,1,1,9997,1,1,1,2,0,1,1
W08Q01,28771,20-Oct-13,10:54:00 AM,4353221,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,3,9997,0,2,0,1,1,9997,9997,5,0,9999,1,9997,9997,1,1,9997,1,5,0,4,0,1,9997,1,5,0,2,0,2,0
W08Q01,28779,20-Oct-13,11:15:00 AM,1718879,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,9997,1,2,0,1,1,1,9997,9997,1,9999,1,9997,9997,1,9997,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1
W08Q01,28781,20-Oct-13,11:19:00 AM,4480614,1,1,1,1,1,1,1,1,1,1,4,0,5,0,1,1,9997,1,9997,1,1,1,3,0,1,9997,9997,1,9999,9997,1,9997,1,1,9997,1,1,1,1,1,9997,1,1,1,1,1,1,2,0
W08Q01,28782,20-Oct-13,11:20:00 AM,3570652,1,1,1,1,5,0,1,1,1,1,1,1,1,1,1,1,9997,9997,1,1,3,0,3,0,9997,4,9997,0,2,9997,9997,9997,0,9997,1,1,1,1,1,1,4,9997,0,5,0,5,0,1,1
W08Q01,28783,20-Oct-13,11:22:00 AM,1521438,5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,9997,1,5,0,1,1,9997,1,9997,1,9999,9997,1,9997,1,9997,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1
W08Q01,28785,20-Oct-13,11:35:00 AM,1902212,1,1,1,1,5,0,1,1,1,1,1,1,1,1,1,1,9997,9997,1,1,1,1,1,1,9997,9997,3,0,9999,9997,9997,1,1,9997,1,1,1,1,1,1,9997,5,0,1,1,1,1,4,0
W08Q01,28789,20-Oct-13,11:42:00 AM,4404870,1,1,1,1,4,0,1,1,3,0,2,0,4,0,1,1,9997,9997,1,1,1,1,1,1,5,9997,9997,0,9999,9997,9997,1,1,9997,1,1,1,1,5,0,5,9997,0,4,0,4,0,2,0
W08Q01,28790,20-Oct-13,11:42:00 AM,4201295,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,9997,1,1,1,1,1,9997,9997,1,1,1,9997,9997,9997,1,9997,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1
W08Q01,28795,20-Oct-13,11:59:00 AM,4346600,1,1,1,1,5,0,1,1,1,1,1,1,5,0,1,1,9997,9997,1,1,5,0,1,1,9997,1,9997,1,9999,9997,9997,1,1,9997,1,1,1,1,1,1,9997,1,1,1,1,4,0,1,1
W08Q01,28797,20-Oct-13,12:10:00 PM,4551126,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,9997,1,9997,1,2,0,1,1,9997,9997,1,1,9999,9997,1,9997,1,9997,1,1,3,0,1,1,9997,1,1,1,1,1,1,1,1
W08Q01,28803,20-Oct-13,12:29:00 PM,1910467,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,9997,1,1,1,1,1,9997,9997,5,0,9999,9997,1,9997,1,9997,1,1,1,1,1,1,9997,1,1,1,1,2,0,1,1
W08Q01,28804,20-Oct-13,12:31:00 PM,3455926,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,9997,1,1,1,1,1,9997,9997,1,1,9999,1,9997,9997,1,9997,1,1,1,1,1,1,9997,1,1,1,1,5,0,2,0
W08Q01,28806,20-Oct-13,12:34:00 PM,3789041,1,1,1,1,1,1,1,1,1,1,1,1,5,0,1,1,9997,9997,1,1,2,0,5,0,9997,1,9997,1,9999,9997,9997,1,1,9997,1,1,1,1,1,1,9997,4,0,1,1,5,0,1,1
W08Q01,28808,20-Oct-13,12:41:00 PM,4125071,5,0,2,0,1,1,5,0,1,1,4,0,9999,0,1,1,9999,9999,9999,0,4,0,9999,0,9997,1,9997,1,9999,2,9997,9997,0,2,9997,0,3,0,3,0,4,9997,0,4,0,4,0,2,0
W08Q01,28812,20-Oct-13,12:58:00 PM,4125800,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,9997,1,1,1,1,1,1,9997,9997,1,1,9999,9997,9997,1,1,1,9997,1,1,1,1,1,1,9997,1,1,1,4,0,2,0
W08Q01,28815,20-Oct-13,1:07:00 PM,4235783,5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,9997,9997,0,5,0,1,1,9997,2,9997,0,1,9997,9997,9997,1,9997,1,1,1,1,1,1,5,9997,0,1,1,1,1,1,1
W08Q01,28818,20-Oct-13,1:15:00 PM,3419257,1,1,3,0,5,0,4,0,1,1,1,1,1,1,1,1,1,9997,9997,1,1,1,1,1,9997,1,9997,1,9999,9997,3,9997,0,1,9997,1,1,1,3,0,9997,2,0,1,1,4,0,4,0
W08Q01,28821,20-Oct-13,1:27:00 PM,4564907,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,9997,3,9997,0,1,1,3,0,9997,9997,5,0,9999,4,9997,9997,0,1,9997,1,1,1,1,1,9997,1,1,5,0,2,0,5,0
W08Q01,28822,20-Oct-13,1:27:00 PM,3955316,1,1,1,1,1,1,1,1,1,1,4,0,1,1,1,1,1,9997,9997,1,1,1,1,1,9997,9997,5,0,9999,1,9997,9997,1,1,9997,1,2,0,1,1,4,9997,0,1,1,1,1,2,0
W08Q01,28826,20-Oct-13,1:42:00 PM,1054888,1,1,1,1,1,1,1,1,1,1,1,1,3,0,1,1,1,9997,9997,1,5,0,1,1,9997,1,9997,1,9999,9997,9997,1,1,9997,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1
W08Q01,28828,20-Oct-13,1:56:00 PM,4381838,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,9997,1,2,0,1,1,9997,1,9997,1,9999,9997,9997,1,1,9997,1,1,1,1,1,1,3,9997,0,1,1,4,0,2,0
W08Q01,28829,20-Oct-13,1:57:00 PM,3945714,1,1,1,1,5,0,1,1,1,1,1,1,1,1,1,1,9997,9997,1,1,1,1,1,1,9997,9997,1,1,9999,9997,3,9997,0,1,9997,1,1,1,1,1,9997,1,1,1,1,1,1,5,0
W08Q01,28830,20-Oct-13,1:57:00 PM,3496905,1,1,1,1,5,0,1,1,1,1,1,1,1,1,1,1,9997,9997,1,1,1,1,1,1,1,9997,9997,1,1,9997,9997,9997,1,9997,1,1,1,1,1,1,1,9997,1,1,1,2,0,1,1
W08Q01,28837,20-Oct-13,2:12:00 PM,153396,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,9997,1,1,1,3,0,1,9997,9997,1,3,9997,9997,9997,0,9997,1,1,1,1,1,1,1,9997,1,1,1,3,0,1,1
W08Q01,28841,20-Oct-13,2:20:00 PM,3454210,1,1,9999,0,5,0,1,1,2,0,1,1,1,1,1,1,9997,9997,1,1,5,0,3,0,9997,4,9997,0,9999,9997,9997,1,1,1,9997,1,5,0,5,0,5,9997,0,1,1,5,0,5,0
W08Q01,28843,20-Oct-13,2:23:00 PM,3875000,1,1,2,0,3,0,1,1,2,0,1,1,5,0,2,0,9997,9997,5,0,3,0,5,0,9997,9997,4,0,3,9997,9997,9997,0,9997,3,0,1,1,4,0,3,9997,0,1,1,3,0,4,0
W08Q01,28846,20-Oct-13,2:25:00 PM,4416810,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,9997,1,5,0,2,0,9997,1,9997,1,9999,9997,9997,1,1,9997,1,1,1,1,1,1,9997,1,1,5,0,1,1,4,0
W08Q01,28855,20-Oct-13,2:36:00 PM,4390148,1,1,2,0,5,0,1,1,1,1,1,1,1,1,1,1,9997,1,9997,1,3,0,5,0,1,9997,9997,1,9999,9997,3,9997,0,4,9997,0,1,1,3,0,9997,4,0,5,0,5,0,5,0
W08Q01,28856,20-Oct-13,2:41:00 PM,873448,1,1,1,1,1,1,1,1,1,1,9999,0,1,1,1,1,9997,1,9997,1,2,0,5,0,9997,1,9997,1,3,9997,9997,9997,0,1,9997,1,1,1,3,0,9997,1,1,1,1,2,0,4,0
W08Q01,28859,20-Oct-13,2:44:00 PM,1737790,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,9997,1,1,1,3,0,1,9997,9997,1,1,9997,9997,9997,1,9997,1,1,3,0,1,1,9997,3,0,1,1,2,0,1,1
W08Q01,28860,20-Oct-13,2:45:00 PM,581585,1,1,1,1,1,1,1,1,1,1,1,1,5,0,1,1,9997,1,9997,1,1,1,1,1,9997,5,9997,0,1,9997,9997,9997,1,9997,1,1,1,1,1,1,1,9997,1,1,1,1,1,2,0
W08Q01,28861,20-Oct-13,2:47:00 PM,3943037,1,1,1,1,1,1,1,1,1,1,1,1,5,0,1,1,1,9997,9997,1,5,0,3,0,9997,2,9997,0,9999,9997,3,9997,0,1,9997,1,1,1,1,1,9997,3,0,1,1,1,1,2,0
W08Q01,28862,20-Oct-13,2:48:00 PM,2029693,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,9997,1,1,1,1,1,1,9997,9997,1,1,9997,9997,9997,1,9997,1,1,9999,0,1,1,1,9997,1,5,0,1,1,1,1
W08Q01,28864,20-Oct-13,2:50:00 PM,4215150,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,9997,1,1,1,1,1,9997,9997,1,1,1,9997,9997,9997,1,1,9997,1,1,1,1,1,9997,1,1,1,1,2,0,1,1
W08Q01,28865,20-Oct-13,2:51:00 PM,2492068,1,1,1,1,1,1,1,1,1,1,1,1,5,0,1,1,1,9997,9997,1,1,1,1,1,9997,5,9997,0,9999,9997,1,9997,1,1,9997,1,1,1,1,1,9997,1,1,1,1,1,1,1,1
W08Q01,28870,20-Oct-13,2:59:00 PM,3786410,1,1,1,1,3,0,1,1,2,0,1,1,1,1,1,1,9997,9997,1,1,1,1,1,1,9997,1,9997,1,9999,1,9997,9997,1,9997,1,1,1,1,1,1,3,9997,0,1,1,1,1,1,1
W08Q01,28871,20-Oct-13,3:00:00 PM,4606088,1,1,2,0,1,1,1,1,1,1,1,1,2,0,1,1,1,9997,9997,1,2,0,3,0,9997,9997,1,1,9999,1,9997,9997,1,9997,1,1,4,0,1,1,3,9997,0,5,0,1,1,4,0
W08Q01,28873,20-Oct-13,3:06:00 PM,4468869,1,1,3,0,5,0,6,0,4,0,5,0,4,0,1,1,9997,1,9997,1,2,0,3,0,9997,5,9997,0,9999,9997,5,9997,0,9997,2,0,4,0,3,0,2,9997,0,5,0,1,1,4,0
W08Q01,28881,20-Oct-13,3:14:00 PM,4345542,1,1,1,1,1,1,1,1,1,1,1,1,5,0,1,1,9997,9997,1,1,5,0,1,1,9997,1,9997,1,1,9997,9997,9997,1,9997,1,1,1,1,1,1,2,9997,0,5,0,4,0,2,0
W08Q01,28887,20-Oct-13,3:17:00 PM,4137275,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,9997,1,1,1,1,1,2,9997,9997,0,9999,9997,9997,1,1,9997,1,1,5,0,2,0,9997,1,1,5,0,4,0,1,1
W08Q01,28890,20-Oct-13,3:20:00 PM,4391578,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,9997,1,5,0,1,1,9997,9997,1,1,3,9997,9997,9997,0,9997,1,1,1,1,4,0,1,9997,1,1,1,1,1,1,1
W08Q01,28896,20-Oct-13,3:23:00 PM,3964049,1,1,1,1,4,0,1,1,1,1,1,1,1,1,1,1,9997,9997,1,1,1,1,1,1,1,9997,9997,1,9999,3,9997,9997,0,9997,1,1,3,0,1,1,1,9997,1,1,1,2,0,2,0
W08Q01,28897,20-Oct-13,3:23:00 PM,4529912,5,0,1,1,1,1,1,1,1,1,2,0,1,1,1,1,9997,9997,1,1,1,1,3,0,9997,9997,5,0,9999,1,9997,9997,1,9997,1,1,5,0,4,0,3,9997,0,1,1,2,0,2,0
W08Q01,28899,20-Oct-13,3:26:00 PM,1190827,5,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,9997,1,5,0,1,1,9997,1,9997,1,9999,1,9997,9997,1,9997,1,1,5,0,1,1,1,9997,1,1,1,1,1,5,0
W08Q01,28902,20-Oct-13,3:37:00 PM,3765357,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,9997,1,1,1,3,0,9997,1,9997,1,1,9997,9997,9997,1,1,9997,1,1,1,1,1,3,9997,0,1,1,1,1,2,0
W08Q01,28904,20-Oct-13,3:38:00 PM,2539951,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,9997,1,1,1,1,1,9997,1,9997,1,9999,9997,1,9997,1,1,9997,1,1,1,1,1,9997,3,0,1,1,1,1,2,0
W08Q01,28908,20-Oct-13,3:44:00 PM,4420605,1,1,1,1,4,0,1,1,1,1,3,0,1,1,1,1,1,9997,9997,1,2,0,5,0,9997,9997,5,0,9999,2,9997,9997,0,9997,2,0,3,0,4,0,9997,1,1,5,0,1,1,5,0
W08Q01,28909,20-Oct-13,3:49:00 PM,2875728,1,1,1,1,5,0,1,1,1,1,1,1,1,1,1,1,9997,9997,1,1,1,1,1,1,9997,9997,1,1,3,9997,9997,9997,0,1,9997,1,1,1,1,1,3,9997,0,1,1,1,1,1,1
W08Q01,28915,20-Oct-13,4:04:00 PM,3629381,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,9997,1,3,0,1,1,9997,1,9997,1,1,9997,9997,9997,1,9997,1,1,1,1,3,0,1,9997,1,1,1,1,1,1,1
W08Q01,28919,20-Oct-13,4:10:00 PM,1160428,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,9997,1,1,1,1,1,1,9997,9997,1,9999,1,9997,9997,1,1,9997,1,1,1,1,1,9997,1,1,1,1,2,0,4,0
W08Q01,28922,20-Oct-13,4:17:00 PM,4103080,1,1,2,0,5,0,1,1,1,1,1,1,1,1,1,1,9997,9997,1,1,5,0,5,0,9997,9997,1,1,9999,1,9997,9997,1,1,9997,1,1,1,1,1,9997,4,0,1,1,5,0,2,0
W08Q01,28925,20-Oct-13,4:23:00 PM,2044987,1,1,1,1,5,0,1,1,1,1,2,0,5,0,1,1,1,9997,9997,1,5,0,1,1,9997,1,9997,1,9999,9999,9999,9999,0,1,9997,1,1,1,1,1,9997,1,1,1,1,1,1,1,1
W08Q01,28927,20-Oct-13,4:26:00 PM,3058579,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,9997,1,9997,1,1,1,1,1,9997,5,9997,0,9999,9997,9997,1,1,9997,4,0,3,0,1,1,1,9997,1,1,1,2,0,2,0
W08Q01,28928,20-Oct-13,4:26:00 PM,1368787,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,9997,1,1,1,1,3,0,9997,9997,1,1,1,9997,9997,9997,1,1,9997,1,1,1,1,1,9997,5,0,1,1,1,1,1,1
W08Q01,28929,20-Oct-13,4:29:00 PM,941928,1,1,1,1,1,1,1,1,3,0,1,1,5,0,1,1,9997,1,9997,1,4,0,5,0,3,9997,9997,0,9999,9997,9997,4,0,9997,1,1,4,0,1,1,9997,3,0,4,0,4,0,1,1
W08Q01,28930,20-Oct-13,4:29:00 PM,4224927,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,9997,1,2,0,3,0,9997,2,9997,0,3,9997,9997,9997,0,9997,1,1,1,1,1,1,2,9997,0,5,0,1,1,2,0
