quiz,submission_id,submission_date,submission_time,coursera_user_id,Q01,Q01_corr,Q02,Q02_corr,Q03,Q03_corr,Q04,Q04_corr,Q05,Q05_corr,Q06,Q06_corr,Q07,Q07_corr,Q08,Q08_corr,Q09,Q09_corr,Q10,Q10_corr,Q11,Q11_corr,Q12,Q12_corr,Q13v1,Q13v2,Q13_corr,Q14,Q14_corr,Q15,Q15_corr,Q16,Q16_corr,Q17,Q17_corr,Q18,Q18_corr,Q19,Q19_corr,Q20v1,Q20v2,Q20_corr
W03Q01,17198,15-Sep-13,2:42:00 PM,3496905,1,1,1,1,1,1,2,0,1,1,1,1,5,0,1,1,1,1,4,0,3,0,1,1,9997,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1
W03Q01,17199,15-Sep-13,2:43:00 PM,4090804,2,0,1,1,1,1,2,0,1,1,1,1,1,1,5,0,4,0,3,0,1,1,1,1,1,9997,1,1,1,2,0,1,1,1,1,1,1,3,0,9997,1,1
W03Q01,17200,15-Sep-13,2:45:00 PM,2348206,2,0,1,1,5,0,2,0,2,0,1,1,1,1,1,1,3,0,4,0,5,0,1,1,1,9997,1,2,0,1,1,5,0,1,1,1,1,1,1,3,9997,0
W03Q01,17202,15-Sep-13,2:50:00 PM,620557,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,2,0,1,1,9997,1,1
W03Q01,17204,15-Sep-13,2:50:00 PM,4202065,1,1,1,1,1,1,4,0,4,0,1,1,3,0,1,1,1,1,1,1,1,1,1,1,9997,2,0,1,1,4,0,2,0,2,0,1,1,1,1,9997,2,0
W03Q01,17206,15-Sep-13,2:53:00 PM,1241217,1,1,1,1,1,1,4,0,2,0,1,1,1,1,1,1,4,0,3,0,1,1,1,1,1,9997,1,1,1,4,0,1,1,1,1,4,0,4,0,9997,3,0
W03Q01,17209,15-Sep-13,2:55:00 PM,1363199,2,0,1,1,1,1,2,0,1,1,1,1,5,0,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,2,0,1,1,1,1,2,0,9997,3,0
W03Q01,17210,15-Sep-13,2:55:00 PM,4306314,1,1,1,1,1,1,1,1,2,0,1,1,1,1,1,1,3,0,3,0,1,1,1,1,9997,4,0,1,1,1,1,2,0,1,1,4,0,4,0,3,9997,0
W03Q01,17211,15-Sep-13,2:56:00 PM,2292984,2,0,1,1,1,1,4,0,4,0,1,1,5,0,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1
W03Q01,17212,15-Sep-13,2:57:00 PM,2505329,3,0,1,1,1,1,1,1,4,0,1,1,1,1,1,1,3,0,3,0,3,0,1,1,1,9997,1,1,1,2,0,2,0,1,1,1,1,4,0,9997,2,0
W03Q01,17213,15-Sep-13,2:58:00 PM,4551126,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,2,0,2,0,1,1,1,1,2,0,9997,2,0
W03Q01,17214,15-Sep-13,2:58:00 PM,4370104,1,1,1,1,1,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,2,0,1,1,4,0,4,0,9997,1,1
W03Q01,17217,15-Sep-13,2:59:00 PM,4253158,3,0,1,1,1,1,1,1,1,1,1,1,5,0,1,1,5,0,1,1,1,1,1,1,1,9997,1,2,0,1,1,4,0,2,0,4,0,1,1,9997,4,0
W03Q01,17219,15-Sep-13,3:02:00 PM,4164306,1,1,1,1,1,1,2,0,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,2,0,1,1,1,1,1,1,1,1,4,0,2,0,2,9997,0
W03Q01,17220,15-Sep-13,3:03:00 PM,3446907,3,0,1,1,5,0,1,1,1,1,1,1,1,1,1,1,5,0,9999,0,5,0,1,1,9997,4,0,2,0,1,1,2,0,1,1,2,0,3,0,9997,1,1
W03Q01,17221,15-Sep-13,3:03:00 PM,3960219,2,0,1,1,1,1,4,0,1,1,3,0,5,0,1,1,3,0,3,0,1,1,4,0,9997,4,0,5,0,3,0,1,1,1,1,2,0,2,0,9997,5,0
W03Q01,17224,15-Sep-13,3:04:00 PM,4491006,1,1,1,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,2,0,1,1,1,1,1,1,1,9997,1
W03Q01,17227,15-Sep-13,3:06:00 PM,2977246,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,2,0,5,0,1,1,2,0,9997,3,0
W03Q01,17228,15-Sep-13,3:07:00 PM,2475519,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,5,0,1,1,9997,2,0,2,0,1,1,2,0,2,0,1,1,1,1,1,9997,1
W03Q01,17229,15-Sep-13,3:07:00 PM,4269946,1,1,1,1,9999,0,1,1,1,1,1,1,1,1,1,1,2,0,1,1,3,0,1,1,9997,2,0,1,1,1,1,2,0,1,1,2,0,1,1,9997,1,1
W03Q01,17231,15-Sep-13,3:09:00 PM,1831600,1,1,1,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,3,0,5,0,1,1,1,9997,1,1,1,1,1,2,0,1,1,1,1,1,1,9997,5,0
W03Q01,17233,15-Sep-13,3:11:00 PM,4391578,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,3,0,5,0,1,1,1,9997,1,1,1,1,1,2,0,5,0,1,1,4,0,9997,1,1
W03Q01,17235,15-Sep-13,3:14:00 PM,1595053,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,2,0,5,0,9997,1,1
W03Q01,17236,15-Sep-13,3:15:00 PM,2193819,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,1,1,5,0,1,1,1,9997,1,1,1,1,1,2,0,1,1,1,1,5,0,9997,1,1
W03Q01,17238,15-Sep-13,3:16:00 PM,1190827,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,0,1,1,1,9997,1,4,0,1,1,1,1,5,0,2,0,1,1,2,9997,0
W03Q01,17242,15-Sep-13,3:21:00 PM,3727501,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,1,1,5,0,1,1,1,9997,1,1,1,1,1,2,0,2,0,4,0,1,1,2,9997,0
W03Q01,17245,15-Sep-13,3:24:00 PM,54684,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,1,1,3,0,1,9997,1,1,1,1,1,2,0,2,0,4,0,4,0,9997,3,0
W03Q01,17246,15-Sep-13,3:25:00 PM,2532764,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,2,0,2,0,1,1,1,1,9997,1,1
W03Q01,17247,15-Sep-13,3:25:00 PM,4469824,3,0,1,1,1,1,1,1,1,1,1,1,5,0,1,1,1,1,1,1,1,1,1,1,9997,3,0,1,1,2,0,2,0,1,1,2,0,3,0,9997,2,0
W03Q01,17256,15-Sep-13,3:44:00 PM,1368587,1,1,1,1,5,0,1,1,1,1,1,1,5,0,1,1,1,1,1,1,1,1,1,1,1,9997,1,3,0,5,0,1,1,1,1,1,1,4,0,4,9997,0
W03Q01,17259,15-Sep-13,3:47:00 PM,4398691,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,9997,0,1,1,1,1,2,0,1,1,1,1,2,0,1,9997,1
W03Q01,17261,15-Sep-13,3:48:00 PM,459609,4,0,5,0,1,1,1,1,1,1,1,1,1,1,9999,0,1,1,1,1,1,1,1,1,1,9997,1,2,0,4,0,5,0,4,0,1,1,2,0,1,9997,1
W03Q01,17262,15-Sep-13,3:48:00 PM,4178671,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,2,0,1,1,2,0,1,1,1,1,1,1,1,9997,1
W03Q01,17264,15-Sep-13,3:51:00 PM,241029,1,1,1,1,1,1,1,1,4,0,9999,0,1,1,1,1,1,1,3,0,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,2,0,1,1,9997,3,0
W03Q01,17265,15-Sep-13,3:51:00 PM,4411922,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,4,0,1,1,1,1,2,0,1,1,1,1,5,0,9997,1,1
W03Q01,17266,15-Sep-13,3:52:00 PM,4277758,1,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,3,0,1,1,1,1,1,1,1,9997,1,1,1,1,1,2,0,1,1,1,1,1,1,1,9997,1
W03Q01,17268,15-Sep-13,3:52:00 PM,4275825,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,1,1,1,9997,1,1,1,1,1,2,0,1,1,1,1,1,1,1,9997,1
W03Q01,17269,15-Sep-13,3:52:00 PM,4303374,4,0,1,1,1,1,1,1,1,1,1,1,2,0,1,1,3,0,2,0,1,1,1,1,9997,2,0,1,1,1,1,2,0,1,1,1,1,5,0,9997,2,0
W03Q01,17274,15-Sep-13,3:56:00 PM,2230508,1,1,1,1,1,1,1,1,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,2,0,5,0,5,0,1,1,9997,4,0
W03Q01,17279,15-Sep-13,4:01:00 PM,1032085,1,1,1,1,1,1,1,1,2,0,1,1,1,1,1,1,1,1,4,0,1,1,1,1,9997,2,0,1,1,1,1,2,0,1,1,1,1,5,0,9997,2,0
W03Q01,17280,15-Sep-13,4:03:00 PM,1025733,2,0,1,1,1,1,3,0,1,1,1,1,5,0,1,1,5,0,3,0,5,0,1,1,1,9997,1,1,1,3,0,1,1,2,0,4,0,4,0,1,9997,1
W03Q01,17283,15-Sep-13,4:10:00 PM,4197510,4,0,1,1,1,1,1,1,5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,2,0,1,1,2,0,1,1,1,1,1,1,1,9997,1
W03Q01,17284,15-Sep-13,4:11:00 PM,4138519,1,1,1,1,1,1,4,0,3,0,1,1,1,1,1,1,5,0,3,0,2,0,1,1,9997,4,0,1,1,1,1,1,1,1,1,3,0,4,0,1,9997,1
W03Q01,17285,15-Sep-13,4:14:00 PM,4502104,3,0,1,1,1,1,1,1,1,1,1,1,1,1,3,0,1,1,4,0,5,0,1,1,1,9997,1,1,1,1,1,2,0,1,1,1,1,4,0,1,9997,1
W03Q01,17287,15-Sep-13,4:17:00 PM,3376893,1,1,1,1,1,1,4,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,3,0,1,1,1,1,1,1,1,1,4,0,2,0,1,9997,1
W03Q01,17289,15-Sep-13,4:18:00 PM,4331238,2,0,1,1,5,0,3,0,1,1,1,1,5,0,1,1,1,1,1,1,5,0,1,1,1,9997,1,3,0,4,0,2,0,3,0,2,0,3,0,9997,1,1
W03Q01,17290,15-Sep-13,4:19:00 PM,4552722,1,1,1,1,1,1,1,1,1,1,9999,0,1,1,1,1,1,1,4,0,3,0,1,1,1,9997,1,1,1,1,1,2,0,1,1,1,1,3,0,9997,3,0
W03Q01,17294,15-Sep-13,4:22:00 PM,3987160,1,1,1,1,2,0,1,1,4,0,1,1,1,1,1,1,3,0,1,1,5,0,1,1,1,9997,1,1,1,5,0,2,0,1,1,4,0,2,0,9997,3,0
W03Q01,17297,15-Sep-13,4:24:00 PM,4301417,1,1,1,1,1,1,4,0,2,0,1,1,1,1,1,1,1,1,4,0,3,0,1,1,9997,3,0,4,0,1,1,2,0,1,1,1,1,5,0,1,9997,1
W03Q01,17299,15-Sep-13,4:25:00 PM,1045326,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,0,1,1,1,1,1,9997,1,2,0,1,1,2,0,4,0,4,0,4,0,1,9997,1
W03Q01,17302,15-Sep-13,4:27:00 PM,4603365,1,1,1,1,1,1,1,1,3,0,1,1,5,0,1,1,3,0,3,0,1,1,1,1,9997,2,0,1,1,1,1,1,1,1,1,4,0,3,0,1,9997,1
W03Q01,17303,15-Sep-13,4:28:00 PM,4274726,1,1,1,1,1,1,2,0,3,0,1,1,1,1,1,1,3,0,3,0,3,0,1,1,9997,3,0,1,1,1,1,2,0,1,1,1,1,3,0,1,9997,1
W03Q01,17306,15-Sep-13,4:30:00 PM,4399011,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,3,0,1,1,1,1,9997,2,0,2,0,1,1,1,1,2,0,1,1,5,0,9997,1,1
W03Q01,17307,15-Sep-13,4:31:00 PM,1523016,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,1,1,5,0,1,1,1,9997,1,2,0,2,0,2,0,1,1,4,0,2,0,9997,3,0
W03Q01,17311,15-Sep-13,4:32:00 PM,2976201,2,0,1,1,5,0,2,0,5,0,1,1,1,1,1,1,1,1,1,1,3,0,1,1,9997,2,0,1,1,1,1,2,0,5,0,2,0,4,0,9997,4,0
W03Q01,17312,15-Sep-13,4:32:00 PM,3981865,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,3,0,1,1,9997,2,0,1,1,1,1,2,0,2,0,4,0,3,0,1,9997,1
W03Q01,17317,15-Sep-13,4:37:00 PM,2234038,2,0,1,1,5,0,4,0,1,1,1,1,1,1,1,1,3,0,4,0,4,0,9999,0,9999,9999,0,3,0,2,0,2,0,2,0,4,0,3,0,1,9997,1
W03Q01,17318,15-Sep-13,4:38:00 PM,3642533,2,0,1,1,1,1,1,1,1,1,1,1,5,0,1,1,1,1,3,0,3,0,1,1,1,9997,1,1,1,1,1,2,0,1,1,1,1,1,1,1,9997,1
W03Q01,17324,15-Sep-13,4:44:00 PM,3123257,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,1,1,1,9997,1,4,0,1,1,1,1,2,0,2,0,4,0,4,9997,0
W03Q01,17325,15-Sep-13,4:46:00 PM,4350856,1,1,1,1,1,1,1,1,3,0,1,1,1,1,1,1,1,1,3,0,1,1,1,1,9997,2,0,3,0,1,1,2,0,1,1,1,1,2,0,1,9997,1
W03Q01,17326,15-Sep-13,4:47:00 PM,4471968,4,0,1,1,5,0,1,1,4,0,1,1,4,0,1,1,1,1,4,0,1,1,1,1,9997,2,0,1,1,1,1,2,0,3,0,3,0,4,0,1,9997,1
W03Q01,17328,15-Sep-13,4:48:00 PM,3057158,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,3,0,1,1,1,1,1,1,1,1,1,1,1,1,9997,3,0
W03Q01,17329,15-Sep-13,4:48:00 PM,2573305,3,0,1,1,1,1,1,1,1,1,1,1,5,0,1,1,1,1,3,0,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1
W03Q01,17331,15-Sep-13,4:50:00 PM,2300319,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,2,0,1,1,1,1,1,1,1,1,1,1,4,0,1,9997,1
W03Q01,17333,15-Sep-13,4:52:00 PM,4316026,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,4,0
W03Q01,17334,15-Sep-13,4:53:00 PM,4496298,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,0,1,1,1,1,9997,3,0,2,0,1,1,2,0,2,0,4,0,5,0,9997,4,0
W03Q01,17335,15-Sep-13,4:54:00 PM,1902212,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,3,0,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,4,0,9997,1,1
W03Q01,17337,15-Sep-13,4:54:00 PM,162493,2,0,1,1,1,1,2,0,1,1,9999,0,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1
W03Q01,17339,15-Sep-13,4:56:00 PM,4469306,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,0,1,1,1,9997,1,1,1,1,1,1,1,2,0,2,0,1,1,1,9997,1
W03Q01,17340,15-Sep-13,4:57:00 PM,1750051,3,0,1,1,1,1,4,0,4,0,1,1,1,1,1,1,3,0,4,0,3,0,1,1,1,9997,1,1,1,5,0,5,0,1,1,1,1,4,0,1,9997,1
W03Q01,17341,15-Sep-13,4:57:00 PM,1331737,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,1,1,1,9997,1,1,1,1,1,2,0,1,1,2,0,1,1,1,9997,1
W03Q01,17342,15-Sep-13,4:58:00 PM,1212494,2,0,1,1,5,0,1,1,1,1,3,0,1,1,1,1,1,1,4,0,1,1,1,1,1,9997,1,1,1,1,1,2,0,2,0,4,0,2,0,4,9997,0
W03Q01,17344,15-Sep-13,5:01:00 PM,3715840,3,0,1,1,1,1,4,0,1,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,1,9997,1,2,0,2,0,1,1,1,1,1,1,1,1,9997,3,0
W03Q01,17347,15-Sep-13,5:04:00 PM,4153400,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,2,0,1,1,1,1,1,1,9997,4,0
W03Q01,17352,15-Sep-13,5:09:00 PM,4338774,1,1,1,1,1,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,5,0,1,1,1,9997,1,1,1,1,1,2,0,1,1,2,0,4,0,4,9997,0
W03Q01,17353,15-Sep-13,5:09:00 PM,4365349,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,4,0,3,0,1,1,2,0,9999,0,1,1,4,0,1,9997,1
W03Q01,17355,15-Sep-13,5:12:00 PM,4416810,4,0,1,1,5,0,1,1,1,1,1,1,5,0,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,5,0,2,0,1,1,2,0,3,0,1,9997,1
W03Q01,17356,15-Sep-13,5:13:00 PM,3666408,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,2,0,1,1,9997,1,1
W03Q01,17360,15-Sep-13,5:17:00 PM,3766369,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1
W03Q01,17364,15-Sep-13,5:19:00 PM,1737790,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,0,1,1,1,9997,1,1,1,1,1,2,0,1,1,2,0,2,0,1,9997,1
W03Q01,17365,15-Sep-13,5:19:00 PM,2925858,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,0,1,1,1,1,1,1,9997,1,1,1,1,5,0,4,0,3,0,3,0,3,0,1,9997,1
W03Q01,17366,15-Sep-13,5:19:00 PM,4221074,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1
W03Q01,17368,15-Sep-13,5:24:00 PM,809897,1,1,1,1,5,0,1,1,1,1,1,1,1,1,1,1,3,0,3,0,5,0,1,1,9997,2,0,3,0,1,1,2,0,1,1,3,0,4,0,1,9997,1
W03Q01,17369,15-Sep-13,5:24:00 PM,3577890,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,0,1,1,1,1,1,1,1,9997,1,1,1,1,1,2,0,1,1,5,0,3,0,1,9997,1
W03Q01,17371,15-Sep-13,5:27:00 PM,2148586,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,1,9997,1,1,1,1,1,2,0,2,0,2,0,2,0,1,9997,1
W03Q01,17372,15-Sep-13,5:27:00 PM,2968943,1,1,1,1,2,0,2,0,5,0,1,1,1,1,1,1,3,0,2,0,5,0,1,1,1,9997,1,4,0,3,0,4,0,5,0,5,0,2,0,3,9997,0
W03Q01,17376,15-Sep-13,5:29:00 PM,4125071,2,0,1,1,5,0,3,0,1,1,1,1,5,0,5,0,1,1,1,1,5,0,1,1,9997,1,1,3,0,2,0,4,0,4,0,4,0,3,0,3,9997,0
W03Q01,17379,15-Sep-13,5:34:00 PM,359712,2,0,1,1,5,0,4,0,1,1,3,0,5,0,1,1,3,0,1,1,5,0,4,0,9997,4,0,3,0,1,1,2,0,4,0,4,0,3,0,2,9997,0
W03Q01,17382,15-Sep-13,5:38:00 PM,2739955,1,1,1,1,5,0,1,1,1,1,1,1,1,1,5,0,4,0,1,1,5,0,1,1,9997,4,0,1,1,1,1,2,0,1,1,4,0,4,0,9997,1,1
W03Q01,17388,15-Sep-13,5:43:00 PM,1763775,2,0,1,1,1,1,4,0,1,1,1,1,1,1,1,1,4,0,2,0,1,1,1,1,9999,9999,0,4,0,1,1,2,0,1,1,4,0,3,0,9997,5,0
W03Q01,17389,15-Sep-13,5:44:00 PM,4502433,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,3,0,5,0,1,1,9997,2,0,2,0,1,1,5,0,2,0,1,1,4,0,9997,4,0
W03Q01,17390,15-Sep-13,5:44:00 PM,4273670,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,3,0,1,9997,1
W03Q01,17391,15-Sep-13,5:44:00 PM,4367191,1,1,1,1,1,1,1,1,4,0,1,1,1,1,1,1,3,0,3,0,1,1,1,1,1,9997,1,1,1,1,1,2,0,1,1,2,0,4,0,9997,1,1
W03Q01,17392,15-Sep-13,5:45:00 PM,4458841,3,0,1,1,1,1,1,1,4,0,1,1,1,1,1,1,3,0,1,1,1,1,1,1,9997,3,0,1,1,1,1,2,0,5,0,1,1,4,0,9997,4,0
W03Q01,17394,15-Sep-13,5:46:00 PM,3162376,1,1,1,1,1,1,4,0,5,0,1,1,1,1,1,1,3,0,1,1,5,0,1,1,1,9997,1,1,1,4,0,2,0,4,0,1,1,4,0,9997,5,0
W03Q01,17396,15-Sep-13,5:47:00 PM,3582928,1,1,1,1,1,1,1,1,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,5,0,1,1,1,1,1,1,1,9997,1
W03Q01,17397,15-Sep-13,5:48:00 PM,4170419,1,1,1,1,1,1,1,1,1,1,1,1,5,0,5,0,1,1,1,1,1,1,1,1,1,9997,1,2,0,1,1,2,0,2,0,4,0,1,1,1,9997,1
W03Q01,17399,15-Sep-13,5:49:00 PM,1072884,3,0,1,1,5,0,1,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,1,1,1,9997,1,4,0,1,1,2,0,2,0,1,1,2,0,2,9997,0
W03Q01,17400,15-Sep-13,5:49:00 PM,4480614,1,1,1,1,1,1,1,1,4,0,1,1,1,1,1,1,1,1,3,0,3,0,1,1,1,9997,1,1,1,1,1,2,0,1,1,3,0,2,0,9997,1,1
W03Q01,17405,15-Sep-13,5:54:00 PM,1436083,1,1,1,1,1,1,4,0,1,1,1,1,3,0,1,1,1,1,1,1,5,0,1,1,9997,3,0,1,1,2,0,3,0,1,1,1,1,2,0,1,9997,1
W03Q01,17406,15-Sep-13,5:54:00 PM,2111255,3,0,1,1,1,1,1,1,1,1,1,1,5,0,1,1,3,0,1,1,3,0,1,1,9997,2,0,1,1,1,1,1,1,5,0,4,0,2,0,2,9997,0
W03Q01,17408,15-Sep-13,5:58:00 PM,4182128,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,3,0,1,1,1,1,9997,2,0,1,1,1,1,2,0,5,0,2,0,2,0,9997,3,0
W03Q01,17409,15-Sep-13,5:59:00 PM,4628197,2,0,1,1,1,1,3,0,4,0,1,1,1,1,1,1,3,0,3,0,1,1,3,0,9997,2,0,1,1,1,1,2,0,2,0,1,1,5,0,1,9997,1
W03Q01,17410,15-Sep-13,5:59:00 PM,4220594,4,0,1,1,1,1,1,1,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,2,0,5,0,1,1,1,1,9997,4,0
W03Q01,17411,15-Sep-13,5:59:00 PM,1832516,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,0,1,1,1,9997,1,4,0,2,0,2,0,1,1,2,0,5,0,9997,1,1
W03Q01,17414,15-Sep-13,6:05:00 PM,4361215,2,0,1,1,1,1,3,0,1,1,1,1,1,1,1,1,5,0,3,0,3,0,1,1,1,9997,1,1,1,4,0,5,0,4,0,4,0,4,0,2,9997,0
W03Q01,17415,15-Sep-13,6:08:00 PM,3654344,2,0,1,1,5,0,1,1,4,0,9999,0,5,0,1,1,3,0,1,1,3,0,3,0,9997,4,0,5,0,4,0,2,0,3,0,3,0,1,1,9997,5,0
W03Q01,17418,15-Sep-13,6:09:00 PM,3854713,1,1,1,1,1,1,1,1,3,0,1,1,1,1,1,1,1,1,4,0,1,1,4,0,9997,2,0,1,1,1,1,2,0,1,1,3,0,4,0,9997,1,1
W03Q01,17419,15-Sep-13,6:09:00 PM,3155777,2,0,1,1,5,0,1,1,1,1,1,1,5,0,3,0,4,0,2,0,3,0,1,1,1,9997,1,4,0,1,1,5,0,1,1,4,0,1,1,9997,1,1
W03Q01,17420,15-Sep-13,6:09:00 PM,2820592,4,0,1,1,1,1,4,0,1,1,1,1,4,0,3,0,1,1,4,0,5,0,1,1,1,9997,1,2,0,2,0,2,0,5,0,1,1,4,0,9997,5,0
W03Q01,17422,15-Sep-13,6:11:00 PM,4356569,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,1,9997,1,5,0,1,1,1,1,5,0,2,0,3,0,9997,4,0
W03Q01,17423,15-Sep-13,6:11:00 PM,2349837,2,0,1,1,1,1,1,1,1,1,1,1,3,0,1,1,3,0,3,0,1,1,1,1,4,9997,0,1,1,1,1,2,0,1,1,1,1,2,0,9997,2,0
W03Q01,17426,15-Sep-13,6:14:00 PM,3935402,1,1,1,1,1,1,2,0,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,2,0,1,1,4,0,3,0,1,9997,1
W03Q01,17427,15-Sep-13,6:15:00 PM,3257078,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,2,0,1,1,1,9997,1,3,0,1,1,2,0,1,1,4,0,5,0,9997,4,0
W03Q01,17428,15-Sep-13,6:15:00 PM,676568,2,0,1,1,5,0,2,0,1,1,1,1,1,1,1,1,1,1,3,0,5,0,1,1,1,9997,1,2,0,1,1,3,0,1,1,1,1,4,0,1,9997,1
W03Q01,17431,15-Sep-13,6:15:00 PM,4289882,2,0,1,1,1,1,1,1,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,4,0,1,9997,1
W03Q01,17432,15-Sep-13,6:16:00 PM,4196251,1,1,1,1,1,1,4,0,1,1,1,1,1,1,1,1,1,1,1,1,5,0,1,1,9997,2,0,1,1,1,1,2,0,5,0,1,1,3,0,9997,4,0
W03Q01,17434,15-Sep-13,6:17:00 PM,4609279,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,3,0,1,1,1,1,2,0,1,1,1,1,3,0,9997,3,0
