quiz,submission_id,submission_date,submission_time,coursera_user_id,Q01,Q01_corr,Q02,Q02_corr,Q03,Q03_corr,Q04,Q04_corr,Q05,Q05_corr,Q06,Q06_corr,Q07,Q07_corr,Q08,Q08_corr,Q09v1,Q09v2,Q09_corr,Q10,Q10_corr,Q11,Q11_corr,Q12,Q12_corr,Q13,Q13_corr,Q14,Q14_corr,Q15,Q15_corr,Q16,Q16_corr,Q17,Q17_corr,Q18,Q18_corr,Q19,Q19_corr,Q20,Q20_corr
W01Q01,10405,03-Sep-13,11:28:00 AM,1263720,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,1,9997,1,3,0,4,0,4,0,1,1,1,1,2,0,1,1,1,1,1,1,5,0,1,1
W01Q01,10407,03-Sep-13,11:29:00 AM,4585027,1,1,1,1,1,1,5,0,1,1,1,1,5,0,5,0,9997,2,0,3,0,5,0,4,0,2,0,4,0,1,1,3,0,3,0,3,0,3,0,5,0
W01Q01,10415,03-Sep-13,11:55:00 AM,4444116,1,1,2,0,1,1,2,1,1,1,1,1,4,0,4,0,9997,1,1,1,1,4,0,4,0,4,0,2,0,1,1,1,1,1,1,1,1,3,0,5,0
W01Q01,10418,03-Sep-13,12:14:00 PM,4568987,1,1,1,1,1,1,2,1,1,1,1,1,4,0,1,1,9997,5,0,5,0,4,0,4,0,2,0,1,1,1,1,3,0,1,1,2,0,3,0,3,0
W01Q01,10423,03-Sep-13,12:20:00 PM,2422328,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,5,0,5,0,4,0,4,0,1,1,2,0,1,1,1,1,1,1,5,0,3,0,2,0
W01Q01,10432,03-Sep-13,12:40:00 PM,4384146,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W01Q01,10438,03-Sep-13,12:48:00 PM,4115688,1,1,1,1,5,0,2,1,1,1,1,1,1,1,1,1,4,9997,0,5,0,4,0,1,1,1,1,4,0,1,1,1,1,1,1,4,0,2,0,2,0
W01Q01,10442,03-Sep-13,12:56:00 PM,3813602,1,1,1,1,1,1,4,0,2,0,3,0,1,1,1,1,5,9997,0,3,0,1,1,2,0,9999,0,1,1,5,0,4,0,3,0,4,0,1,1,3,0
W01Q01,10443,03-Sep-13,12:58:00 PM,4569842,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,4,0,1,1,1,1,1,1,2,0,1,1,5,0,3,0,4,0
W01Q01,10445,03-Sep-13,1:00:00 PM,4161529,1,1,1,1,5,0,2,1,1,1,1,1,1,1,5,0,9997,4,0,3,0,4,0,4,0,5,0,2,0,1,1,1,1,2,0,1,1,4,0,2,0
W01Q01,10448,03-Sep-13,1:09:00 PM,3683230,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,9997,1,5,0,1,1,2,0,1,1,2,0,1,1,2,0,1,1,1,1,5,0,1,1
W01Q01,10452,03-Sep-13,1:17:00 PM,4220547,1,1,1,1,1,1,5,0,1,1,1,1,1,1,1,1,9997,1,1,3,0,5,0,1,1,1,1,4,0,1,1,1,1,1,1,4,0,1,1,3,0
W01Q01,10456,03-Sep-13,1:28:00 PM,2139330,1,1,1,1,1,1,5,0,1,1,1,1,2,0,1,1,5,9997,0,5,0,3,0,4,0,2,0,4,0,1,1,2,0,1,1,4,0,2,0,1,1
W01Q01,10458,03-Sep-13,1:36:00 PM,2311595,1,1,2,0,1,1,2,1,1,1,3,0,4,0,1,1,9997,3,0,2,0,1,1,2,0,5,0,1,1,1,1,2,0,1,1,5,0,2,0,2,0
W01Q01,10460,03-Sep-13,1:44:00 PM,4191349,1,1,1,1,1,1,2,1,3,0,1,1,1,1,1,1,1,9997,1,2,0,1,1,4,0,1,1,2,0,5,0,1,1,1,1,5,0,1,1,1,1
W01Q01,10463,03-Sep-13,1:45:00 PM,4571660,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,5,0,5,0,4,0,4,0,1,1,4,0,1,1,1,1,4,0,4,0,3,0,5,0
W01Q01,10465,03-Sep-13,1:48:00 PM,3989970,1,1,2,0,1,1,5,0,1,1,3,0,4,0,1,1,9997,2,0,5,0,1,1,2,0,1,1,4,0,1,1,2,0,4,0,4,0,4,0,5,0
W01Q01,10482,03-Sep-13,2:20:00 PM,3726583,4,0,4,0,2,0,3,0,5,0,2,0,2,0,1,1,1,9997,1,4,0,2,0,5,0,5,0,4,0,3,0,3,0,1,1,1,1,3,0,2,0
W01Q01,10484,03-Sep-13,2:21:00 PM,3041958,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,9997,0,1,1,2,0,4,0,1,1,1,1,1,1,2,0,1,1,2,0,3,0,5,0
W01Q01,10485,03-Sep-13,2:21:00 PM,244102,1,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,2,0,4,0
W01Q01,10486,03-Sep-13,2:22:00 PM,4538361,1,1,1,1,5,0,4,0,1,1,3,0,1,1,1,1,9997,3,0,2,0,1,1,2,0,5,0,1,1,5,0,5,0,1,1,5,0,3,0,2,0
W01Q01,10489,03-Sep-13,2:25:00 PM,4473016,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,9997,3,0,4,0,2,0,4,0,1,1,1,1,1,1,5,0,4,0,5,0,5,0,4,0
W01Q01,10491,03-Sep-13,2:31:00 PM,1138295,1,1,1,1,1,1,4,0,2,0,5,0,1,1,1,1,1,9997,1,4,0,2,0,4,0,1,1,2,0,1,1,2,0,1,1,2,0,1,1,4,0
W01Q01,10493,03-Sep-13,2:35:00 PM,4357346,1,1,1,1,1,1,2,1,1,1,1,1,1,1,5,0,1,9997,1,4,0,1,1,4,0,1,1,1,1,1,1,1,1,5,0,4,0,1,1,4,0
W01Q01,10495,03-Sep-13,2:37:00 PM,851423,1,1,1,1,1,1,5,0,1,1,1,1,1,1,1,1,1,9997,1,5,0,1,1,2,0,1,1,1,1,3,0,1,1,1,1,1,1,2,0,1,1
W01Q01,10500,03-Sep-13,2:45:00 PM,3585583,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,1,1,4,0
W01Q01,10502,03-Sep-13,2:50:00 PM,4573773,1,1,1,1,1,1,2,1,1,1,3,0,1,1,1,1,1,9997,1,3,0,1,1,2,0,1,1,2,0,1,1,1,1,1,1,2,0,3,0,4,0
W01Q01,10517,03-Sep-13,3:15:00 PM,2223470,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,9997,1,3,0,1,1,2,0,1,1,1,1,1,1,1,1,1,1,5,0,2,0,1,1
W01Q01,10520,03-Sep-13,3:21:00 PM,2106879,1,1,1,1,1,1,2,1,1,1,1,1,4,0,1,1,9997,3,0,2,0,1,1,4,0,1,1,2,0,5,0,1,1,4,0,2,0,5,0,5,0
W01Q01,10523,03-Sep-13,3:25:00 PM,1345886,1,1,1,1,1,1,1,1,4,0,1,1,1,1,1,1,9997,3,0,2,0,1,1,1,1,1,1,2,0,1,1,1,1,1,1,4,0,2,0,5,0
W01Q01,10524,03-Sep-13,3:26:00 PM,4158239,5,0,4,0,1,1,1,1,1,1,1,1,1,1,1,1,9997,3,0,3,0,1,1,1,1,1,1,1,1,1,1,2,0,1,1,5,0,4,0,4,0
W01Q01,10525,03-Sep-13,3:28:00 PM,2687539,1,1,1,1,1,1,5,0,2,0,1,1,2,0,1,1,5,9997,0,3,0,1,1,3,0,1,1,5,0,4,0,4,0,1,1,9999,0,1,1,3,0
W01Q01,10526,03-Sep-13,3:31:00 PM,4405021,1,1,1,1,2,0,1,1,1,1,3,0,1,1,1,1,9997,5,0,1,1,1,1,4,0,1,1,4,0,2,0,5,0,2,0,1,1,4,0,2,0
W01Q01,10527,03-Sep-13,3:32:00 PM,632912,1,1,1,1,5,0,2,1,1,1,3,0,1,1,1,1,1,9997,1,4,0,2,0,1,1,1,1,2,0,1,1,1,1,4,0,2,0,3,0,5,0
W01Q01,10532,03-Sep-13,3:36:00 PM,3472223,1,1,1,1,1,1,2,1,1,1,1,1,9999,0,1,1,1,9997,1,2,0,1,1,4,0,1,1,1,1,1,1,2,0,5,0,1,1,2,0,1,1
W01Q01,10545,03-Sep-13,3:56:00 PM,774287,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,4,0,1,1,1,1,1,1,1,1,1,1,1,1,4,0,1,1,4,0
W01Q01,10549,03-Sep-13,4:00:00 PM,4356569,1,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,9997,4,0,4,0,4,0,4,0,2,0,1,1,1,1,2,0,1,1,1,1,5,0,2,0
W01Q01,10551,03-Sep-13,4:02:00 PM,2977539,1,1,1,1,5,0,2,1,1,1,1,1,1,1,1,1,4,9997,0,5,0,2,0,4,0,2,0,2,0,1,1,3,0,3,0,1,1,1,1,3,0
W01Q01,10553,03-Sep-13,4:06:00 PM,4432000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,3,0,5,0,2,0,1,1,3,0,1,1,1,1,3,0,2,0,2,0,4,0
W01Q01,10554,03-Sep-13,4:06:00 PM,2452088,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,5,0,2,0,2,0,1,1,1,1,1,1,5,0,1,1,1,1,2,0,5,0
W01Q01,10562,03-Sep-13,4:19:00 PM,992592,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,9997,1,1,5,0,4,0,1,1,1,1,1,1,1,1,1,1,1,1,5,0,3,0,1,1
W01Q01,10569,03-Sep-13,4:30:00 PM,3033898,1,1,1,1,1,1,5,0,1,1,1,1,1,1,1,1,1,9997,1,3,0,1,1,4,0,1,1,2,0,1,1,3,0,5,0,5,0,4,0,2,0
W01Q01,10576,03-Sep-13,4:34:00 PM,3176590,1,1,1,1,1,1,5,0,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,4,0
W01Q01,10583,03-Sep-13,4:41:00 PM,3131646,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,9997,1,1,1,1,1,1,5,0,1,1,1,1,4,0,2,0,5,0,4,0,5,0,1,1
W01Q01,10589,03-Sep-13,4:53:00 PM,3513822,1,1,5,0,4,0,2,1,2,0,3,0,1,1,1,1,9997,2,0,5,0,5,0,4,0,5,0,2,0,1,1,1,1,3,0,4,0,1,1,5,0
W01Q01,10596,03-Sep-13,5:01:00 PM,3664830,1,1,1,1,5,0,2,1,2,0,5,0,1,1,1,1,9997,4,0,2,0,1,1,4,0,1,1,4,0,5,0,2,0,3,0,4,0,5,0,2,0
W01Q01,10598,03-Sep-13,5:03:00 PM,4320067,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,9997,1,1,3,0,5,0,1,1,1,1,4,0,1,1,3,0,1,1,1,1,3,0,3,0
W01Q01,10601,03-Sep-13,5:07:00 PM,3927503,1,1,4,0,1,1,2,1,1,1,3,0,3,0,1,1,1,9997,1,5,0,2,0,4,0,1,1,3,0,4,0,5,0,5,0,4,0,1,1,5,0
W01Q01,10602,03-Sep-13,5:11:00 PM,3783883,1,1,4,0,1,1,1,1,1,1,3,0,3,0,1,1,1,9997,1,5,0,2,0,4,0,1,1,2,0,4,0,5,0,5,0,4,0,1,1,5,0
W01Q01,10614,03-Sep-13,5:26:00 PM,474947,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,9997,4,0,4,0,4,0,1,1,1,1,1,1,1,1,1,1,1,1,5,0,3,0,1,1
W01Q01,10616,03-Sep-13,5:30:00 PM,1967630,1,1,1,1,5,0,2,1,1,1,1,1,1,1,3,0,1,9997,1,1,1,1,1,1,1,1,1,1,1,5,0,1,1,1,1,1,1,2,0,4,0
W01Q01,10618,03-Sep-13,5:34:00 PM,4420209,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,9997,5,0,1,1,2,0,4,0,1,1,1,1,1,1,1,1,5,0,1,1,2,0,2,0
W01Q01,10624,03-Sep-13,5:45:00 PM,4227075,1,1,1,1,1,1,2,1,1,1,3,0,1,1,4,0,1,9997,1,4,0,3,0,4,0,1,1,4,0,1,1,2,0,1,1,1,1,5,0,4,0
W01Q01,10626,03-Sep-13,5:51:00 PM,2511098,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,4,0,1,1,1,1,2,0,1,1,1,1,1,1,4,0,1,1,4,0
W01Q01,10630,03-Sep-13,6:03:00 PM,1183111,1,1,1,1,1,1,2,1,1,1,1,1,3,0,1,1,9997,2,0,3,0,1,1,4,0,5,0,1,1,5,0,1,1,3,0,2,0,1,1,1,1
W01Q01,10632,03-Sep-13,6:04:00 PM,4473540,1,1,1,1,1,1,2,1,1,1,1,1,3,0,1,1,9997,2,0,3,0,1,1,4,0,5,0,1,1,5,0,1,1,3,0,2,0,5,0,1,1
W01Q01,10643,03-Sep-13,6:28:00 PM,827648,1,1,1,1,1,1,1,1,1,1,1,1,5,0,1,1,1,9997,1,3,0,4,0,1,1,2,0,1,1,1,1,1,1,1,1,5,0,4,0,1,1
W01Q01,10649,03-Sep-13,6:39:00 PM,1591217,1,1,1,1,1,1,4,0,1,1,1,1,1,1,1,1,1,9997,1,4,0,1,1,2,0,5,0,4,0,1,1,1,1,1,1,5,0,3,0,5,0
W01Q01,10655,03-Sep-13,6:46:00 PM,2686522,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,9997,3,0,4,0,2,0,4,0,3,0,4,0,1,1,1,1,1,1,9999,0,2,0,5,0
W01Q01,10661,03-Sep-13,6:57:00 PM,4492851,1,1,1,1,1,1,2,1,2,0,3,0,1,1,5,0,3,9997,0,5,0,3,0,4,0,1,1,4,0,1,1,2,0,3,0,4,0,5,0,5,0
W01Q01,10662,03-Sep-13,7:00:00 PM,4039224,1,1,1,1,1,1,2,1,1,1,1,1,1,1,4,0,9997,1,1,1,1,1,1,2,0,1,1,2,0,5,0,2,0,1,1,4,0,5,0,5,0
W01Q01,10672,03-Sep-13,7:19:00 PM,2433769,1,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,9997,3,0,2,0,1,1,4,0,1,1,2,0,1,1,2,0,1,1,2,0,5,0,2,0
W01Q01,10677,03-Sep-13,7:30:00 PM,4061992,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,4,0,4,0,1,1,2,0,1,1,1,1,1,1,1,1,2,0,2,0
W01Q01,10682,03-Sep-13,7:39:00 PM,1741753,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,2,0,3,0,1,1,1,1,1,1,2,0,1,1,1,1,1,1,4,0,1,1,2,0
W01Q01,10683,03-Sep-13,7:40:00 PM,3063002,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,9997,1,5,0,1,1,1,1,1,1,3,0,1,1,2,0,2,0,2,0,5,0,5,0
W01Q01,10687,03-Sep-13,7:44:00 PM,532718,1,1,1,1,1,1,2,1,2,0,3,0,1,1,5,0,1,9997,1,1,1,5,0,3,0,1,1,4,0,1,1,2,0,1,1,2,0,4,0,3,0
W01Q01,10693,03-Sep-13,7:51:00 PM,3186407,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,2,0,1,1,1,1,2,0,1,1,1,1,1,1,2,0,2,0,2,0
W01Q01,10695,03-Sep-13,7:54:00 PM,4430952,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,9997,1,3,0,1,1,2,0,2,0,4,0,1,1,5,0,1,1,2,0,1,1,5,0
W01Q01,10699,03-Sep-13,7:58:00 PM,3800134,1,1,1,1,1,1,5,0,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,4,0,1,1,2,0,1,1,1,1,1,1,5,0,2,0,3,0
W01Q01,10704,03-Sep-13,8:02:00 PM,4342784,1,1,2,0,1,1,5,0,1,1,1,1,1,1,2,0,1,9997,1,1,1,1,1,4,0,5,0,4,0,1,1,1,1,2,0,2,0,1,1,2,0
W01Q01,10705,03-Sep-13,8:03:00 PM,20949,1,1,1,1,1,1,2,1,1,1,3,0,1,1,2,0,1,9997,1,1,1,1,1,1,1,1,1,4,0,1,1,1,1,1,1,1,1,1,1,2,0
W01Q01,10706,03-Sep-13,8:03:00 PM,4581571,1,1,1,1,1,1,2,1,1,1,3,0,1,1,1,1,9997,1,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,5,0,2,0,5,0,2,0
W01Q01,10707,03-Sep-13,8:06:00 PM,3560092,1,1,1,1,1,1,4,0,1,1,9999,0,1,1,1,1,1,9997,1,2,0,1,1,2,0,1,1,4,0,1,1,1,1,1,1,1,1,4,0,5,0
W01Q01,10715,03-Sep-13,8:12:00 PM,4335172,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,9997,1,5,0,1,1,2,0,1,1,2,0,1,1,1,1,1,1,1,1,5,0,1,1
W01Q01,10719,03-Sep-13,8:15:00 PM,3418947,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,9997,5,0,5,0,1,1,3,0,1,1,1,1,1,1,2,0,5,0,1,1,3,0,5,0
W01Q01,10720,03-Sep-13,8:15:00 PM,4592045,1,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,5,9997,0,5,0,1,1,4,0,1,1,4,0,5,0,1,1,2,0,1,1,5,0,5,0
W01Q01,10726,03-Sep-13,8:26:00 PM,2070281,1,1,1,1,1,1,5,0,1,1,1,1,9999,0,1,1,1,9997,1,5,0,1,1,4,0,1,1,4,0,1,1,5,0,5,0,9999,0,2,0,2,0
W01Q01,10729,03-Sep-13,8:30:00 PM,3081299,1,1,1,1,1,1,2,1,1,1,3,0,1,1,1,1,9997,4,0,1,1,1,1,1,1,1,1,2,0,1,1,2,0,1,1,1,1,1,1,2,0
W01Q01,10736,03-Sep-13,8:36:00 PM,3376549,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,0,1,1,1,1
W01Q01,10740,03-Sep-13,8:41:00 PM,4588079,1,1,1,1,5,0,2,1,1,1,1,1,4,0,1,1,9997,3,0,4,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,5,0
W01Q01,10743,03-Sep-13,8:50:00 PM,2913282,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,9997,1,3,0,1,1,5,0,1,1,1,1,1,1,1,1,1,1,3,0,3,0,5,0
W01Q01,10746,03-Sep-13,8:54:00 PM,4576712,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,9997,1,2,0,1,1,1,1,1,1,5,0,5,0,2,0,3,0,2,0,3,0,2,0
W01Q01,10747,03-Sep-13,8:57:00 PM,1979497,1,1,1,1,1,1,2,1,4,0,1,1,1,1,1,1,9997,3,0,3,0,1,1,4,0,1,1,1,1,1,1,5,0,3,0,2,0,2,0,4,0
W01Q01,10748,03-Sep-13,8:58:00 PM,2111506,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,5,0,1,1,1,1,1,1,1,1,1,1,3,0,2,0,1,1,1,1
W01Q01,10750,03-Sep-13,9:02:00 PM,4329603,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,3,0,2,0,5,0,2,0
W01Q01,10753,03-Sep-13,9:05:00 PM,3919899,1,1,9999,0,1,1,5,0,9999,0,1,1,9999,0,1,1,9999,9999,0,9999,0,9999,0,9999,0,9999,0,9999,0,9999,0,9999,0,9999,0,9999,0,9999,0,9999,0
W01Q01,10765,03-Sep-13,9:17:00 PM,2401443,1,1,1,1,1,1,2,1,4,0,1,1,5,0,3,0,9997,4,0,5,0,4,0,4,0,5,0,2,0,4,0,5,0,2,0,5,0,2,0,4,0
W01Q01,10775,03-Sep-13,9:32:00 PM,1436865,1,1,1,1,1,1,4,0,1,1,1,1,4,0,1,1,2,9997,0,3,0,1,1,4,0,1,1,1,1,1,1,2,0,1,1,5,0,1,1,2,0
W01Q01,10778,03-Sep-13,9:35:00 PM,2338741,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,4,0,2,0,1,1,2,0,1,1,2,0,5,0,2,0,9999,0,2,0,5,0,4,0
W01Q01,10779,03-Sep-13,9:40:00 PM,4243022,1,1,1,1,5,0,1,1,1,1,1,1,1,1,1,1,2,9997,0,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,4,0,2,0
W01Q01,10790,03-Sep-13,9:56:00 PM,2492252,1,1,1,1,5,0,2,1,2,0,1,1,1,1,1,1,9997,5,0,5,0,1,1,2,0,1,1,1,1,3,0,1,1,5,0,4,0,2,0,2,0
W01Q01,10791,03-Sep-13,9:58:00 PM,2607251,1,1,1,1,1,1,4,0,1,1,1,1,1,1,1,1,2,9997,0,9999,0,1,1,4,0,1,1,1,1,1,1,2,0,1,1,2,0,1,1,3,0
W01Q01,10797,03-Sep-13,10:04:00 PM,3997935,1,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,4,9997,0,2,0,5,0,3,0,1,1,4,0,5,0,9999,0,3,0,4,0,5,0,1,1
W01Q01,10801,03-Sep-13,10:11:00 PM,4593766,2,0,1,1,1,1,2,1,1,1,1,1,1,1,1,1,9997,5,0,4,0,1,1,4,0,1,1,2,0,1,1,2,0,3,0,2,0,4,0,2,0
W01Q01,10802,03-Sep-13,10:12:00 PM,1809339,1,1,1,1,2,0,2,1,1,1,3,0,3,0,1,1,9997,5,0,9999,0,9999,0,9999,0,9999,0,9999,0,9999,0,9999,0,9999,0,9999,0,9999,0,9999,0
W01Q01,10810,03-Sep-13,10:32:00 PM,2526673,1,1,1,1,1,1,1,1,1,1,5,0,1,1,1,1,9997,3,0,4,0,2,0,1,1,1,1,1,1,1,1,2,0,3,0,2,0,1,1,1,1
W01Q01,10812,03-Sep-13,10:40:00 PM,4564528,1,1,1,1,1,1,5,0,1,1,1,1,1,1,1,1,9997,1,1,1,1,4,0,1,1,1,1,1,1,1,1,2,0,5,0,1,1,1,1,2,0
W01Q01,10821,03-Sep-13,10:52:00 PM,54684,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,0,9997,4,0,5,0,4,0,2,0,1,1,1,1,1,1,1,1,1,1,5,0,2,0,1,1
W01Q01,10829,03-Sep-13,10:57:00 PM,3250989,1,1,1,1,1,1,5,0,1,1,1,1,1,1,1,1,1,9997,1,9999,0,2,0,2,0,2,0,1,1,1,1,1,1,1,1,5,0,4,0,2,0
W01Q01,10832,03-Sep-13,11:04:00 PM,4287889,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,9997,5,0,3,0,1,1,4,0,1,1,1,1,5,0,1,1,2,0,4,0,3,0,2,0
W01Q01,10838,03-Sep-13,11:10:00 PM,3941972,1,1,1,1,1,1,2,1,1,1,1,1,4,0,1,1,1,9997,1,3,0,1,1,2,0,1,1,4,0,1,1,2,0,1,1,1,1,2,0,2,0
W01Q01,10848,03-Sep-13,11:29:00 PM,2203864,1,1,1,1,1,1,3,0,1,1,1,1,4,0,1,1,1,9997,1,5,0,1,1,4,0,2,0,4,0,1,1,1,1,1,1,4,0,4,0,5,0
W01Q01,10849,03-Sep-13,11:32:00 PM,4299619,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,4,0,4,0,1,1,1,1,1,1,2,0,1,1,1,1,1,1,1,1,3,0,5,0
W01Q01,10853,03-Sep-13,11:46:00 PM,1024915,1,1,1,1,1,1,5,0,1,1,1,1,5,0,1,1,9997,5,0,5,0,5,0,1,1,1,1,4,0,1,1,2,0,4,0,4,0,2,0,2,0
W01Q01,10855,03-Sep-13,11:50:00 PM,4528627,1,1,1,1,1,1,4,0,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,2,0,1,1,2,0,1,1,1,1,1,1,4,0
W01Q01,10856,03-Sep-13,11:50:00 PM,946559,1,1,1,1,1,1,2,1,4,0,1,1,9999,0,1,1,9997,3,0,2,0,1,1,5,0,5,0,2,0,1,1,3,0,4,0,2,0,3,0,3,0
W01Q01,10858,03-Sep-13,11:54:00 PM,4125071,1,1,1,1,1,1,1,1,1,1,1,1,4,0,1,1,3,9997,0,5,0,5,0,4,0,5,0,1,1,1,1,1,1,1,1,4,0,1,1,4,0
W01Q01,10859,03-Sep-13,11:55:00 PM,2942850,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,2,9997,0,3,0,2,0,1,1,1,1,2,0,1,1,1,1,1,1,2,0,2,0,1,1
W01Q01,10862,03-Sep-13,11:58:00 PM,179201,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,9997,1,1,3,0,2,0,2,0,1,1,1,1,1,1,2,0,1,1,1,1,5,0,1,1
W01Q01,10866,04-Sep-13,12:05:00 AM,4460813,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,5,0,5,0,1,1,4,0,1,1,5,0,1,1,2,0,3,0,4,0,2,0,5,0
W01Q01,10870,04-Sep-13,12:19:00 AM,3951995,1,1,1,1,1,1,2,1,1,1,1,1,5,0,1,1,9997,3,0,3,0,4,0,1,1,2,0,1,1,1,1,2,0,2,0,2,0,4,0,5,0
W01Q01,10874,04-Sep-13,12:36:00 AM,4354970,1,1,1,1,1,1,5,0,1,1,1,1,5,0,1,1,9997,2,0,3,0,2,0,4,0,2,0,4,0,9999,0,1,1,1,1,5,0,1,1,5,0
W01Q01,10878,04-Sep-13,12:40:00 AM,808467,1,1,1,1,1,1,2,1,1,1,1,1,2,0,1,1,5,9997,0,5,0,4,0,4,0,1,1,1,1,5,0,2,0,3,0,1,1,5,0,4,0
W01Q01,10879,04-Sep-13,12:41:00 AM,2078445,1,1,1,1,1,1,2,1,1,1,1,1,4,0,1,1,9997,3,0,1,1,1,1,3,0,1,1,4,0,1,1,1,1,5,0,1,1,2,0,2,0
W01Q01,10882,04-Sep-13,12:56:00 AM,4317422,1,1,1,1,1,1,1,1,1,1,3,0,2,0,1,1,9997,1,1,5,0,4,0,1,1,1,1,1,1,1,1,1,1,5,0,1,1,2,0,5,0
W01Q01,10884,04-Sep-13,1:01:00 AM,4287878,1,1,1,1,1,1,1,1,1,1,1,1,4,0,1,1,2,9997,0,1,1,1,1,4,0,1,1,5,0,1,1,2,0,1,1,2,0,5,0,5,0
W01Q01,10890,04-Sep-13,1:18:00 AM,2359722,1,1,1,1,1,1,5,0,1,1,1,1,1,1,1,1,1,9997,1,1,1,2,0,4,0,1,1,1,1,1,1,1,1,3,0,2,0,2,0,4,0
W01Q01,10896,04-Sep-13,1:31:00 AM,4571706,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,9997,1,2,0,2,0,4,0,1,1,2,0,5,0,1,1,5,0,1,1,2,0,2,0
W01Q01,10898,04-Sep-13,1:38:00 AM,4290057,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,9997,4,0,3,0,1,1,1,1,1,1,4,0,1,1,2,0,1,1,5,0,1,1,1,1
W01Q01,10900,04-Sep-13,1:42:00 AM,2143616,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,3,0,1,1,1,1,1,1,1,1,3,0,1,1,1,1,5,0,1,1,4,0
W01Q01,10902,04-Sep-13,1:44:00 AM,4487732,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,3,0,1,1,2,0,5,0,3,0,2,0,4,0,4,0,5,0
