quiz,submission_id,submission_date,submission_time,coursera_user_id,Q01v1,Q01v2,Q01_corr,Q02,Q02_corr,Q03v1,Q03v2,Q03v3,Q03_corr,Q04v1,Q04v2,Q04_corr,Q05v1,Q05v2,Q05_corr,Q06v1,Q06v2,Q06v3,Q06_corr,Q07v1,Q07v2,Q07_corr,Q08v1,Q08v2,Q08_corr,Q09v1,Q09v2,Q09_corr,Q10v1,Q10v2,Q10_corr,Q11,Q11_corr,Q12,Q12_corr,Q13,Q13_corr,Q14,Q14_corr,Q15,Q15_corr,Q16,Q16_corr,Q17,Q17_corr,Q18,Q18_corr,Q19,Q19_corr,Q20,Q20_corr
W05Q01,22585,29-Sep-13,3:32:00 PM,1545685,9997,1,1,1,1,9997,1,9997,1,1,9997,1,9997,1,1,9997,9997,1,1,9999,9999,0,9997,1,1,9997,1,1,9997,1,1,5,0,3,0,#NULL!,0,4,0,1,1,3,0,1,1,1,1,1,1,1,1
W05Q01,22589,29-Sep-13,3:44:00 PM,2457055,9997,1,1,3,0,1,9997,9997,1,1,9997,1,4,9997,0,9997,9997,1,1,9999,9999,0,1,9997,1,1,9997,1,1,9997,1,3,0,3,0,#NULL!,0,3,0,2,0,3,0,1,1,1,1,1,1,3,0
W05Q01,22590,29-Sep-13,3:45:00 PM,1795775,9997,1,1,5,0,1,9997,9997,1,1,9997,1,9997,1,1,9997,9997,1,1,9999,9999,0,1,9997,1,1,9997,1,3,9997,0,2,0,3,0,#NULL!,0,4,0,1,1,1,1,4,0,1,1,3,0,1,1
W05Q01,22593,29-Sep-13,3:52:00 PM,4552722,1,9997,1,1,1,9997,1,9997,1,9997,1,1,9997,1,1,9997,9997,5,0,9999,9999,0,1,9997,1,1,9997,1,1,9997,1,5,0,3,0,#NULL!,0,5,0,2,0,3,0,1,1,1,1,1,1,1,1
W05Q01,22595,29-Sep-13,3:53:00 PM,3570652,2,9997,0,2,0,1,9997,9997,1,4,9997,0,5,9997,0,9997,9997,1,1,9999,9999,0,1,9997,1,9997,5,0,1,9997,1,5,0,1,1,#NULL!,0,3,0,1,1,3,0,1,1,1,1,4,0,1,1
W05Q01,22599,29-Sep-13,4:03:00 PM,3835742,1,9997,1,1,1,9997,6,9997,0,4,9997,0,5,9997,0,9997,1,9997,1,9999,9999,0,9997,1,1,9997,1,1,9997,1,1,1,1,3,0,#NULL!,0,5,0,1,1,1,1,1,1,1,1,1,1,1,1
W05Q01,22601,29-Sep-13,4:04:00 PM,3827308,9997,1,1,1,1,9997,9997,1,1,1,9997,1,9997,1,1,5,9997,9997,0,9999,9999,0,1,9997,1,1,9997,1,9997,1,1,5,0,2,0,#NULL!,0,4,0,1,1,1,1,1,1,1,1,1,1,1,1
W05Q01,22603,29-Sep-13,4:05:00 PM,4316842,9997,1,1,1,1,9997,9997,1,1,9997,1,1,9997,1,1,5,9997,9997,0,9999,9999,0,9997,1,1,9997,1,1,1,9997,1,5,0,3,0,#NULL!,0,3,0,1,1,3,0,1,1,1,1,1,1,1,1
W05Q01,22605,29-Sep-13,4:06:00 PM,4275825,1,9997,1,1,1,9997,9997,1,1,9997,1,1,5,9997,0,9997,9997,1,1,9999,9999,0,1,9997,1,1,9997,1,9997,1,1,5,0,2,0,#NULL!,0,3,0,1,1,1,1,1,1,1,1,1,1,2,0
W05Q01,22606,29-Sep-13,4:06:00 PM,4277758,1,9997,1,1,1,9997,9997,1,1,9997,1,1,5,9997,0,9997,9997,1,1,9999,9999,0,1,9997,1,1,9997,1,9997,1,1,5,0,3,0,#NULL!,0,3,0,1,1,1,1,1,1,1,1,1,1,2,0
W05Q01,22607,29-Sep-13,4:07:00 PM,4396388,1,9997,1,4,0,4,9997,9997,0,9997,1,1,9997,6,0,9997,4,9997,0,9999,9999,0,9997,5,0,5,9997,0,9997,1,1,4,0,2,0,#NULL!,0,5,0,1,1,4,0,5,0,1,1,5,0,5,0
W05Q01,22612,29-Sep-13,4:13:00 PM,1168227,1,9997,1,5,0,9997,9997,1,1,9997,1,1,2,9997,0,1,9997,9997,1,9999,9999,0,1,9997,1,9997,1,1,9997,1,1,1,1,4,0,#NULL!,0,3,0,4,0,2,0,1,1,5,0,1,1,2,0
W05Q01,22615,29-Sep-13,4:26:00 PM,162493,1,9997,1,1,1,1,9997,9997,1,1,9997,1,5,9997,0,1,9997,9997,1,9999,9999,0,1,9997,1,1,9997,1,1,9997,1,1,1,1,1,#NULL!,0,1,1,4,0,1,1,9999,0,1,1,1,1,1,1
W05Q01,22616,29-Sep-13,4:27:00 PM,4466188,1,9997,1,5,0,1,9997,9997,1,1,9997,1,1,9997,1,9997,9997,1,1,9999,9999,0,1,9997,1,9997,5,0,2,9997,0,5,0,1,1,#NULL!,0,2,0,1,1,3,0,1,1,1,1,1,1,1,1
W05Q01,22622,29-Sep-13,4:34:00 PM,4405955,9997,1,1,5,0,1,9997,9997,1,9997,1,1,1,9997,1,5,9997,9997,0,9999,9999,0,1,9997,1,1,9997,1,9997,1,1,1,1,3,0,#NULL!,0,5,0,1,1,1,1,1,1,1,1,1,1,1,1
W05Q01,22623,29-Sep-13,4:37:00 PM,4338602,9997,1,1,1,1,1,9997,9997,1,9997,1,1,9997,1,1,1,9997,9997,1,9999,9999,0,1,9997,1,9997,1,1,9997,1,1,1,1,3,0,#NULL!,0,1,1,4,0,3,0,1,1,1,1,4,0,1,1
W05Q01,22625,29-Sep-13,4:42:00 PM,3195471,9997,1,1,1,1,9997,1,9997,1,9997,1,1,1,9997,1,9997,1,9997,1,9999,9999,0,1,9997,1,9997,1,1,1,9997,1,5,0,3,0,#NULL!,0,1,1,2,0,3,0,1,1,1,1,1,1,5,0
W05Q01,22626,29-Sep-13,4:44:00 PM,2074211,9997,1,1,1,1,9997,9997,6,0,4,9997,0,5,9997,0,9997,9997,1,1,9999,9999,0,5,9997,0,9997,1,1,1,9997,1,3,0,1,1,#NULL!,0,1,1,1,1,4,0,5,0,4,0,5,0,5,0
W05Q01,22628,29-Sep-13,4:47:00 PM,461194,9997,1,1,4,0,1,9997,9997,1,9997,1,1,5,9997,0,4,9997,9997,0,9999,9999,0,1,9997,1,1,9997,1,9997,1,1,1,1,2,0,#NULL!,0,5,0,3,0,2,0,1,1,1,1,1,1,1,1
W05Q01,22630,29-Sep-13,4:50:00 PM,4491849,9997,1,1,5,0,1,9997,9997,1,9997,1,1,9997,5,0,1,9997,9997,1,9999,9999,0,9997,1,1,4,9997,0,1,9997,1,5,0,2,0,#NULL!,0,4,0,1,1,4,0,4,0,1,1,4,0,3,0
W05Q01,22633,29-Sep-13,4:51:00 PM,4574374,1,9997,1,1,1,4,9997,9997,0,1,9997,1,1,9997,1,9997,9997,1,1,9999,9999,0,1,9997,1,1,9997,1,9997,1,1,1,1,3,0,#NULL!,0,3,0,1,1,3,0,1,1,5,0,3,0,1,1
W05Q01,22634,29-Sep-13,4:51:00 PM,4125071,9997,1,1,4,0,1,9997,9997,1,1,9997,1,9997,1,1,1,9997,9997,1,9999,9999,0,9997,1,1,9997,4,0,4,9997,0,4,0,3,0,#NULL!,0,2,0,1,1,1,1,1,1,1,1,1,1,2,0
W05Q01,22641,29-Sep-13,5:02:00 PM,115158,2,9997,0,2,0,1,9997,9997,1,9997,1,1,9997,1,1,9997,9997,1,1,9999,9999,0,9997,1,1,9997,1,1,1,9997,1,1,1,3,0,#NULL!,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W05Q01,22644,29-Sep-13,5:05:00 PM,2984632,1,9997,1,5,0,9997,9997,5,0,1,9997,1,9997,5,0,9997,9997,5,0,9999,9999,0,9997,1,1,4,9997,0,9997,1,1,3,0,3,0,#NULL!,0,3,0,1,1,3,0,5,0,2,0,1,1,5,0
W05Q01,22647,29-Sep-13,5:10:00 PM,1160428,1,9997,1,1,1,9997,9997,6,0,4,9997,0,9997,1,1,9997,1,9997,1,9999,9999,0,9997,1,1,9997,1,1,9997,1,1,5,0,3,0,#NULL!,0,3,0,2,0,1,1,5,0,1,1,1,1,2,0
W05Q01,22648,29-Sep-13,5:10:00 PM,2300319,9997,1,1,3,0,9997,9997,6,0,1,9997,1,9997,1,1,9997,9997,1,1,9999,9999,0,1,9997,1,1,9997,1,4,9997,0,5,0,3,0,#NULL!,0,5,0,2,0,3,0,4,0,1,1,1,1,1,1
W05Q01,22649,29-Sep-13,5:10:00 PM,2150055,9997,1,1,3,0,9997,6,9997,0,1,9997,1,9997,1,1,5,9997,9997,0,9999,9999,0,9997,1,1,1,9997,1,4,9997,0,1,1,2,0,#NULL!,0,3,0,2,0,1,1,1,1,1,1,3,0,4,0
W05Q01,22650,29-Sep-13,5:12:00 PM,1769345,9997,1,1,1,1,9997,1,9997,1,1,9997,1,5,9997,0,1,9997,9997,1,9999,9999,0,9997,5,0,1,9997,1,1,9997,1,5,0,1,1,#NULL!,0,2,0,3,0,5,0,4,0,5,0,2,0,5,0
W05Q01,22651,29-Sep-13,5:12:00 PM,2657973,9997,1,1,2,0,3,9997,9997,0,9997,1,1,4,9997,0,5,9997,9997,0,9999,9999,0,9997,5,0,9997,4,0,1,9997,1,3,0,3,0,#NULL!,0,4,0,3,0,2,0,1,1,5,0,1,1,3,0
W05Q01,22652,29-Sep-13,5:13:00 PM,4371365,2,9997,0,5,0,9997,4,9997,0,9997,1,1,9997,1,1,5,9997,9997,0,9999,9999,0,3,9997,0,9997,4,0,9997,1,1,1,1,4,0,#NULL!,0,1,1,4,0,1,1,5,0,5,0,4,0,1,1
W05Q01,22653,29-Sep-13,5:14:00 PM,620557,2,9997,0,3,0,5,9997,9997,0,9997,1,1,9997,1,1,9997,9997,1,1,9999,9999,0,9997,1,1,1,9997,1,9997,1,1,5,0,3,0,#NULL!,0,2,0,3,0,1,1,1,1,1,1,1,1,1,1
W05Q01,22657,29-Sep-13,5:26:00 PM,4431682,2,9997,0,5,0,9997,4,9997,0,4,9997,0,9997,1,1,9997,9997,1,1,9999,9999,0,9997,1,1,9997,1,1,1,9997,1,4,0,1,1,#NULL!,0,3,0,1,1,1,1,1,1,1,1,1,1,2,0
W05Q01,22660,29-Sep-13,5:28:00 PM,4230289,9997,1,1,1,1,9997,1,9997,1,1,9997,1,1,9997,1,9997,1,9997,1,9999,9999,0,1,9997,1,9997,1,1,9997,1,1,5,0,3,0,#NULL!,0,3,0,2,0,4,0,1,1,1,1,1,1,1,1
W05Q01,22665,29-Sep-13,5:31:00 PM,1340448,9997,1,1,5,0,9997,1,9997,1,3,9997,0,9997,7,0,1,9997,9997,1,9999,9999,0,5,9997,0,1,9997,1,4,9997,0,1,1,3,0,#NULL!,0,3,0,1,1,3,0,1,1,1,1,3,0,5,0
W05Q01,22666,29-Sep-13,5:32:00 PM,4359056,9997,1,1,1,1,9997,9997,1,1,1,9997,1,5,9997,0,1,9997,9997,1,9999,9999,0,9997,1,1,9997,1,1,9997,1,1,1,1,3,0,#NULL!,0,3,0,1,1,3,0,4,0,1,1,1,1,1,1
W05Q01,22672,29-Sep-13,5:39:00 PM,4373020,9997,1,1,5,0,9997,9997,6,0,9997,1,1,9997,5,0,5,9997,9997,0,9999,9999,0,5,9997,0,9997,1,1,2,9997,0,1,1,4,0,#NULL!,0,2,0,1,1,3,0,1,1,1,1,3,0,1,1
W05Q01,22673,29-Sep-13,5:44:00 PM,4352166,9997,1,1,1,1,9997,9997,1,1,1,9997,1,9997,1,1,1,9997,9997,1,9999,9999,0,1,9997,1,9997,1,1,9997,1,1,5,0,4,0,#NULL!,0,4,0,1,1,1,1,1,1,1,1,1,1,1,1
W05Q01,22675,29-Sep-13,5:49:00 PM,4288272,9997,1,1,5,0,1,9997,9997,1,1,9997,1,1,9997,1,9997,9997,1,1,9999,9999,0,1,9997,1,9997,1,1,9997,1,1,5,0,3,0,#NULL!,0,5,0,1,1,1,1,1,1,1,1,1,1,5,0
W05Q01,22676,29-Sep-13,5:50:00 PM,2856809,9997,1,1,1,1,1,9997,9997,1,1,9997,1,1,9997,1,9997,9997,1,1,9999,9999,0,9997,1,1,9997,1,1,9997,3,0,5,0,3,0,#NULL!,0,5,0,2,0,2,0,5,0,1,1,1,1,4,0
W05Q01,22683,29-Sep-13,5:55:00 PM,4275737,9997,1,1,3,0,9997,6,9997,0,1,9997,1,5,9997,0,1,9997,9997,1,9999,9999,0,1,9997,1,9997,1,1,1,9997,1,5,0,4,0,#NULL!,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W05Q01,22685,29-Sep-13,5:57:00 PM,3397413,1,9997,1,1,1,1,9997,9997,1,1,9997,1,5,9997,0,9997,5,9997,0,9999,9999,0,1,9997,1,9997,4,0,9997,1,1,5,0,5,0,#NULL!,0,4,0,4,0,3,0,5,0,1,1,4,0,2,0
W05Q01,22686,29-Sep-13,5:58:00 PM,2734120,1,9997,1,1,1,9997,9997,1,1,9997,1,1,5,9997,0,9997,1,9997,1,9999,9999,0,9997,1,1,9997,1,1,1,9997,1,1,1,1,1,#NULL!,0,5,0,1,1,1,1,9999,0,1,1,1,1,1,1
W05Q01,22688,29-Sep-13,6:00:00 PM,920332,1,9997,1,2,0,1,9997,9997,1,9997,1,1,1,9997,1,1,9997,9997,1,9999,9999,0,9997,1,1,9997,1,1,9997,1,1,4,0,3,0,#NULL!,0,3,0,3,0,1,1,4,0,1,1,1,1,4,0
W05Q01,22689,29-Sep-13,6:00:00 PM,3107031,1,9997,1,1,1,1,9997,9997,1,1,9997,1,9997,1,1,1,9997,9997,1,9999,9999,0,9997,1,1,9997,4,0,9997,1,1,1,1,3,0,#NULL!,0,2,0,1,1,2,0,1,1,1,1,1,1,1,1
W05Q01,22691,29-Sep-13,6:02:00 PM,4533992,2,9997,0,2,0,9997,3,9997,0,1,9997,1,9997,1,1,5,9997,9997,0,9999,9999,0,9997,4,0,9997,4,0,1,9997,1,2,0,2,0,#NULL!,0,5,0,2,0,3,0,3,0,4,0,1,1,5,0
W05Q01,22694,29-Sep-13,6:07:00 PM,4415960,1,9997,1,5,0,9997,1,9997,1,9997,1,1,5,9997,0,9997,9997,1,1,9999,9999,0,1,9997,1,9997,1,1,1,9997,1,1,1,3,0,#NULL!,0,5,0,9999,0,1,1,1,1,1,1,1,1,1,1
W05Q01,22696,29-Sep-13,6:10:00 PM,1448564,9997,1,1,5,0,9997,4,9997,0,9997,1,1,9997,1,1,9997,9997,1,1,9999,9999,0,9997,1,1,1,9997,1,1,9997,1,5,0,4,0,#NULL!,0,2,0,1,1,1,1,5,0,1,1,1,1,1,1
W05Q01,22698,29-Sep-13,6:12:00 PM,2875728,9997,1,1,1,1,1,9997,9997,1,1,9997,1,9997,1,1,1,9997,9997,1,9999,9999,0,9997,1,1,1,9997,1,9997,1,1,1,1,1,1,#NULL!,0,5,0,1,1,2,0,1,1,1,1,1,1,1,1
W05Q01,22699,29-Sep-13,6:13:00 PM,4502104,1,9997,1,1,1,9997,9997,1,1,1,9997,1,1,9997,1,9997,5,9997,0,9999,9999,0,1,9997,1,1,9997,1,9997,3,0,1,1,3,0,#NULL!,0,5,0,2,0,1,1,4,0,1,1,1,1,2,0
W05Q01,22700,29-Sep-13,6:13:00 PM,1313985,9997,1,1,1,1,9997,1,9997,1,1,9997,1,1,9997,1,9997,9997,4,0,9999,9999,0,9997,5,0,9997,1,1,2,9997,0,5,0,2,0,#NULL!,0,5,0,2,0,1,1,1,1,4,0,3,0,1,1
W05Q01,22701,29-Sep-13,6:16:00 PM,4170419,2,9997,0,9999,0,9997,7,9997,0,9997,1,1,9997,1,1,9997,9997,5,0,9999,9999,0,9997,1,1,9997,1,1,9997,1,1,1,1,1,1,#NULL!,0,3,0,1,1,4,0,1,1,5,0,3,0,1,1
W05Q01,22704,29-Sep-13,6:17:00 PM,2888391,1,9997,1,1,1,9997,9997,1,1,9997,1,1,5,9997,0,9997,5,9997,0,9999,9999,0,9997,1,1,1,9997,1,9997,1,1,1,1,3,0,#NULL!,0,5,0,2,0,3,0,1,1,1,1,1,1,1,1
W05Q01,22705,29-Sep-13,6:19:00 PM,4496096,1,9997,1,1,1,9997,1,9997,1,1,9997,1,9997,1,1,9997,1,9997,1,9999,9999,0,1,9997,1,1,9997,1,9997,1,1,5,0,3,0,#NULL!,0,2,0,1,1,1,1,1,1,1,1,1,1,4,0
W05Q01,22706,29-Sep-13,6:20:00 PM,1961019,9997,1,1,1,1,9997,1,9997,1,9997,1,1,9997,1,1,9997,9997,1,1,9999,9999,0,9997,1,1,1,9997,1,1,9997,1,1,1,3,0,#NULL!,0,5,0,2,0,1,1,1,1,1,1,4,0,4,0
W05Q01,22713,29-Sep-13,6:24:00 PM,676568,1,9997,1,1,1,1,9997,9997,1,1,9997,1,7,9997,0,9997,1,9997,1,9999,9999,0,1,9997,1,1,9997,1,9997,1,1,2,0,1,1,#NULL!,0,3,0,1,1,1,1,1,1,1,1,1,1,4,0
W05Q01,22714,29-Sep-13,6:25:00 PM,4141917,1,9997,1,4,0,9997,9997,1,1,1,9997,1,9997,1,1,9997,1,9997,1,9999,9999,0,9997,1,1,5,9997,0,3,9997,0,5,0,4,0,#NULL!,0,4,0,2,0,3,0,1,1,5,0,1,1,4,0
W05Q01,22715,29-Sep-13,6:26:00 PM,4465391,1,9997,1,5,0,7,9997,9997,0,9997,1,1,5,9997,0,5,9997,9997,0,9999,9999,0,1,9997,1,9997,1,1,1,9997,1,3,0,3,0,#NULL!,0,3,0,2,0,3,0,1,1,1,1,3,0,5,0
W05Q01,22716,29-Sep-13,6:31:00 PM,3287639,1,9997,1,1,1,9997,1,9997,1,1,9997,1,5,9997,0,5,9997,9997,0,9999,9999,0,3,9997,0,9997,1,1,9997,1,1,4,0,3,0,#NULL!,0,3,0,2,0,3,0,1,1,1,1,4,0,5,0
W05Q01,22718,29-Sep-13,6:35:00 PM,3629381,1,9997,1,4,0,9997,9997,1,1,9997,1,1,9997,1,1,9997,9997,1,1,9999,9999,0,1,9997,1,9997,1,1,1,9997,1,1,1,3,0,#NULL!,0,3,0,2,0,1,1,1,1,1,1,1,1,1,1
W05Q01,22726,29-Sep-13,6:48:00 PM,3633460,9997,3,0,5,0,9997,9997,6,0,9997,1,1,7,9997,0,9997,9997,1,1,9999,9999,0,1,9997,1,1,9997,1,9997,1,1,3,0,3,0,#NULL!,0,5,0,3,0,1,1,4,0,1,1,1,1,4,0
W05Q01,22727,29-Sep-13,6:49:00 PM,4257020,1,9997,1,1,1,9997,9997,1,1,9997,1,1,5,9997,0,9997,5,9997,0,9999,9999,0,1,9997,1,1,9997,1,1,9997,1,5,0,3,0,#NULL!,0,5,0,1,1,3,0,1,1,1,1,1,1,3,0
W05Q01,22731,29-Sep-13,6:52:00 PM,4486111,1,9997,1,1,1,1,9997,9997,1,1,9997,1,5,9997,0,9997,4,9997,0,9999,9999,0,9997,1,1,9997,1,1,1,9997,1,1,1,3,0,#NULL!,0,5,0,1,1,1,1,1,1,1,1,1,1,1,1
W05Q01,22738,29-Sep-13,6:59:00 PM,1832516,9997,1,1,1,1,9997,6,9997,0,9997,1,1,9997,1,1,1,9997,9997,1,9999,9999,0,9997,1,1,9997,1,1,1,9997,1,5,0,2,0,#NULL!,0,2,0,1,1,3,0,1,1,1,1,1,1,1,1
W05Q01,22740,29-Sep-13,7:01:00 PM,4221473,9997,4,0,5,0,4,9997,9997,0,9997,3,0,1,9997,1,9997,5,9997,0,9999,9999,0,9997,1,1,9997,1,1,1,9997,1,1,1,1,1,#NULL!,0,1,1,5,0,1,1,1,1,2,0,1,1,1,1
W05Q01,22741,29-Sep-13,7:03:00 PM,3437641,9997,1,1,3,0,1,9997,9997,1,1,9997,1,9997,1,1,9997,1,9997,1,9999,9999,0,1,9997,1,1,9997,1,9997,1,1,5,0,3,0,#NULL!,0,5,0,2,0,1,1,1,1,1,1,1,1,1,1
W05Q01,22742,29-Sep-13,7:03:00 PM,4303374,1,9997,1,5,0,1,9997,9997,1,9997,1,1,9997,1,1,9997,5,9997,0,9999,9999,0,1,9997,1,1,9997,1,9997,1,1,1,1,3,0,#NULL!,0,1,1,2,0,1,1,1,1,5,0,1,1,4,0
W05Q01,22744,29-Sep-13,7:03:00 PM,2070281,1,9997,1,5,0,9997,9997,6,0,1,9997,1,1,9997,1,1,9997,9997,1,9999,9999,0,1,9997,1,9997,1,1,9997,1,1,5,0,4,0,#NULL!,0,4,0,1,1,1,1,1,1,3,0,1,1,1,1
W05Q01,22745,29-Sep-13,7:04:00 PM,4470690,9997,1,1,1,1,9997,9997,1,1,9997,1,1,9997,1,1,9997,9997,1,1,9999,9999,0,9997,1,1,1,9997,1,1,9997,1,5,0,3,0,#NULL!,0,5,0,1,1,3,0,1,1,1,1,3,0,1,1
W05Q01,22747,29-Sep-13,7:05:00 PM,4497724,1,9997,1,5,0,9997,9997,6,0,1,9997,1,9997,6,0,9997,9997,1,1,9999,9999,0,1,9997,1,1,9997,1,9997,1,1,1,1,2,0,#NULL!,0,3,0,1,1,3,0,1,1,1,1,1,1,1,1
W05Q01,22748,29-Sep-13,7:05:00 PM,2111255,1,9997,1,1,1,9997,9997,2,0,1,9997,1,9997,1,1,9997,1,9997,1,9999,9999,0,1,9997,1,9997,1,1,9997,1,1,1,1,1,1,#NULL!,0,3,0,5,0,3,0,1,1,1,1,1,1,4,0
W05Q01,22750,29-Sep-13,7:07:00 PM,1902212,9997,1,1,1,1,5,9997,9997,0,1,9997,1,1,9997,1,9997,9997,5,0,9999,9999,0,9997,1,1,1,9997,1,9997,1,1,1,1,3,0,#NULL!,0,3,0,3,0,2,0,4,0,1,1,1,1,1,1
W05Q01,22752,29-Sep-13,7:07:00 PM,3516770,1,9997,1,1,1,1,9997,9997,1,9997,1,1,9997,1,1,1,9997,9997,1,9999,9999,0,9997,1,1,9997,1,1,1,9997,1,5,0,1,1,#NULL!,0,3,0,1,1,1,1,1,1,1,1,1,1,1,1
W05Q01,22753,29-Sep-13,7:09:00 PM,3898346,1,9997,1,1,1,9997,9997,1,1,1,9997,1,9997,5,0,9997,1,9997,1,9999,9999,0,9997,3,0,9997,1,1,2,9997,0,5,0,1,1,#NULL!,0,1,1,1,1,4,0,5,0,1,1,1,1,2,0
W05Q01,22756,29-Sep-13,7:14:00 PM,4116912,9997,1,1,1,1,1,9997,9997,1,1,9997,1,9997,1,1,1,9997,9997,1,9999,9999,0,5,9997,0,1,9997,1,9997,1,1,1,1,3,0,#NULL!,0,3,0,2,0,4,0,1,1,1,1,1,1,2,0
W05Q01,22759,29-Sep-13,7:17:00 PM,1179212,9997,1,1,1,1,9997,9997,1,1,2,9997,0,7,9997,0,9997,1,9997,1,9999,9999,0,5,9997,0,1,9997,1,1,9997,1,5,0,1,1,#NULL!,0,2,0,2,0,1,1,4,0,1,1,3,0,1,1
W05Q01,22760,29-Sep-13,7:19:00 PM,4445361,9997,1,1,1,1,9997,6,9997,0,1,9997,1,9997,1,1,1,9997,9997,1,9999,9999,0,9997,1,1,9997,1,1,9997,1,1,1,1,3,0,#NULL!,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W05Q01,22762,29-Sep-13,7:23:00 PM,4486276,9997,1,1,5,0,1,9997,9997,1,9997,1,1,1,9997,1,9997,9997,1,1,9999,9999,0,1,9997,1,1,9997,1,4,9997,0,5,0,3,0,#NULL!,0,3,0,1,1,3,0,1,1,1,1,1,1,1,1
W05Q01,22766,29-Sep-13,7:33:00 PM,1907767,1,9997,1,3,0,9997,6,9997,0,1,9997,1,1,9997,1,9997,9997,1,1,9999,9999,0,1,9997,1,1,9997,1,9997,1,1,3,0,3,0,#NULL!,0,4,0,2,0,1,1,1,1,1,1,4,0,1,1
W05Q01,22767,29-Sep-13,7:33:00 PM,2771203,1,9997,1,1,1,9997,1,9997,1,1,9997,1,9997,1,1,9997,1,9997,1,9999,9999,0,1,9997,1,1,9997,1,9997,1,1,1,1,5,0,#NULL!,0,3,0,2,0,1,1,4,0,5,0,1,1,1,1
W05Q01,22771,29-Sep-13,7:37:00 PM,2256444,9997,1,1,5,0,9997,9997,6,0,9997,1,1,3,9997,0,1,9997,9997,1,9999,9999,0,1,9997,1,1,9997,1,9997,1,1,3,0,3,0,#NULL!,0,3,0,2,0,3,0,2,0,1,1,1,1,5,0
W05Q01,22775,29-Sep-13,7:40:00 PM,4413704,9997,1,1,5,0,9997,1,9997,1,1,9997,1,5,9997,0,9997,1,9997,1,9999,9999,0,9997,1,1,1,9997,1,9997,1,1,5,0,3,0,#NULL!,0,3,0,3,0,1,1,1,1,1,1,1,1,1,1
W05Q01,22776,29-Sep-13,7:41:00 PM,4562003,4,9997,0,1,1,5,9997,9997,0,9997,1,1,9997,1,1,9997,9997,4,0,9999,9999,0,9997,1,1,1,9997,1,1,9997,1,1,1,3,0,#NULL!,0,2,0,4,0,3,0,1,1,1,1,1,1,5,0
W05Q01,22777,29-Sep-13,7:41:00 PM,4220594,9997,1,1,1,1,1,9997,9997,1,1,9997,1,1,9997,1,1,9997,9997,1,9999,9999,0,9997,1,1,1,9997,1,9997,1,1,5,0,1,1,#NULL!,0,3,0,2,0,3,0,4,0,1,1,4,0,5,0
W05Q01,22782,29-Sep-13,7:43:00 PM,2158282,1,9997,1,3,0,1,9997,9997,1,1,9997,1,5,9997,0,9997,9997,1,1,9999,9999,0,1,9997,1,9997,1,1,1,9997,1,5,0,1,1,#NULL!,0,1,1,3,0,5,0,4,0,1,1,3,0,1,1
W05Q01,22783,29-Sep-13,7:44:00 PM,3491224,1,9997,1,2,0,1,9997,9997,1,9997,1,1,9997,1,1,9997,9997,1,1,9999,9999,0,9997,1,1,9997,1,1,9997,1,1,9999,0,3,0,#NULL!,0,5,0,4,0,1,1,1,1,1,1,2,0,1,1
W05Q01,22786,29-Sep-13,7:45:00 PM,4253329,9997,1,1,1,1,1,9997,9997,1,9997,1,1,9997,1,1,9997,5,9997,0,9999,9999,0,9997,1,1,9997,1,1,1,9997,1,5,0,3,0,#NULL!,0,4,0,1,1,1,1,1,1,5,0,1,1,1,1
W05Q01,22788,29-Sep-13,7:47:00 PM,976208,9997,1,1,1,1,9997,9997,1,1,9997,1,1,9997,1,1,9997,1,9997,1,9999,9999,0,9997,5,0,9997,1,1,1,9997,1,1,1,3,0,#NULL!,0,5,0,1,1,1,1,1,1,1,1,1,1,1,1
W05Q01,22789,29-Sep-13,7:49:00 PM,4184483,1,9997,1,3,0,9997,1,9997,1,1,9997,1,1,9997,1,9997,9997,1,1,9999,9999,0,1,9997,1,1,9997,1,9997,1,1,5,0,3,0,#NULL!,0,3,0,1,1,1,1,2,0,1,1,1,1,1,1
W05Q01,22792,29-Sep-13,7:50:00 PM,1004533,9997,1,1,1,1,9997,9997,1,1,9997,1,1,1,9997,1,9997,1,9997,1,9999,9999,0,1,9997,1,9999,9999,0,1,9997,1,1,1,9999,0,#NULL!,0,1,1,2,0,3,0,1,1,1,1,1,1,4,0
W05Q01,22793,29-Sep-13,7:52:00 PM,4421508,5,9997,0,4,0,1,9997,9997,1,9997,4,0,9997,1,1,2,9997,9997,0,9999,9999,0,9997,2,0,9997,2,0,4,9997,0,3,0,3,0,#NULL!,0,1,1,5,0,4,0,1,1,3,0,3,0,4,0
W05Q01,22796,29-Sep-13,7:54:00 PM,7747,1,9997,1,1,1,9997,9997,1,1,1,9997,1,9997,1,1,1,9997,9997,1,9999,9999,0,9997,1,1,1,9997,1,1,9997,1,1,1,3,0,#NULL!,0,5,0,1,1,1,1,1,1,1,1,1,1,1,1
W05Q01,22797,29-Sep-13,7:54:00 PM,1658801,1,9997,1,5,0,9997,6,9997,0,1,9997,1,1,9997,1,1,9997,9997,1,9999,9999,0,9997,1,1,9997,1,1,9997,1,1,1,1,3,0,#NULL!,0,3,0,5,0,1,1,4,0,1,1,1,1,1,1
