quiz,submission_id,submission_date,submission_time,coursera_user_id,Q01,Q01_corr,Q02v1,Q02v2,Q02_corr,Q03v1,Q03v2,Q03_corr,Q04v1,Q04v2,Q04_corr,Q05v1,Q05v2,Q05_corr,Q06v1,Q06v2,Q06_corr,Q07v1,Q07v2,Q07_corr,Q08v1,Q08v2,Q08_corr,Q09v1,Q09v2,Q09_corr,Q10v1,Q10v2,Q10_corr,Q11v1,Q11v2,Q11v3,Q11_corr,Q12v1,Q12v2,Q12v3,Q12v4,Q12v5,Q12_corr,Q13v1,Q13v2,Q13_corr,Q14v1,Q14v2,Q14v3,Q14_corr,Q15v1,Q15v2,Q15v3,Q15v4,Q15_corr,Q16,Q16_corr,Q17,Q17_corr,Q18,Q18_corr,Q19v1,Q19v2,Q19_corr,Q20,Q20_corr
W07Q01,25603,08-Oct-13,12:48:00 AM,4111830,1,1,1,9997,1,1,9997,1,1,9997,1,4,9997,0,9997,5,0,9997,1,1,1,9997,1,1,9997,1,1,9997,1,1,9997,9997,1,9997,9997,9997,1,9997,1,9997,1,1,2,9997,9997,0,9997,9997,1,9997,1,1,1,1,1,1,1,9997,1,1,3,0
W07Q01,25604,08-Oct-13,1:32:00 AM,4259653,1,1,1,9997,1,9997,1,1,1,9997,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,9997,5,9997,0,9997,1,9997,9997,9997,1,1,9997,1,9997,1,9997,1,1,9997,9997,9997,1,1,1,1,1,1,1,9997,5,0,5,0
W07Q01,25610,08-Oct-13,3:10:00 AM,567557,1,1,3,9997,0,9997,5,0,9997,3,0,5,9997,0,3,9997,0,9997,3,0,3,9997,0,3,9997,0,9997,4,0,9997,2,9997,0,9997,9997,9997,9997,1,1,9997,1,1,3,9997,9997,0,9997,1,9997,9997,1,3,0,4,0,5,0,9997,1,1,3,0
W07Q01,25612,08-Oct-13,3:17:00 AM,4371365,1,1,9997,1,1,9997,1,1,3,9997,0,9997,1,1,1,9997,1,9997,4,0,9997,3,0,9997,2,0,9997,1,1,9997,1,9997,1,4,9997,9997,9997,9997,0,9997,1,1,9997,1,9997,1,9997,5,9997,9997,0,1,1,1,1,3,0,9997,3,0,3,0
W07Q01,25616,08-Oct-13,4:08:00 AM,2156001,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,9997,3,0,9997,1,1,1,9997,1,1,9997,1,1,9997,9997,1,9997,9997,9997,1,9997,1,1,9997,1,9997,9997,1,1,9997,9997,9997,1,1,1,1,1,1,1,1,9997,5,0,1,1
W07Q01,25617,08-Oct-13,4:17:00 AM,3652852,3,0,1,9997,1,9997,1,1,1,9997,1,9997,1,1,1,9997,1,9997,3,0,1,9997,1,1,9997,1,9997,1,1,9997,1,9997,1,9997,3,9997,9997,9997,0,1,9997,1,9997,9997,1,1,4,9997,9997,9997,0,1,1,1,1,1,1,9997,1,1,3,0
W07Q01,25621,08-Oct-13,5:11:00 AM,3240936,2,0,9997,2,0,1,9997,1,9997,3,0,1,9997,1,9997,1,1,1,9997,1,9997,5,0,4,9997,0,2,9997,0,9997,2,9997,0,9997,3,9997,9997,9997,0,4,9997,0,3,9997,9997,0,9997,3,9997,9997,0,6,0,2,0,3,0,9997,4,0,2,0
W07Q01,25627,08-Oct-13,7:00:00 AM,4595673,1,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,9997,1,1,1,9997,1,9997,1,1,9997,9997,1,1,1,9997,9997,9997,9997,1,1,9997,1,9997,9997,1,1,9997,9997,9997,1,1,1,1,1,1,3,0,9997,1,1,1,1
W07Q01,25628,08-Oct-13,7:40:00 AM,1431919,1,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,9997,1,1,9997,4,9997,0,9997,9997,9997,1,9997,1,1,9997,1,1,9997,9997,1,9997,9997,9997,1,1,1,1,1,1,1,1,1,9997,1,3,0
W07Q01,25632,08-Oct-13,8:04:00 AM,4189068,1,1,9997,1,1,1,9997,1,3,9997,0,1,9997,1,1,9997,1,9997,2,0,1,9997,1,1,9997,1,9997,4,0,9997,2,9997,0,3,9997,9997,9997,9997,0,1,9997,1,2,9997,9997,0,9997,9997,1,9997,1,1,1,1,1,1,1,1,9997,1,1,1
W07Q01,25633,08-Oct-13,8:36:00 AM,3844515,1,1,1,9997,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,4,9997,0,9997,1,1,1,9997,1,1,9997,1,9997,9997,1,1,9997,9997,9997,1,9997,1,9997,5,0,1,9997,9997,1,9997,9997,9997,1,1,1,1,1,1,3,0,1,9997,1,3,0
W07Q01,25635,08-Oct-13,9:11:00 AM,29821,1,1,9997,1,1,1,9997,1,9997,1,1,1,9997,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,9997,1,1,1,9997,9997,1,9997,9997,1,9997,9997,1,1,9997,1,9997,9997,1,1,9997,9997,9997,1,1,1,1,1,1,1,1,1,9997,1,1,1
W07Q01,25640,08-Oct-13,11:32:00 AM,4168258,1,1,1,9997,1,9997,1,1,3,9997,0,5,9997,0,1,9997,1,1,9997,1,5,9997,0,9997,1,1,1,9997,1,9997,9997,2,0,4,9997,9997,9997,9997,0,9997,1,1,9997,1,9997,1,9997,1,9997,9997,1,1,1,2,0,3,0,9997,5,0,3,0
W07Q01,25641,08-Oct-13,11:40:00 AM,2561479,1,1,1,9997,1,9997,1,1,1,9997,1,9997,1,1,1,9997,1,9997,1,1,1,9997,1,1,9997,1,9997,1,1,9997,9997,2,0,9997,9997,2,9997,9997,0,4,9997,0,9997,9997,1,1,9997,9997,1,9997,1,1,1,1,1,3,0,1,9997,1,1,1
W07Q01,25643,08-Oct-13,11:52:00 AM,58127,1,1,5,9997,0,9997,1,1,9997,4,0,5,9997,0,9997,1,1,9997,4,0,9997,3,0,2,9997,0,3,9997,0,4,9997,9997,0,9997,9997,5,9997,9997,0,2,9997,0,9997,1,9997,1,4,9997,9997,9997,0,1,1,5,0,4,0,4,9997,0,5,0
W07Q01,25647,08-Oct-13,12:08:00 PM,1258814,1,1,9997,1,1,1,9997,1,9997,1,1,9997,2,0,1,9997,1,9997,3,0,1,9997,1,1,9997,1,1,9997,1,9997,2,9997,0,1,9997,9997,9997,9997,1,1,9997,1,9997,9997,1,1,2,9997,9997,9997,0,1,1,1,1,3,0,1,9997,1,1,1
W07Q01,25648,08-Oct-13,12:34:00 PM,4466605,1,1,1,9997,1,9997,1,1,1,9997,1,1,9997,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,1,9997,9997,1,1,9997,9997,9997,9997,1,9997,1,1,9997,9997,5,0,9997,9997,1,9997,1,1,1,1,1,1,1,9997,1,1,1,1
W07Q01,25659,08-Oct-13,1:49:00 PM,3941492,3,0,9997,1,1,9997,1,1,1,9997,1,9997,1,1,1,9997,1,1,9997,1,9997,3,0,9997,1,1,5,9997,0,9997,9997,1,1,9997,9997,9997,9997,5,0,1,9997,1,9997,9997,1,1,9997,9997,9997,1,1,4,0,5,0,2,0,1,9997,1,4,0
W07Q01,25664,08-Oct-13,2:35:00 PM,2152802,1,1,9997,1,1,9997,1,1,1,9997,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,9999,9999,9999,0,9997,1,9997,9997,9997,1,9997,1,1,3,9997,9997,0,9997,5,9997,9997,0,1,1,1,1,1,1,1,9997,1,3,0
W07Q01,25667,08-Oct-13,2:59:00 PM,3660020,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,1,9997,9997,1,9997,1,9997,9997,9997,1,9997,2,0,9997,1,9997,1,9997,4,9997,9997,0,6,0,1,1,1,1,5,9997,0,1,1
W07Q01,25671,08-Oct-13,3:29:00 PM,635278,1,1,9997,1,1,9997,1,1,1,9997,1,9997,1,1,1,9997,1,1,9997,1,9997,1,1,9997,1,1,9997,1,1,9997,9997,1,1,9997,1,9997,9997,9997,1,1,9997,1,1,9997,9997,1,9997,9997,5,9997,0,1,1,1,1,1,1,9997,1,1,5,0
W07Q01,25674,08-Oct-13,3:45:00 PM,4181143,1,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,9997,1,1,1,9997,1,1,9997,1,9997,4,0,9997,1,9997,1,9997,9997,9997,9997,1,1,9997,1,1,9997,9997,1,1,9997,1,9997,9997,1,1,1,1,1,1,1,9997,1,1,1,1
W07Q01,25677,08-Oct-13,3:53:00 PM,4193515,3,0,1,9997,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,9997,5,9997,0,9997,9997,9997,9997,3,0,9997,1,1,1,9997,9997,1,9997,9997,1,9997,1,1,1,3,0,3,0,1,9997,1,1,1
W07Q01,25681,08-Oct-13,4:16:00 PM,465645,4,0,1,9997,1,5,9997,0,1,9997,1,9997,3,0,9997,4,0,1,9997,1,9997,2,0,1,9997,1,9997,1,1,1,9997,9997,1,9997,9997,9997,2,9997,0,1,9997,1,9997,9997,5,0,9997,1,9997,9997,1,1,1,1,1,1,1,5,9997,0,2,0
W07Q01,25683,08-Oct-13,4:30:00 PM,3609465,1,1,9997,1,1,9997,1,1,9997,1,1,3,9997,0,9997,1,1,1,9997,1,9997,1,1,1,9997,1,9997,1,1,9997,5,9997,0,1,9997,9997,9997,9997,1,4,9997,0,1,9997,9997,1,9997,1,9997,9997,1,1,1,1,1,1,1,1,9997,1,1,1
W07Q01,25690,08-Oct-13,5:00:00 PM,1054888,1,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,1,9997,9997,1,9997,9997,2,9997,9997,0,1,9997,1,1,9997,9997,1,5,9997,9997,9997,0,1,1,1,1,1,1,1,9997,1,1,1
W07Q01,25691,08-Oct-13,5:07:00 PM,1328257,2,0,9997,2,0,9997,1,1,9997,1,1,2,9997,0,9997,1,1,9997,3,0,9997,1,1,2,9997,0,9997,4,0,9997,3,9997,0,9997,9997,9997,2,9997,0,1,9997,1,9997,9997,1,1,4,9997,9997,9997,0,2,0,1,1,3,0,4,9997,0,5,0
W07Q01,25693,08-Oct-13,6:02:00 PM,4446966,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,9997,2,0,9997,2,0,9997,4,0,9997,9997,2,0,9997,9997,1,9997,9997,1,9997,1,1,5,9997,9997,0,4,9997,9997,9997,0,1,1,1,1,1,1,9997,3,0,3,0
W07Q01,25695,08-Oct-13,6:15:00 PM,2043667,1,1,9997,1,1,9997,1,1,9997,1,1,2,9997,0,9997,1,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,9997,9997,2,0,9997,1,9997,9997,9997,1,9997,1,1,1,9997,9997,1,2,9997,9997,9997,0,1,1,1,1,1,1,1,9997,1,1,1
W07Q01,25698,08-Oct-13,6:29:00 PM,4500055,1,1,1,9997,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,9997,9997,2,0,9997,9997,1,9997,9997,1,9997,1,1,5,9997,9997,0,9997,4,9997,9997,0,3,0,1,1,1,1,9997,1,1,3,0
W07Q01,25700,08-Oct-13,6:39:00 PM,3726530,1,1,9997,1,1,1,9997,1,1,9997,1,9997,1,1,1,9997,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,1,9997,9997,1,9997,9997,1,9997,9997,1,9997,1,1,9997,9997,1,1,9997,1,9997,9997,1,1,1,1,1,1,1,1,9997,1,1,1
W07Q01,25701,08-Oct-13,6:48:00 PM,2766756,3,0,9997,1,1,9997,1,1,3,9997,0,1,9997,1,9997,2,0,9997,1,1,1,9997,1,9997,1,1,1,9997,1,9997,9997,1,1,1,9997,9997,9997,9997,1,9997,1,1,1,9997,9997,1,2,9997,9997,9997,0,1,1,1,1,1,1,1,9997,1,3,0
W07Q01,25702,08-Oct-13,6:49:00 PM,2525189,1,1,1,9997,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,9997,1,1,9997,9997,1,1,9997,1,9997,9997,9997,1,9997,1,1,1,9997,9997,1,2,9997,9997,9997,0,1,1,1,1,1,1,9997,1,1,1,1
W07Q01,25707,08-Oct-13,7:09:00 PM,1902227,3,0,1,9997,1,1,9997,1,9997,1,1,9997,2,0,1,9997,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,1,9997,9997,1,2,9997,9997,9997,9997,0,9997,1,1,9997,3,9997,0,9997,1,9997,9997,1,3,0,4,0,3,0,9997,1,1,1,1
W07Q01,25709,08-Oct-13,7:15:00 PM,1364804,1,1,1,9997,1,9997,1,1,3,9997,0,1,9997,1,9997,1,1,1,9997,1,1,9997,1,9997,1,1,9997,1,1,9997,9997,1,1,9997,9997,4,9997,9997,0,1,9997,1,9997,9997,1,1,2,9997,9997,9997,0,1,1,1,1,3,0,9997,1,1,3,0
W07Q01,25711,08-Oct-13,7:38:00 PM,2898355,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,9997,9997,1,1,1,9997,9997,9997,9997,1,1,9997,1,9997,9997,1,1,4,9997,9997,9997,0,3,0,1,1,1,1,9997,5,0,1,1
W07Q01,25727,08-Oct-13,10:13:00 PM,123328,1,1,9997,1,1,1,9997,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,9997,9997,1,1,9997,1,9997,9997,9997,1,9997,1,1,9997,9997,1,1,5,9997,9997,9997,0,1,1,1,1,1,1,9997,1,1,1,1
W07Q01,25730,08-Oct-13,10:33:00 PM,4070542,1,1,1,9997,1,9997,1,1,3,9997,0,9997,1,1,1,9997,1,9997,1,1,9997,1,1,9997,1,1,9997,4,0,9997,1,9997,1,4,9997,9997,9997,9997,0,9997,5,0,9997,1,9997,1,9997,9997,9997,1,1,1,1,1,1,1,1,9997,1,1,3,0
W07Q01,25731,08-Oct-13,10:46:00 PM,2841971,1,1,1,9997,1,9997,1,1,1,9997,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,9997,1,1,2,9997,9997,0,9997,9997,9997,1,9997,1,1,9997,1,9997,1,9997,1,9997,9997,9997,1,1,1,1,1,1,3,0,1,9997,1,1,1
W07Q01,25733,08-Oct-13,11:02:00 PM,749477,1,1,1,9997,1,9997,1,1,1,9997,1,9997,1,1,1,9997,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,9997,9997,4,0,9997,5,9997,9997,9997,0,9997,2,0,9997,9997,1,1,9997,1,9997,9997,1,1,1,1,1,1,1,9997,5,0,3,0
W07Q01,25734,08-Oct-13,11:04:00 PM,4307602,1,1,1,9997,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,1,9997,9997,1,9997,1,9997,9997,9997,1,1,9997,1,1,9997,9997,1,1,9997,9997,9997,1,1,1,1,1,1,1,9997,1,1,1,1
W07Q01,25736,08-Oct-13,11:17:00 PM,3844049,1,1,9997,1,1,1,9997,1,1,9997,1,9997,1,1,1,9997,1,1,9997,1,2,9997,0,1,9997,1,9997,1,1,9997,1,9997,1,9997,9997,9997,9997,1,1,9997,1,1,1,9997,9997,1,9997,9997,1,9997,1,1,1,1,1,1,1,9997,1,1,4,0
W07Q01,25739,08-Oct-13,11:48:00 PM,1702755,1,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,9997,1,1,1,9997,1,1,9997,1,9997,1,1,9997,9997,1,1,9997,9997,9997,9997,1,1,1,9997,1,9997,1,9997,1,9997,9997,1,9997,1,1,1,1,1,1,1,1,9997,1,1,1
W07Q01,25743,09-Oct-13,12:26:00 AM,4381686,2,0,1,9997,1,1,9997,1,1,9997,1,1,9997,1,5,9997,0,9997,1,1,9997,1,1,1,9997,1,1,9997,1,9997,9997,2,0,9997,9997,9997,1,9997,1,1,9997,1,1,9997,9997,1,1,9997,9997,9997,1,1,1,1,1,1,1,1,9997,1,3,0
W07Q01,25745,09-Oct-13,12:52:00 AM,806909,1,1,1,9997,1,1,9997,1,9997,1,1,1,9997,1,1,9997,1,9997,3,0,9997,1,1,9997,4,0,1,9997,1,1,9997,9997,1,3,9997,9997,9997,9997,0,9997,5,0,9997,1,9997,1,9997,2,9997,9997,0,1,1,1,1,1,1,9997,5,0,3,0
W07Q01,25746,09-Oct-13,12:54:00 AM,2513830,1,1,9997,1,1,3,9997,0,1,9997,1,9997,1,1,1,9997,1,9997,5,0,1,9997,1,2,9997,0,2,9997,0,9997,1,9997,1,9997,9997,1,9997,9997,1,9997,1,1,9997,1,9997,1,1,9997,9997,9997,1,3,0,1,1,1,1,9997,1,1,1,1
W07Q01,25753,09-Oct-13,3:20:00 AM,3898959,1,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,9997,9997,2,0,9997,9997,9997,1,9997,1,1,9997,1,1,9997,9997,1,9997,4,9997,9997,0,1,1,1,1,1,1,1,9997,1,3,0
W07Q01,25756,09-Oct-13,3:55:00 AM,4128790,1,1,9997,1,1,1,9997,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,9997,1,1,1,9997,1,1,9997,1,9997,9997,1,1,9997,9997,9997,1,9997,1,9997,1,1,1,9997,9997,1,1,9997,9997,9997,1,1,1,1,1,1,1,1,9997,1,1,1
W07Q01,25757,09-Oct-13,4:29:00 AM,4486662,3,0,9997,1,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,9997,1,1,9997,9997,1,1,1,9997,9997,9997,9997,1,9997,1,1,9997,1,9997,1,9997,9997,1,9997,1,1,1,1,1,1,1,9997,1,1,3,0
W07Q01,25767,09-Oct-13,7:51:00 AM,3485290,5,0,9997,1,1,9997,1,1,1,9997,1,9997,1,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,9997,1,1,5,9997,9997,0,9997,9997,9997,9997,1,1,9997,1,1,1,9997,9997,1,9997,9997,1,9997,1,1,1,1,1,3,0,1,9997,1,3,0
W07Q01,25771,09-Oct-13,8:28:00 AM,4457051,2,0,1,9997,1,9997,1,1,1,9997,1,9997,1,1,9997,4,0,9997,1,1,1,9997,1,9997,1,1,9997,1,1,9997,1,9997,1,9997,9997,2,9997,9997,0,9997,1,1,9997,9997,1,1,9997,9997,9997,1,1,1,1,3,0,1,1,9997,1,1,3,0
W07Q01,25772,09-Oct-13,8:52:00 AM,4154103,1,1,9997,1,1,1,9997,1,1,9997,1,9997,2,0,1,9997,1,1,9997,1,9997,1,1,9997,2,0,9997,1,1,9997,1,9997,1,4,9997,9997,9997,9997,0,3,9997,0,4,9997,9997,0,9997,5,9997,9997,0,3,0,1,1,1,1,9997,1,1,3,0
W07Q01,25773,09-Oct-13,8:52:00 AM,3548185,1,1,1,9997,1,1,9997,1,3,9997,0,9997,1,1,1,9997,1,9997,3,0,1,9997,1,1,9997,1,1,9997,1,9997,1,9997,1,9997,9997,4,9997,9997,0,9997,1,1,9997,1,9997,1,9997,9997,9997,1,1,1,1,1,1,3,0,9997,1,1,1,1
W07Q01,25775,09-Oct-13,10:02:00 AM,3991455,1,1,9997,1,1,1,9997,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,9997,1,9997,1,9997,2,9997,9997,9997,0,1,9997,1,1,9997,9997,1,9997,9997,1,9997,1,1,1,1,1,1,1,9997,5,0,5,0
W07Q01,25776,09-Oct-13,10:04:00 AM,3704403,3,0,9997,1,1,1,9997,1,9997,1,1,1,9997,1,9997,1,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,9997,1,9997,1,3,9997,9997,9997,9997,0,9997,2,0,9997,1,9997,1,9997,9997,1,9997,1,1,1,1,1,1,1,1,9997,1,3,0
W07Q01,25777,09-Oct-13,10:12:00 AM,3827308,1,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,9997,9997,1,9997,1,9997,9997,9997,1,9997,1,1,9997,9997,4,0,1,9997,9997,9997,1,1,1,1,1,1,1,1,9997,1,3,0
W07Q01,25780,09-Oct-13,10:32:00 AM,3794212,1,1,9997,1,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,9997,9997,1,9997,1,9997,9997,9997,1,9997,1,1,1,9997,9997,1,9997,1,9997,9997,1,1,1,1,1,1,1,1,9997,1,1,1
W07Q01,25781,09-Oct-13,10:34:00 AM,4289616,3,0,1,9997,1,4,9997,0,9997,2,0,9997,1,1,1,9997,1,9997,3,0,9997,4,0,9997,4,0,4,9997,0,5,9997,9997,0,9997,9997,5,9997,9997,0,5,9997,0,9997,1,9997,1,9997,9997,9997,4,0,1,1,1,1,3,0,9997,3,0,1,1
W07Q01,25783,09-Oct-13,10:40:00 AM,4128563,1,1,1,9997,1,9997,1,1,1,9997,1,1,9997,1,5,9997,0,9997,1,1,1,9997,1,9997,1,1,9997,1,1,9997,9997,1,1,9997,9997,9997,9997,1,1,9997,1,1,9997,3,9997,0,9997,5,9997,9997,0,1,1,1,1,1,1,1,9997,1,3,0
W07Q01,25785,09-Oct-13,11:07:00 AM,4466188,1,1,1,9997,1,9997,1,1,3,9997,0,1,9997,1,9997,5,0,9997,1,1,1,9997,1,9997,1,1,1,9997,1,9997,9997,5,0,9997,9997,1,9997,9997,1,9997,2,0,9997,1,9997,1,9997,9997,1,9997,1,3,0,1,1,1,1,9997,5,0,5,0
W07Q01,25788,09-Oct-13,11:44:00 AM,3515885,1,1,1,9997,1,1,9997,1,3,9997,0,1,9997,1,9997,1,1,1,9997,1,9997,1,1,9997,1,1,9997,1,1,9997,5,9997,0,9997,9997,1,9997,9997,1,1,9997,1,1,9997,9997,1,9997,9997,9997,1,1,1,1,1,1,1,1,5,9997,0,1,1
W07Q01,25789,09-Oct-13,12:03:00 PM,3317728,1,1,1,9997,1,5,9997,0,9997,1,1,9997,1,1,9997,1,1,9997,4,0,3,9997,0,1,9997,1,1,9997,1,9997,9997,2,0,9997,9997,1,9997,9997,1,9997,1,1,9997,9997,1,1,3,9997,9997,9997,0,1,1,1,1,1,1,4,9997,0,3,0
W07Q01,25792,09-Oct-13,1:09:00 PM,3158578,1,1,9997,1,1,1,9997,1,9997,1,1,1,9997,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,9997,1,1,1,9997,9997,1,1,9997,9997,9997,9997,1,9997,1,1,9997,1,9997,1,9997,9997,9997,1,1,3,0,1,1,1,1,9997,1,1,1,1
W07Q01,25796,09-Oct-13,1:27:00 PM,4323930,1,1,9997,3,0,9997,1,1,9997,1,1,9997,1,1,9997,5,0,9997,1,1,9997,1,1,9997,1,1,1,9997,1,2,9997,9997,0,9997,9997,9997,9997,1,1,1,9997,1,9997,1,9997,1,9997,1,9997,9997,1,1,1,1,1,3,0,1,9997,1,3,0
W07Q01,25798,09-Oct-13,1:39:00 PM,3105770,1,1,1,9997,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,9997,1,1,9997,1,1,1,9997,9997,1,9997,9997,9997,9997,1,1,9997,1,1,9997,1,9997,1,9997,9997,1,9997,1,1,1,1,1,1,1,9997,5,0,3,0
W07Q01,25801,09-Oct-13,2:00:00 PM,4439073,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,9997,3,0,1,9997,1,9997,4,0,1,9997,1,9997,9997,1,1,1,9997,9997,9997,9997,1,9997,3,0,1,9997,9997,1,2,9997,9997,9997,0,1,1,1,1,1,1,9997,1,1,1,1
W07Q01,25802,09-Oct-13,2:03:00 PM,4197510,1,1,1,9997,1,1,9997,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,9997,9997,1,1,9997,9997,2,9997,9997,0,9997,1,1,1,9997,9997,1,5,9997,9997,9997,0,1,1,1,1,1,1,9997,1,1,3,0
W07Q01,25803,09-Oct-13,2:20:00 PM,3665302,2,0,9997,1,1,4,9997,0,9997,1,1,1,9997,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,9997,1,1,9997,9997,2,0,9997,1,9997,9997,9997,1,9997,1,1,9997,9997,1,1,9997,9997,9997,1,1,1,1,1,1,1,1,1,9997,1,3,0
W07Q01,25806,09-Oct-13,2:26:00 PM,4534686,2,0,1,9997,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,9997,5,0,9997,1,1,9997,4,0,4,9997,0,9997,1,9997,1,9997,9997,9997,1,9997,1,4,9997,0,9997,1,9997,1,9997,9997,9997,4,0,1,1,1,1,3,0,9997,1,1,3,0
W07Q01,25807,09-Oct-13,2:27:00 PM,3523416,1,1,1,9997,1,9997,1,1,3,9997,0,9997,1,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,9997,5,9997,0,9997,1,9997,9997,9997,1,9997,1,1,9997,9997,1,1,9997,9997,1,9997,1,1,1,1,1,1,1,9997,1,1,1,1
W07Q01,25812,09-Oct-13,2:47:00 PM,2134177,1,1,9997,1,1,4,9997,0,4,9997,0,1,9997,1,1,9997,1,1,9997,1,1,9997,1,9997,4,0,1,9997,1,9997,5,9997,0,9997,1,9997,9997,9997,1,5,9997,0,9997,9997,4,0,9997,9997,9997,1,1,1,1,1,1,1,1,1,9997,1,1,1
W07Q01,25813,09-Oct-13,2:52:00 PM,3374956,2,0,1,9997,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,9997,1,1,1,9997,1,9997,1,1,9997,1,1,9997,1,9997,1,9997,9997,9997,1,9997,1,9997,1,1,9997,9997,3,0,5,9997,9997,9997,0,1,1,1,1,1,1,9997,1,1,3,0
W07Q01,25814,09-Oct-13,2:59:00 PM,4013463,3,0,9997,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,9997,1,1,1,9997,1,1,9997,1,1,9997,9997,1,9997,9997,2,9997,9997,0,9997,1,1,9997,9997,5,0,5,9997,9997,9997,0,1,1,1,1,2,0,9997,1,1,1,1
W07Q01,25817,09-Oct-13,3:07:00 PM,4364899,1,1,4,9997,0,9997,1,1,9997,1,1,9997,1,1,9997,5,0,9997,3,0,1,9997,1,2,9997,0,9997,1,1,9997,9997,2,0,9997,5,9997,9997,9997,0,1,9997,1,9997,1,9997,1,9997,9997,9997,4,0,2,0,3,0,3,0,9997,1,1,2,0
W07Q01,25820,09-Oct-13,3:18:00 PM,1066330,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,9997,1,1,9997,1,9997,1,4,9997,9997,9997,9997,0,9997,1,1,1,9997,9997,1,1,9997,9997,9997,1,1,1,1,1,3,0,9997,1,1,1,1
W07Q01,25822,09-Oct-13,3:20:00 PM,4346505,1,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,9997,9997,1,1,1,9997,9997,9997,9997,1,1,9997,1,9997,1,9997,1,9997,9997,9997,1,1,1,1,1,1,1,1,1,9997,1,1,1
W07Q01,25825,09-Oct-13,3:45:00 PM,4319744,1,1,9997,3,0,1,9997,1,3,9997,0,9997,1,1,9997,1,1,9997,1,1,1,9997,1,9997,1,1,9997,1,1,9997,5,9997,0,3,9997,9997,9997,9997,0,1,9997,1,4,9997,9997,0,9997,9997,9997,1,1,2,0,3,0,1,1,9997,5,0,3,0
